ImageNumber,ObjectNumber,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TIMEPOINT,TREATMENT,WELL,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EDU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EDU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EDU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EDU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
350,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,2514.559545,23850.50527,178.5686335,935.6131039,0.01817049,0.172346429,0.001290357,0.006760845,0.011764706,0.190849677,0,0.005228758,0.019939092,0.102327856,0.004798833,0.007982454,1,129871,2278.826,0.105430032,0.007486996,3.92E-02,0.019361979,0.001374969,7.20E-03,8.12E-07,5.76E-08,3.02E-07
352,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,633.6274692,7550.279936,27.6771251,542.3372722,0.013715771,0.163436585,0.000599111,0.011739664,0.006535948,0.173856214,0,0.007843138,0.01883784,0.094294118,0.003839202,0.014520639,1,41599,1069.378,0.083921057,0.003665708,7.18E-02,0.015231796,0.000665332,1.30E-02,2.02E-06,8.81E-08,1.73E-06
355,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,2651.214452,28517.57729,472.9464208,1256.988277,0.022694479,0.24411136,0.004048436,0.010759859,0.016993465,0.274509817,0,0.010457517,0.021749821,0.120593412,0.009482128,0.00981033,1,109527,1780.242,0.092967731,0.016584383,4.41E-02,0.024206036,0.004318081,1.15E-02,8.49E-07,1.51E-07,4.02E-07
359,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,877.6784541,4229.239333,51.72157038,251.3385703,0.034840953,0.167886917,0.002053177,0.009977316,0.009150327,0.163398698,0,0.007843138,0.050690618,0.11427948,0.008130996,0.010164096,1,22297,659.666,0.207526315,0.012229521,5.94E-02,0.039363074,0.002319665,1.13E-02,9.31E-06,5.48E-07,2.67E-06
359,2,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,238.2692873,2454.696797,60.56078634,99.2366046,0.02084231,0.214721553,0.00529748,0.008680599,0.018300654,0.240522876,0,0.007843138,0.019073403,0.132117746,0.009121708,0.008395451,2,9480,403.526,0.097066688,0.024671392,4.04E-02,0.025133891,0.006388269,1.05E-02,1.02E-05,2.60E-06,4.26E-06
360,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,1314.282389,8523.649915,29.5202625,392.109817,0.028131646,0.182445042,0.000631868,0.008392941,0.011764706,0.202614382,0,0.005228758,0.033909803,0.1055288,0.003124495,0.008980725,1,42533,939.244,0.154192441,0.003463336,4.60E-02,0.030900298,0.000694055,9.22E-03,3.63E-06,8.14E-08,1.08E-06
361,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,745.5869491,12058.11012,19.07843204,395.1006674,0.011242773,0.181825326,0.000287685,0.005957758,0.002614379,0.197385624,0,0.002614379,0.019166582,0.097763493,0.00217998,0.006921977,1,61211,1117.116,0.06183282,0.001582207,3.28E-02,0.012180604,0.000311683,6.45E-03,1.01E-06,2.58E-08,5.35E-07
371,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,2123.179142,20492.74176,459.3856362,888.5778072,0.023840409,0.230105569,0.005158275,0.009977518,0.016993465,0.265359491,0,0.007843138,0.022789516,0.127618224,0.009393972,0.009198614,1,82492,1589.28,0.103606397,0.022416992,4.34E-02,0.025738001,0.005568851,1.08E-02,1.26E-06,2.72E-07,5.26E-07
376,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,3547.290294,30598.63351,436.253609,1289.524225,0.027944842,0.241049902,0.003436718,0.010158613,0.020915033,0.265359491,0,0.007843138,0.025861546,0.124209292,0.00903024,0.010395364,1,119343,1775.47,0.115929696,0.014257291,4.21E-02,0.029723489,0.00365546,1.08E-02,9.71E-07,1.19E-07,3.53E-07
380,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,1454.03795,17184.54815,467.2052445,587.0039412,0.022775927,0.269177302,0.007318263,0.00919478,0.013071896,0.312418312,0.002614379,0.007843138,0.024818018,0.1442204,0.009942778,0.009070177,1,59002,1086.008,0.084613103,0.02718752,3.42E-02,0.024643876,0.007918465,9.95E-03,1.43E-06,4.61E-07,5.79E-07
381,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,2874.277204,24459.03337,730.3346647,1159.594809,0.026496651,0.225476676,0.006732622,0.010689776,0.019607844,0.248366013,0.00130719,0.007843138,0.024672362,0.123417949,0.009600158,0.012278548,1,101191,1675.878,0.117513933,0.029859506,4.74E-02,0.028404475,0.007217388,1.15E-02,1.16E-06,2.95E-07,4.69E-07
387,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,1344.083697,15662.48403,144.7359523,658.1987142,0.025591358,0.298213744,0.002755773,0.012532106,0.022222223,0.350326806,0,0.010457517,0.022947828,0.163380064,0.008302642,0.010740356,1,46952,1242.294,0.085815487,0.009240932,4.20E-02,0.028626761,0.003082637,1.40E-02,1.83E-06,1.97E-07,8.95E-07
391,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,2508.54647,19033.6737,131.0457562,869.1555828,0.038428666,0.29157869,0.002007503,0.013314678,0.013071896,0.321568638,0,0.010457517,0.046354681,0.152239452,0.00581184,0.014735118,1,60296,1108.906,0.131795181,0.006884943,4.57E-02,0.041603862,0.002173374,1.44E-02,2.19E-06,1.14E-07,7.57E-07
394,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,1460.069319,7684.018503,83.71764976,445.1974003,0.034490098,0.181513677,0.001977598,0.010516557,0.027450981,0.185620919,0,0.007843138,0.031637988,0.110061532,0.006876133,0.009584631,1,38437,869.856,0.190013769,0.010895035,5.79E-02,0.037986037,0.002178048,1.16E-02,4.94E-06,2.83E-07,1.51E-06
395,1,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,2481.249743,27647.53795,1484.386972,1139.54252,0.027084035,0.301786187,0.016202798,0.012438655,0.019607844,0.34248367,0.005228758,0.010457517,0.026656628,0.154700589,0.023589024,0.010946135,1,84774,1701.924,0.089745776,0.053689662,4.12E-02,0.029268995,0.017509932,1.34E-02,1.06E-06,6.33E-07,4.86E-07
395,2,MALE,Tg,BV1,+,Tg/WT,12HR,UV,2,450.7516465,3407.992247,10.48235333,263.8274594,0.01906249,0.144125529,0.000443303,0.011157382,0.005228758,0.149019614,0,0.007843138,0.030241607,0.09284984,0.002476922,0.011473263,2,20750,627.94,0.132263108,0.003075815,7.74E-02,0.021722971,0.000505174,1.27E-02,6.37E-06,1.48E-07,3.73E-06
407,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,0,463.2091636,5.884967551,17.37777841,0,0.075367583,0.000957528,0.002827494,0,0.077124186,0,0,0,0.052326152,0.00280374,0.004386797,1,4744,285.094,0,0.012704774,3.75E-02,0,0.001240507,3.66E-03,0.00E+00,2.68E-06,7.91E-06
410,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,2.800000097,2298.911175,33.43529519,118.1254944,0.000109311,0.089748631,0.001305301,0.004611575,0,0.081045754,0,0.002614379,0.000788618,0.066197969,0.00606922,0.005934235,1,21563,908.996,0.001217968,0.01454397,5.14E-02,0.000129852,0.001550586,5.48E-03,5.65E-08,6.74E-07,2.38E-06
410,2,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,11.700654,1744.712466,0.002614379,93.29673527,0.000739144,0.11021557,1.65E-07,0.005893666,0,0.098039217,0,0.002614379,0.002086463,0.086295471,1.47E-05,0.006937257,2,13346,549.66,0.006706351,1.50E-06,5.35E-02,0.000876716,1.96E-07,6.99E-03,5.02E-07,1.12E-10,4.01E-06
415,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,0.011764706,1686.350374,5.369934847,67.18693049,6.90E-07,0.098964224,0.000315137,0.003942895,0,0.074509807,0,0.002614379,4.13E-05,0.086682939,0.001658554,0.005416957,1,14118,645.252,6.98E-06,0.003184353,3.98E-02,8.33E-07,0.000380361,4.76E-03,4.94E-10,2.26E-07,2.82E-06
415,2,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,3.63267985,2892.288965,68.97516565,106.9830102,0.000203443,0.161978549,0.003862856,0.005991432,0,0.152941182,0,0.002614379,0.001753116,0.123104131,0.009388977,0.008104369,2,15016,616.042,0.001255988,0.023847951,3.70E-02,0.000241921,0.004593445,7.12E-03,8.36E-08,1.59E-06,2.46E-06
417,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,108.0679772,2823.958247,3.267973976,186.7503332,0.00432982,0.113143886,0.000130934,0.007482284,0,0.112418301,0,0.005228758,0.008060371,0.078566796,0.001276521,0.007872838,1,21423,785.99,0.038268263,0.001157232,6.61E-02,0.005044484,0.000152545,8.72E-03,1.79E-06,5.40E-08,3.09E-06
419,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,59.32418494,3412.933425,209.1385685,157.5477178,0.002996776,0.172405204,0.010564688,0.007958563,0,0.104575165,0,0.005228758,0.005003685,0.154478225,0.015427061,0.008032596,1,16930,721.258,0.017382169,0.061278244,4.62E-02,0.003504087,0.012353135,9.31E-03,1.03E-06,3.62E-06,2.73E-06
420,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,11.80784353,1937.403974,118.0692847,60.26144006,0.000771603,0.126602887,0.007715434,0.003937884,0,0.117647059,0,0.002614379,0.002381838,0.0938638,0.016028429,0.005353486,1,13044,548.692,0.006094673,0.060942006,3.11E-02,0.000905232,0.009051616,4.62E-03,4.67E-07,4.67E-06,2.38E-06
420,2,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,2.428758253,452.4627575,0.007843137,31.59215797,0.000349663,0.065140046,1.13E-06,0.004548252,0,0.053594772,0,0.002614379,0.001475429,0.04342085,5.43E-05,0.006072756,2,5434,355.992,0.005367863,1.73E-05,6.98E-02,0.000446956,1.44E-06,5.81E-03,9.88E-07,3.19E-09,1.28E-05
421,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,49.44575329,9934.291769,343.924194,442.9019763,0.000613144,0.123188519,0.004264774,0.005492132,0,0.11503268,0,0.002614379,0.00241975,0.097508047,0.010680946,0.006610687,1,72598,1819.03,0.00497728,0.034619901,4.46E-02,0.00068109,0.004737378,6.10E-03,6.86E-08,4.77E-07,6.14E-07
424,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,258.1359554,12260.68136,412.1255027,432.9124326,0.0054497,0.258844372,0.008700688,0.009139537,0,0.301960796,0,0.005228758,0.011831815,0.15921908,0.016376027,0.010470775,1,42234,1134.078,0.021053965,0.033613589,3.53E-02,0.006112041,0.009758145,1.03E-02,4.99E-07,7.96E-07,8.36E-07
425,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,0,408.7255008,0.00130719,17.93725555,0,0.056159041,1.80E-07,0.002464586,0,0.054901961,0,0,0,0.031947603,1.53E-05,0.004140745,1,5711,326.47,0,3.20E-06,4.39E-02,0,2.29E-07,3.14E-03,0.00E+00,5.60E-10,7.68E-06
428,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,0,407.0065468,2.637908598,18.05228822,0,0.062195377,0.000403103,0.002758601,0,0.053594772,0,0,0,0.044326318,0.001697682,0.005623836,1,4951,331.062,0,0.006481244,4.44E-02,0,0.000532803,3.65E-03,0.00E+00,1.31E-06,8.96E-06
435,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,0.371241843,1960.457568,13.56601355,51.76470767,1.99E-05,0.104932696,0.000726115,0.002770685,0,0.100653596,0,0,0.000344774,0.078810443,0.003104891,0.005927874,1,15527,709.43,0.000189365,0.00691982,2.64E-02,2.39E-05,0.000873705,3.33E-03,1.22E-08,4.46E-07,1.70E-06
439,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,59.54640713,8747.981944,365.7686388,254.664061,0.001371974,0.201557116,0.00842746,0.005867565,0,0.214379087,0,0.002614379,0.00426571,0.129915476,0.01622502,0.008563859,1,38618,1057.396,0.006806874,0.041811773,2.91E-02,0.001541934,0.009471455,6.59E-03,1.76E-07,1.08E-06,7.54E-07
439,2,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,7.942483933,2448.820982,38.28758304,66.01568863,0.000481567,0.148476383,0.002321444,0.004002649,0,0.146405235,0,0,0.001851994,0.101830567,0.006377273,0.005625208,2,14236,507.068,0.003243391,0.015635109,2.70E-02,0.000557915,0.00268949,4.64E-03,2.28E-07,1.10E-06,1.89E-06
449,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,81.67974106,4902.299479,12.10326844,155.9241885,0.00230019,0.138054055,0.000340841,0.004390994,0,0.11503268,0,0.002614379,0.007303776,0.106831532,0.001654275,0.01268363,1,31624,859.264,0.016661516,0.002468896,3.18E-02,0.00258284,0.000382724,4.93E-03,5.27E-07,7.81E-08,1.01E-06
450,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,35.39738672,2906.43668,143.087586,123.1947755,0.002028039,0.166519805,0.008197982,0.007058255,0,0.18300654,0,0.005228758,0.005715366,0.095346047,0.016654885,0.007260356,1,14749,557.908,0.012178964,0.049231276,4.24E-02,0.002399986,0.009701511,8.35E-03,8.26E-07,3.34E-06,2.87E-06
460,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,0.009150327,403.9372655,0,23.86143879,9.15E-07,0.040377576,0,0.00238519,0,0.036601309,0,0,4.71E-05,0.018941698,0,0.00403975,1,7862,521.966,2.27E-05,0,5.91E-02,1.16E-06,0,3.04E-03,2.88E-09,0.00E+00,7.51E-06
479,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,166.5411815,1962.841881,0,434.9699478,0.007940742,0.09358899,0,0.02073952,0.003921569,0.084967323,0,0.015686275,0.013499881,0.067199176,0,0.023240115,1,17909,672.322,0.084846968,0,2.22E-01,0.009299301,0,2.43E-02,4.74E-06,0.00E+00,1.24E-05
489,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,27.46274588,609.3242001,8.009150613,60.64836792,0.004253833,0.094381072,0.001240575,0.009394109,0,0.049673203,0,0.005228758,0.010689462,0.08645682,0.003946,0.012544194,1,4630,428.514,0.045070827,0.013144317,9.95E-02,0.005931479,0.001729838,1.31E-02,9.73E-06,2.84E-06,2.15E-05
498,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,1.445751677,1284.282387,32.95555664,54.69019799,0.00013053,0.115951823,0.002975402,0.004937721,0,0.101960786,0,0.002614379,0.001026614,0.090055495,0.007680794,0.006666299,1,8813,482.998,0.001125727,0.025660678,4.26E-02,0.000164048,0.003739425,6.21E-03,1.28E-07,2.91E-06,4.83E-06
498,2,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,1,62.52549212,5247.328238,121.3856249,232.8732102,0.002658623,0.223119663,0.005161392,0.009901914,0,0.230065361,0,0.005228758,0.009007933,0.138833824,0.01075506,0.014135659,2,20664,603.838,0.011915682,0.023132844,4.44E-02,0.003025817,0.005874256,1.13E-02,5.77E-07,1.12E-06,2.15E-06
504,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,256.2549093,11093.5284,427.3032813,414.3843271,0.005611749,0.242938166,0.009357553,0.009074639,0,0.261437923,0,0.005228758,0.01222296,0.137969121,0.014932688,0.012245191,1,41258,973.932,0.023099495,0.038518248,3.74E-02,0.006211036,0.010356859,1.00E-02,5.60E-07,9.34E-07,9.05E-07
514,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,337.1058927,16334.84881,1039.432711,277.586938,0.00508509,0.246403826,0.015679374,0.004187274,0,0.271895438,0.005228758,0.002614379,0.017910783,0.139862036,0.021489037,0.005612757,1,61152,1182.256,0.020637221,0.063632833,1.70E-02,0.00551259,0.016997526,4.54E-03,3.37E-07,1.04E-06,2.78E-07
530,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,673.1568813,4669.964835,0.210457524,274.2065451,0.020743155,0.14390376,6.49E-06,0.008449604,0.010457517,0.145098045,0,0.005228758,0.02672806,0.075632609,0.000215527,0.009234606,1,29678,764.34,0.144146028,4.51E-05,5.87E-02,0.022682016,7.09E-06,9.24E-03,4.86E-06,1.52E-09,1.98E-06
530,2,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,489.6706014,12372.1755,311.6313822,242.1333419,0.008831168,0.223131141,0.005620246,0.004366854,0,0.237908497,0,0.002614379,0.019473473,0.124479458,0.013474342,0.005738709,2,50951,1150.848,0.039578375,0.025188083,1.96E-02,0.009610618,0.006116296,4.75E-03,7.77E-07,4.94E-07,3.84E-07
531,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,660.3555759,36666.27287,973.6562393,999.5503606,0.004515252,0.250709558,0.006657479,0.006834532,0,0.254901975,0,0.005228758,0.007667231,0.144392641,0.014675921,0.009232764,1,137403,2079.832,0.018009891,0.026554546,2.73E-02,0.004805976,0.007086135,7.27E-03,1.31E-07,1.93E-07,1.98E-07
532,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,112.7320299,26857.53797,1532.781746,1000.405262,0.000878851,0.209379584,0.011949465,0.007799093,0,0.197385624,0.002614379,0.005228758,0.002722761,0.128375665,0.017981087,0.010584327,1,120248,1913.68,0.004197407,0.057070821,3.72E-02,0.000937496,0.012746838,8.32E-03,3.49E-08,4.75E-07,3.10E-07
539,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,362.5228864,3947.819715,10.13464087,256.3451069,0.009722501,0.105876571,0.000271801,0.006874919,0.005228758,0.088888891,0,0.005228758,0.013169167,0.080485907,0.002283506,0.007330832,1,33448,894.512,0.091828633,0.002567149,6.49E-02,0.010838402,0.000302997,7.66E-03,2.75E-06,7.68E-08,1.94E-06
543,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,300.450989,3356.651072,15.82875872,146.6875867,0.009408793,0.105115431,0.000495687,0.004593605,0,0.094117649,0,0.002614379,0.019724591,0.067891841,0.002886511,0.006664594,1,28524,746.404,0.089509151,0.00471564,4.37E-02,0.01053327,0.000554928,5.14E-03,3.14E-06,1.65E-07,1.53E-06
544,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,48.39738704,3859.309906,143.5098085,96.44183346,0.001958061,0.1561399,0.005806118,0.003901842,0,0.168627456,0,0,0.008310351,0.089905146,0.010501331,0.005971097,1,21989,578.316,0.012540425,0.037185355,2.50E-02,0.002200982,0.006526436,4.39E-03,5.70E-07,1.69E-06,1.14E-06
549,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,36.70719074,6037.257674,145.5490243,156.3451034,0.001181701,0.194355267,0.004685607,0.005033162,0,0.213071898,0,0.002614379,0.003451116,0.105454305,0.01121187,0.007817892,1,27754,748.946,0.00608011,0.024108466,2.59E-02,0.001322591,0.005244254,5.63E-03,2.19E-07,8.69E-07,9.33E-07
550,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,4.959477297,2242.746464,0,127.3071937,0.000207945,0.094035491,0,0.005337828,0,0.081045754,0,0,0.001016938,0.069654425,0,0.00928552,1,20752,673.672,0.002211341,0,5.68E-02,0.000238988,0,6.13E-03,1.07E-07,0.00E+00,2.74E-06
552,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,1.130718993,2106.580448,23.10065441,138.9542529,5.29E-05,0.098493569,0.001080075,0.006496832,0,0.084967323,0,0.002614379,0.000394503,0.0676839,0.004165928,0.010377331,1,18669,598.042,0.000536756,0.010965949,6.60E-02,6.06E-05,0.00123738,7.44E-03,2.88E-08,5.87E-07,3.53E-06
557,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,59.52810637,1901.485018,4.328104735,94.96470919,0.00293966,0.093900495,0.000213734,0.004689615,0,0.088888891,0,0.002614379,0.007908905,0.0647553,0.001543783,0.006349343,1,17544,577.73,0.031306114,0.002276171,4.99E-02,0.003393075,0.0002467,5.41E-03,1.78E-06,1.30E-07,2.85E-06
558,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,40.72941298,846.4196305,0.397385637,55.66797576,0.004595962,0.09551113,4.48E-05,0.006281649,0,0.084967323,0,0.002614379,0.01094219,0.072304022,0.000488492,0.007687181,1,7245,335.852,0.048119646,0.00046949,6.58E-02,0.005621727,5.48E-05,7.68E-03,6.64E-06,6.48E-08,9.08E-06
559,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,10.17908533,7003.715229,39.3202626,347.8928221,0.000187526,0.129027012,0.000724384,0.006409109,0,0.122875817,0,0.002614379,0.000838451,0.08247086,0.005174172,0.010178567,1,49928,958.964,0.001453384,0.005614201,4.97E-02,0.000203875,0.000787539,6.97E-03,2.91E-08,1.12E-07,9.95E-07
560,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,310.4013162,4684.89032,0.203921576,319.0849777,0.007224011,0.109032078,4.75E-06,0.007426107,0,0.100653596,0,0.002614379,0.013167471,0.065396244,0.000177408,0.011367378,1,39127,939.066,0.066255834,4.35E-05,6.81E-02,0.007933174,5.21E-06,8.16E-03,1.69E-06,1.11E-09,1.74E-06
560,2,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,357.044455,10847.47871,240.4457593,181.3228823,0.00874916,0.265810942,0.005891979,0.004443208,0.003921569,0.304575175,0,0.002614379,0.01401147,0.139395082,0.012437768,0.005688152,2,37921,926.798,0.032914972,0.02216605,1.67E-02,0.009415481,0.006340702,4.78E-03,8.68E-07,5.85E-07,4.41E-07
560,3,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,1832.496782,25394.73666,267.5281131,489.3490367,0.020840405,0.288806285,0.003042512,0.005565211,0.010457517,0.305882365,0,0.002614379,0.026930722,0.131867003,0.009101564,0.00660109,3,82620,1566.388,0.072160496,0.010534786,1.93E-02,0.022179821,0.003238055,5.92E-03,8.73E-07,1.28E-07,2.33E-07
561,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,193.7411825,15679.66839,238.7437984,329.7621031,0.002930721,0.237186204,0.003611475,0.004988308,0,0.264052302,0,0.002614379,0.006887428,0.150642374,0.009448485,0.00653579,1,59460,1673.484,0.012356204,0.01522633,2.10E-02,0.003258345,0.0040152,5.55E-03,2.08E-07,2.56E-07,3.54E-07
561,2,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,171.4679787,5325.596222,103.7673235,181.1660194,0.005130239,0.159339264,0.003104668,0.0054204,0,0.146405235,0,0.002614379,0.013470516,0.102021979,0.011328497,0.006435724,2,30040,720.882,0.032196954,0.01948464,3.40E-02,0.005707989,0.003454305,6.03E-03,1.07E-06,6.49E-07,1.13E-06
563,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,715.2601518,35069.27545,4038.281164,916.2039536,0.003851718,0.188850104,0.021746381,0.004933812,0,0.200000003,0.013071896,0.002614379,0.010576208,0.099666364,0.025479293,0.006710571,1,174465,2572.798,0.020395635,0.115151543,2.61E-02,0.004099734,0.023146655,5.25E-03,1.17E-07,6.60E-07,1.50E-07
568,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,0,379.552951,0,11.44575205,0,0.047137724,0,0.001421479,0,0.043137256,0,0,0,0.024585411,0,0.003097052,1,6471,357.75,0,0,3.02E-02,0,0,1.77E-03,0.00E+00,0.00E+00,4.66E-06
568,2,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,147.6954293,13951.44614,974.5765002,271.5398789,0.002392798,0.226025859,0.015789008,0.004399188,0,0.236601308,0.009150327,0.002614379,0.007172079,0.112800223,0.019745318,0.005692029,2,56601,1190.352,0.010586389,0.069854873,1.95E-02,0.002609414,0.017218362,4.80E-03,1.87E-07,1.23E-06,3.44E-07
569,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,56.20523051,1766.027498,40.30065486,98.40523215,0.002969736,0.093312242,0.00212938,0.005199473,0,0.09150327,0,0.002614379,0.006051568,0.064405042,0.00852574,0.007221813,1,16133,616.73,0.031825796,0.022819948,5.57E-02,0.003483867,0.002498026,6.10E-03,1.97E-06,1.41E-06,3.45E-06
572,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,709.9111309,12115.52321,318.6588336,379.743804,0.009594042,0.16373435,0.004306491,0.00513202,0,0.155555561,0,0.002614379,0.025146621,0.09805872,0.011527652,0.006920853,1,67896,1349.236,0.058595169,0.026301698,3.13E-02,0.010455861,0.004693337,5.59E-03,8.63E-07,3.87E-07,4.62E-07
573,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,379.3843241,1582.750368,0,141.1921616,0.019782267,0.08252948,0,0.007362194,0.003921569,0.077124186,0,0.005228758,0.032469739,0.053771303,0,0.008560738,1,16694,527.45,0.239699407,0,8.92E-02,0.022725789,0,8.46E-03,1.44E-05,0.00E+00,5.34E-06
574,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,473.4261572,30099.20999,3418.15304,714.4862994,0.003024604,0.192296502,0.021837745,0.004564678,0,0.20653595,0.011764706,0.002614379,0.013421444,0.104881334,0.02648508,0.006370573,1,146054,2579.8,0.015728857,0.113562882,2.37E-02,0.003241446,0.023403351,4.89E-03,1.08E-07,7.78E-07,1.63E-07
576,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,89.83006802,6333.371417,222.6000073,172.9777838,0.002601357,0.183405868,0.006446195,0.005009203,0,0.203921571,0,0.002614379,0.007567275,0.108327837,0.010575576,0.007120609,1,30818,795.678,0.01418361,0.035147158,2.73E-02,0.002914857,0.007223052,5.61E-03,4.60E-07,1.14E-06,8.86E-07
577,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,97.23137572,14514.85662,984.8719249,343.8379204,0.001417987,0.211679402,0.014363015,0.005014407,0,0.23137255,0.005228758,0.002614379,0.003946164,0.117317544,0.02074887,0.006937898,1,63089,1237.116,0.006698749,0.06785268,2.37E-02,0.001541178,0.015610834,5.45E-03,1.06E-07,1.08E-06,3.75E-07
578,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,511.9438056,19858.3927,2220.851044,527.406554,0.005705889,0.221332479,0.024752581,0.00587823,0,0.240522876,0.016993465,0.002614379,0.013198766,0.131123103,0.027228914,0.008095431,1,82912,1562.7,0.02577972,0.11183438,2.66E-02,0.006174544,0.026785641,6.36E-03,3.11E-07,1.35E-06,3.20E-07
585,1,MALE,Tg,BV1,+,Tg/WT,3HR,NOUV,2,0.086274513,1367.848401,24.55555636,24.87843227,6.25E-06,0.099141002,0.001779775,0.001803177,0,0.087581702,0,0,0.000125752,0.071579642,0.006765241,0.003523627,1,11744,442.514,6.31E-05,0.017951957,1.82E-02,7.35E-06,0.002090902,2.12E-03,5.37E-09,1.53E-06,1.55E-06
