ImageNumber,ObjectNumber,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TIMEPOINT,TREATMENT,WELL,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EDU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EDU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EDU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EDU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
564,1,MALE,WT,BM30,+,Tg/WT,24HR,NOUV,2,0.571241848,662.1856388,240.5464122,138.7058867,5.69E-05,0.06600734,0.023977912,0.013826344,0,0.053594772,0,0.010457517,0.00073062,0.051980845,0.038910284,0.013014321,1,8253,381.164,0.000862661,0.363261294,2.09E-01,6.92E-05,0.029146542,1.68E-02,1.05E-07,4.40E-05,2.54E-05
567,1,MALE,WT,BM30,+,Tg/WT,24HR,NOUV,2,673.9294305,7897.696937,4787.057643,1394.300695,0.012158427,0.142483121,0.086363774,0.025154715,0,0.142483667,0.070588239,0.020915033,0.020547228,0.082033718,0.073388733,0.024278347,1,50470,1105.702,0.0853324,0.606133368,1.77E-01,0.01335307,0.094849567,2.76E-02,1.69E-06,1.20E-05,3.50E-06
567,2,MALE,WT,BM30,+,Tg/WT,24HR,NOUV,2,78.96078657,2677.925562,3755.868077,598.4915212,0.003367341,0.114202122,0.16017178,0.025523115,0,0.117647059,0.172549024,0.020915033,0.010519305,0.061208084,0.090138778,0.020850962,2,20579,679.882,0.029485803,1.402528931,2.23E-01,0.003836959,0.182509747,2.91E-02,1.43E-06,6.82E-05,1.09E-05
593,1,MALE,WT,BM30,+,Tg/WT,24HR,NOUV,2,24.45228828,1977.688941,682.0209346,547.5686437,0.001029917,0.083299172,0.028726347,0.023063291,0,0.070588239,0.013071896,0.013071896,0.00668057,0.060987976,0.036316561,0.037105224,1,20781,664.15,0.012364072,0.344857536,2.77E-01,0.001176666,0.032819447,2.63E-02,5.95E-07,1.66E-05,1.33E-05
599,1,MALE,WT,BM30,+,Tg/WT,24HR,NOUV,2,100.7150356,3506.81055,1924.031424,1575.422267,0.002545366,0.08862744,0.048625946,0.039815565,0,0.084967323,0.015686275,0.02875817,0.009757602,0.053227007,0.065225902,0.047430909,1,35783,882.818,0.028719839,0.548655651,4.49E-01,0.002814606,0.053769427,4.40E-02,8.03E-07,1.53E-05,1.26E-05
601,1,MALE,WT,BM30,+,Tg/WT,24HR,UV,1,475.2222355,7544.581906,2269.366078,413.628772,0.011345069,0.180113204,0.054176998,0.009874636,0,0.189542487,0.048366014,0.007843138,0.019233437,0.08669059,0.043079307,0.008801388,1,37683,922.562,0.062988545,0.300794147,5.48E-02,0.012611051,0.060222543,1.10E-02,1.67E-06,7.98E-06,1.45E-06
606,1,MALE,WT,BM30,+,Tg/WT,24HR,UV,1,144.1098079,2482.375233,39.6784327,216.6274579,0.010329712,0.17793529,0.002844128,0.015527737,0,0.196078435,0,0.013071896,0.018270601,0.121579689,0.007772885,0.012357698,1,11788,457.1,0.058053193,0.015984059,8.73E-02,0.012225128,0.003366002,1.84E-02,4.92E-06,1.36E-06,7.40E-06
613,1,MALE,WT,BM30,+,Tg/WT,24HR,UV,1,1113.890225,14203.67232,2581.81053,759.9869529,0.019030449,0.242665078,0.044109385,0.012984128,0.009150327,0.26797387,0.039215688,0.013071896,0.021817914,0.111136496,0.033691263,0.01024469,1,53453,1116.332,0.078422692,0.181770635,5.35E-02,0.020838685,0.048300573,1.42E-02,1.47E-06,3.40E-06,1.00E-06
616,1,MALE,WT,BM30,+,Tg/WT,24HR,UV,1,1224.912452,13890.91412,855.7464314,1113.241865,0.020203075,0.229109585,0.014114241,0.018361238,0.013071896,0.250980407,0.00130719,0.015686275,0.023915019,0.114652977,0.026522884,0.016901305,1,55252,1268.874,0.088180838,0.06160476,8.01E-02,0.022169559,0.015488063,2.01E-02,1.60E-06,1.11E-06,1.45E-06
617,1,MALE,WT,BM30,+,Tg/WT,24HR,UV,1,2588.05628,29801.65181,725.1895653,2834.766098,0.020481772,0.235849063,0.005739121,0.022434224,0.009150327,0.248366013,0,0.018300654,0.02694803,0.120082638,0.013942214,0.0196509,1,118346,2074.572,0.086842712,0.024333871,9.51E-02,0.021868557,0.006127707,2.40E-02,7.34E-07,2.06E-07,8.04E-07
650,1,MALE,WT,BM30,+,Tg/WT,24HR,UV,1,2011.0994,26708.49355,4763.734772,2744.232761,0.019790779,0.262832309,0.046878848,0.027005381,0.009150327,0.282352954,0.040522877,0.020915033,0.026840997,0.131397716,0.045756933,0.026172835,1,94603,1620.076,0.075298122,0.178360294,1.03E-01,0.021258305,0.050355007,2.90E-02,7.96E-07,1.89E-06,1.09E-06
653,1,MALE,WT,BM30,+,Tg/WT,24HR,UV,1,385.3111217,796.2065574,0,2855.793541,0.028083901,0.058032548,0,0.208148217,0.016993465,0.047058824,0,0.175163403,0.032644088,0.043842123,0,0.142844483,1,11195,572.456,0.48393362,0,3.59E+00,0.034418144,0,2.55E-01,4.32E-05,0.00E+00,3.20E-04
679,1,MALE,WT,BM30,+,Tg/WT,24HR,UV,1,273.6104642,1361.692847,14.76601359,1120.7216,0.018815188,0.093638622,0.001015405,0.077067914,0,0.095424838,0,0.036601309,0.032487352,0.067332329,0.003589694,0.110833768,1,12045,554.074,0.200934054,0.010843865,8.23E-01,0.022715688,0.001225904,9.30E-02,1.67E-05,9.00E-07,6.83E-05
682,1,MALE,WT,BM30,+,Tg/WT,24HR,UV,1,563.265375,6440.52436,703.3660339,3168.564793,0.017302494,0.197841259,0.021606132,0.097332579,0,0.214379087,0.015686275,0.083660133,0.028186966,0.113233081,0.023923654,0.088144944,1,28995,770.06,0.087456447,0.109209436,4.92E-01,0.019426293,0.024258184,1.09E-01,3.02E-06,3.77E-06,1.70E-05
704,1,MALE,WT,BM30,+,Tg/WT,24HR,UV,2,851.3385855,10718.84604,3935.967424,1681.573905,0.017316652,0.218026688,0.080059545,0.034204054,0.006535948,0.23137255,0.078431375,0.023529412,0.022873083,0.127879619,0.059110668,0.046054752,1,44746,982.518,0.079424463,0.367200668,1.57E-01,0.019026027,0.087962442,3.76E-02,1.78E-06,8.21E-06,3.51E-06
716,1,MALE,WT,BM30,+,Tg/WT,24HR,UV,2,2883.258903,12277.40294,3929.635402,2038.792216,0.04929069,0.209888075,0.067178997,0.034854128,0.03267974,0.223529413,0.065359481,0.02875817,0.052015101,0.125154573,0.055399667,0.028114853,1,53667,1181.212,0.234842736,0.320070574,1.66E-01,0.053724987,0.073222565,3.80E-02,4.38E-06,5.96E-06,3.09E-06
721,1,MALE,WT,BM30,+,Tg/WT,24HR,UV,2,3955.751741,21635.92216,13572.40559,6146.146577,0.033546632,0.183482778,0.115100371,0.052122208,0.023529412,0.189542487,0.109803922,0.044444446,0.03516116,0.090774106,0.072857619,0.041091319,1,110158,1969.33,0.182832593,0.627308857,2.84E-01,0.0359098,0.123208533,5.58E-02,1.66E-06,5.69E-06,2.58E-06
724,1,MALE,WT,BM30,+,Tg/WT,24HR,UV,2,2799.594841,6821.040691,2126.222282,647.6130927,0.059678857,0.145403865,0.045324599,0.013805144,0.019607844,0.156862751,0.027450981,0.010457517,0.074360011,0.081560069,0.049851732,0.012373657,1,42640,955.576,0.410435147,0.311715232,9.49E-02,0.065656539,0.0498645,1.52E-02,9.63E-06,7.31E-06,2.23E-06
