ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,CASP_Intensity_IntegratedIntensity_CASPGray,DNA_Intensity_IntegratedIntensity_,EDU_Intensity_IntegratedIntensity_EdU,TUNEL_Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
2755,2,12HR,FEMALE,WT,CX24,NOIR,2,329.1568734,826.4679955,2045.809209,232.9071968,0.03106718956,0.07800547385,0.1930919499,0.02198274627,0.03137255087,0.07712418586,0.1843137294,0.0209150333,0.0108595636,0.02314708765,0.07149405392,0.005857882348,2,8142,632.392,0.3982693525,2.475364104,0.2818103037,0.0404270294,0.2512661765,0.02860564932,0.00004891542035,0.0003040240855,0.00003461192627
2757,1,12HR,FEMALE,WT,CX24,NOIR,2,424.6000121,445.8549138,1118.775187,110.2928145,0.0691756292,0.07263846755,0.1822703139,0.01796885215,0.07058823854,0.071895428,0.1856209189,0.01830065437,0.02389744545,0.02162427107,0.04663448494,0.003581656075,1,4475,426.724,0.9523277616,2.509280826,0.247373778,0.09488268426,0.2500056283,0.02464643899,0.000212810673,0.0005607331456,0.00005527905654
2758,1,12HR,FEMALE,WT,CX24,NOIR,2,1287.529452,3255.933418,7261.73484,707.7987179,0.0332626189,0.0841152583,0.1876029462,0.01828559259,0.02745098062,0.08366013318,0.1882352978,0.01830065437,0.02150981862,0.0249975273,0.07565140267,0.006377254654,1,33525,1194.816,0.3954409649,2.23030815,0.217387344,0.03840505451,0.2166065575,0.02111256429,0.00001179540536,0.0000665267159,0.00000648433539
2764,1,12HR,FEMALE,WT,CX24,NOIR,2,59.08235518,235.2836675,533.2862886,49.98431554,0.01708570133,0.06804038967,0.1542181286,0.01445468928,0.01568627544,0.06797385961,0.1529411823,0.01307189558,0.004384012182,0.01383326285,0.05401461973,0.00295160057,1,2172,289.884,0.2511111622,2.266567392,0.2124427763,0.02720182099,0.2455277572,0.02301303662,0.0001156128739,0.001043539315,0.00009780974969
2767,1,12HR,FEMALE,WT,CX24,NOIR,2,68.95294338,263.4418365,620.8692986,60.89411985,0.02057682584,0.07861588676,0.1852788119,0.01817192475,0.01960784383,0.07843137532,0.1882352978,0.01830065437,0.006072627057,0.02280525247,0.08042946562,0.003647546971,1,2249,230.33,0.2617387743,2.35676044,0.2311482513,0.03065937901,0.2760646059,0.02707608708,0.0001163800686,0.001047914824,0.0001027782354
2768,1,12HR,FEMALE,WT,CX24,NOIR,2,205.4470652,638.1503439,1587.087622,163.0719008,0.02460149266,0.07641603926,0.1900476137,0.01952723037,0.02352941222,0.07450980693,0.1973856241,0.01830065437,0.00845540516,0.01824242788,0.0574016289,0.003811502123,1,6204,514.66,0.3219414785,2.487012092,0.2555383734,0.03311525874,0.2558168314,0.02628496145,0.00005189256584,0.0004008723553,0.00004118929293
2769,1,12HR,FEMALE,WT,CX24,NOIR,2,870.0823816,2672.465431,6045.641994,649.7359719,0.02250019089,0.06910952757,0.1563393327,0.01680206806,0.01960784383,0.06666667014,0.1516339928,0.01568627544,0.01140754661,0.01662223935,0.05399809148,0.003648886952,1,34635,964.18,0.3255729229,2.262196519,0.2431223111,0.02512147774,0.1745529665,0.0187595199,0.000009400113263,0.00006531533185,0.000007019555683
2769,2,12HR,FEMALE,WT,CX24,NOIR,2,1793.207901,6072.25637,14401.55986,1342.49939,0.02612710757,0.08847300712,0.2098312769,0.01956026736,0.02352941222,0.08758170158,0.2104575187,0.01830065437,0.01150376157,0.0287976174,0.06606927268,0.004089186184,2,61973,1491.108,0.2953116257,2.371698258,0.2210874028,0.02893530894,0.2323844232,0.0216626497,0.000004765165891,0.00003826986362,0.000003567479431
2771,1,12HR,FEMALE,WT,CX24,NOIR,2,397.3529537,1353.560816,3240.434084,255.6418396,0.02638465828,0.0898778762,0.2151682659,0.01697488975,0.02352941222,0.09150326997,0.2026143819,0.01568627544,0.0118047183,0.02652287012,0.08285896724,0.003656448659,1,12591,606.768,0.2935612122,2.394007012,0.1888661644,0.03155849049,0.2573611377,0.02030353741,0.00002331516259,0.0001901363682,0.00001500009248
2772,1,12HR,FEMALE,WT,CX24,NOIR,2,883.5333623,2962.202692,5003.227588,492.4261617,0.03057526257,0.1025090041,0.1731400349,0.01704073647,0.02745098062,0.1019607857,0.1660130769,0.01568627544,0.01515410092,0.03280536653,0.06833921529,0.003917361064,1,26095,724.474,0.2982690431,1.6890227,0.1662364845,0.03385833924,0.1917312737,0.01887051779,0.00001143012237,0.00006472591301,0.000006370434354
2772,2,12HR,FEMALE,WT,CX24,NOIR,2,791.5372802,2586.554316,5339.473323,452.4523046,0.0287549417,0.09396426476,0.1939722208,0.01643667325,0.02745098062,0.0941176489,0.2013071924,0.01568627544,0.01517309142,0.02908789157,0.06252538664,0.003503541524,2,24915,686.264,0.3060199723,2.06431904,0.1749247258,0.03176950753,0.2143075787,0.01815983562,0.0000122825596,0.0000828544668,0.000007020859957
2774,1,12HR,FEMALE,WT,CX24,NOIR,2,3950.811885,8531.602842,18318.4567,2198.14909,0.03871295476,0.08359890687,0.1794976846,0.02153907823,0.03137255087,0.08104575425,0.1738562137,0.0209150333,0.0206648306,0.02451906557,0.06895282213,0.007679952087,1,92340,2341.9,0.4630796766,2.147129566,0.2576478454,0.04278548717,0.1983805144,0.02380495007,0.000005014941267,0.00002325243194,0.000002790208418
2776,1,12HR,FEMALE,WT,CX24,NOIR,2,170.0313781,559.2104734,1219.793496,135.8640573,0.02150118589,0.07071452622,0.1542480394,0.01718058388,0.01960784383,0.07058823854,0.1424836665,0.01568627544,0.00659901862,0.01718533795,0.06681923401,0.003589890403,1,5832,522.972,0.3040561401,2.181277987,0.2429569255,0.02915490021,0.2091552633,0.02329630613,0.0000521358265,0.0003740188593,0.00004165928078
2777,1,12HR,FEMALE,WT,CX24,NOIR,2,773.1804173,2170.320317,7222.176695,502.43139,0.02879307404,0.08082226629,0.2689523217,0.01871043794,0.02745098062,0.08104575425,0.2823529541,0.01830065437,0.01256612571,0.02175256684,0.06682796609,0.003791012108,1,23700,724.602,0.356251753,3.327700819,0.2315010306,0.0326236463,0.3047331939,0.02119963671,0.00001503171953,0.0001404093172,0.000009767975974
2783,1,12HR,FEMALE,WT,CX24,NOIR,2,408.5019747,1710.543838,4273.696848,362.520275,0.01858263088,0.07781212018,0.1944091729,0.01649093732,0.01960784383,0.071895428,0.1908496767,0.01568627544,0.006595014332,0.02757087505,0.08038853497,0.003572731589,1,18481,837.41,0.2388140928,2.498443334,0.2119327591,0.02210388912,0.2312481385,0.01961583654,0.00001292214127,0.0001351898346,0.00001146760235
2783,2,12HR,FEMALE,WT,CX24,NOIR,2,321.6784431,1236.107224,4307.350452,283.009161,0.01799599682,0.06915285171,0.2409706546,0.01583268034,0.01568627544,0.06797385961,0.2405228764,0.01568627544,0.006135385532,0.01747732562,0.06690262429,0.003318899857,2,15110,645.844,0.2602350644,3.484609075,0.2289519513,0.02128910941,0.2850662112,0.01872992462,0.00001722270446,0.000230616087,0.00001515234621
2785,1,12HR,FEMALE,WT,CX24,NOIR,2,417.9372692,1487.244486,3462.807935,304.1934753,0.02083228338,0.07413241383,0.1726053202,0.01516266949,0.01960784383,0.07450980693,0.1673202664,0.01568627544,0.01188238427,0.01895023611,0.06512350392,0.003294265055,1,16437,994.868,0.2810145024,2.328338055,0.2045349491,0.02542661491,0.2106715298,0.01850662988,0.00001709645935,0.0001416522513,0.00001244356933
2785,2,12HR,FEMALE,WT,CX24,NOIR,2,475.3098201,2022.70071,5541.128262,404.7555709,0.01917035654,0.08158024966,0.2234866606,0.01632473868,0.01960784383,0.07843137532,0.2261437923,0.01568627544,0.006910651558,0.02636095402,0.06839669684,0.003392296777,2,20973,912.002,0.234987716,2.739470172,0.2001065056,0.02266293902,0.2642029401,0.01929888766,0.00001120429676,0.0001306188992,0.000009541148408
2785,3,12HR,FEMALE,WT,CX24,NOIR,2,948.9451287,3846.051087,8935.753193,729.0849931,0.02347711847,0.0951521793,0.2210725679,0.01803772868,0.02352941222,0.09150326997,0.2196078449,0.01830065437,0.008642410569,0.03320120174,0.07795211982,0.003936442501,3,35008,1304.07,0.2467323255,2.323357904,0.1895671629,0.02710652219,0.2552488915,0.02082623952,0.000007047884069,0.00006636648492,0.000005414966948
2788,1,12HR,FEMALE,WT,CX24,NOIR,2,145.7921615,568.6784478,827.2287833,108.5464093,0.02075628723,0.08096219359,0.1177717516,0.01545364597,0.01960784383,0.07712418586,0.1241830066,0.01568627544,0.005816588939,0.02475756018,0.04563263531,0.00331180695,1,5425,363.132,0.2563701193,1.454651194,0.1908748428,0.02687413115,0.1524845683,0.02000855471,0.00004725716485,0.000268138469,0.00003518430282
2788,2,12HR,FEMALE,WT,CX24,NOIR,2,888.886304,3570.951726,6270.520427,574.742505,0.02574690951,0.1034338931,0.1816278654,0.01664762209,0.02745098062,0.1045751646,0.1856209189,0.01568627544,0.009059992619,0.03322016668,0.08008223553,0.003602113923,2,30166,1006.906,0.2489214003,1.755980172,0.1609493908,0.02946649552,0.2078671493,0.01905265879,0.000008251720489,0.00005821057389,0.000005335456833
2789,1,12HR,FEMALE,WT,CX24,NOIR,2,831.3843405,1964.138617,4318.087693,510.5987107,0.03078859166,0.07273779272,0.1599114059,0.01890896236,0.02745098062,0.07058823854,0.1555555612,0.01830065437,0.01338222735,0.01895962791,0.05834663493,0.004474369163,1,22884,965.76,0.4232819076,2.198463823,0.2599606292,0.0363303767,0.1886946204,0.02231247643,0.00001849684966,0.00009606991013,0.00001135992961
2790,1,12HR,FEMALE,WT,CX24,NOIR,2,399.8706013,1127.482382,3951.373971,293.2653705,0.02341299849,0.06601571417,0.2313586258,0.017171109,0.02352941222,0.06405229121,0.2352941185,0.01568627544,0.007323774094,0.01849127831,0.0677389075,0.00345147012,1,14415,618.978,0.3546579597,3.504599302,0.2601063885,0.02773989603,0.2741154333,0.02034445859,0.00002460339644,0.0002431216998,0.00001804414766
2791,1,12HR,FEMALE,WT,CX24,NOIR,2,1295.878471,2695.393541,5118.112564,761.8536174,0.03754428296,0.07809113284,0.1482823202,0.02207247704,0.03529411927,0.07712418586,0.1385620981,0.0209150333,0.01597279732,0.01860196833,0.05884030576,0.005247995184,1,29445,1340.242,0.4807752378,1.898836844,0.2826502349,0.04401013655,0.1738194112,0.02587378561,0.00001632790755,0.00006448758172,0.00000959926082
2792,1,12HR,FEMALE,WT,CX24,NOIR,2,1594.40397,3052.211852,5452.272049,1016.342514,0.0373318029,0.07146530829,0.1276609625,0.02379691668,0.03137255087,0.07058823854,0.1202614382,0.0209150333,0.02368547078,0.01610920126,0.05817566356,0.00961334785,1,37593,1271.376,0.522376574,1.786334735,0.3329855737,0.04241225681,0.1450342364,0.02703541921,0.00001389558093,0.00004751774891,0.00000885764833
2793,1,12HR,FEMALE,WT,CX24,NOIR,2,861.3294383,2074.477181,4144.529525,511.9398864,0.0335513181,0.0808069952,0.16144163,0.01994156616,0.02352941222,0.07843137532,0.1542483717,0.01830065437,0.02513388298,0.02438015207,0.0695309699,0.005724611721,1,21495,1070.53,0.4152031395,1.997867011,0.2467801965,0.04007115321,0.1928136555,0.02381669627,0.00001931626608,0.00009294566229,0.00001148081863
2796,1,12HR,FEMALE,WT,CX24,NOIR,2,316.3686394,1543.124225,3319.651068,302.0601419,0.01578843395,0.07700989244,0.1656677846,0.0150743658,0.01568627544,0.07450980693,0.1620915085,0.01568627544,0.005225329142,0.02249120475,0.0683724209,0.003225366546,1,16063,1028.282,0.2050182573,2.151253292,0.1957458363,0.01969548898,0.2066644505,0.0188047153,0.00001276338525,0.0001339259971,0.00001218613188
2797,1,12HR,FEMALE,WT,CX24,NOIR,2,280.4705967,502.0588375,1666.919009,134.2535996,0.03872298726,0.06931642102,0.2301420694,0.01853563435,0.03529411927,0.06797385961,0.2601307333,0.01830065437,0.01631913988,0.02401108972,0.0954660134,0.003574063943,1,5465,390.788,0.5586408918,3.320166651,0.2674061077,0.05132124368,0.305017202,0.02456607494,0.0001022215722,0.0006075327814,0.0000489306693
2799,1,12HR,FEMALE,WT,CX24,NOIR,2,496.3764873,2672.613134,4464.737387,374.7555686,0.02414517401,0.1300035575,0.2171776139,0.01822918419,0.02352941222,0.1294117719,0.2418300658,0.01830065437,0.01044889044,0.0577726186,0.09915518986,0.003939042679,1,18024,531.106,0.1857270253,1.670551315,0.1402206566,0.02753975185,0.247710685,0.02079203111,0.00001030442884,0.00009268482664,0.000007779663596
2800,1,12HR,FEMALE,WT,CX24,NOIR,2,1179.101998,3776.113832,8314.74798,584.4706089,0.03619986486,0.1159312855,0.2552728718,0.01794395828,0.02745098062,0.1189542487,0.2692810595,0.01830065437,0.02301447312,0.03705941918,0.07259608612,0.003885732033,1,29264,722.124,0.3122527685,2.201932556,0.1547809825,0.04029189442,0.2841288949,0.01997234175,0.00001067020122,0.00007524373141,0.000005289125975
2803,1,12HR,FEMALE,WT,CX24,NOIR,2,1304.047101,4600.39359,9566.498325,731.4980659,0.03022895989,0.1066411736,0.2217598536,0.01695676919,0.02745098062,0.1045751646,0.2261437923,0.01568627544,0.01492204629,0.04202421387,0.09103238978,0.00379111104,1,37760,1268.784,0.2834642462,2.079495621,0.1590077135,0.03453514568,0.2533500616,0.01937230048,0.000007506998044,0.00005507138827,0.000004211009362
2804,1,12HR,FEMALE,WT,CX24,NOIR,2,2503.427527,5626.103416,10856.399,1592.329461,0.03798885457,0.08537464022,0.1647430006,0.02416318094,0.03137255087,0.08366013318,0.1503268033,0.0209150333,0.02159411353,0.02239575558,0.07438054057,0.01255544621,1,60092,1353.65,0.4449664967,1.929647963,0.283025274,0.04165991358,0.1806629667,0.02649819378,0.000007404754322,0.00003211156166,0.000004709866105
2806,1,12HR,FEMALE,WT,CX24,NOIR,2,145.6588284,405.2339982,950.1804151,105.0196114,0.02627797734,0.07310734227,0.1714198837,0.0189463488,0.02745098062,0.071895428,0.1712418348,0.01830065437,0.008274858028,0.017105598,0.05052536634,0.003813669086,1,4045,388.584,0.3594437511,2.344769736,0.259157948,0.03600959911,0.2349024512,0.02596282112,0.00008886124872,0.0005796711338,0.00006406871396
2808,1,12HR,FEMALE,WT,CX24,NOIR,2,2133.03144,8217.039438,12338.92062,1184.841867,0.03668974043,0.1413392407,0.2122386882,0.02038016868,0.03137255087,0.1464052349,0.2209150344,0.0209150333,0.02559499421,0.04930485149,0.08676249153,0.004893736719,1,53272,1066.122,0.25958637,1.501626067,0.1441932798,0.04004038594,0.2316211259,0.02224136257,0.000004872848212,0.00002818790485,0.000002706736743
2811,1,12HR,FEMALE,WT,CX24,NOIR,2,440.0000141,1614.568671,4948.478589,308.8261553,0.02447980495,0.08982801106,0.2753131517,0.01718182682,0.02352941222,0.08888889104,0.3176470697,0.01568627544,0.01104767271,0.03319215441,0.07854514021,0.003578342668,1,15551,522.45,0.2725186126,3.064891991,0.1912747106,0.02829400129,0.3182096707,0.01985892581,0.00001752418575,0.0001970864891,0.00001229983349
2812,1,12HR,FEMALE,WT,CX24,NOIR,2,59.31764925,284.2719031,783.1751861,63.61568867,0.01544730449,0.07402914142,0.2039518714,0.01656658559,0.01568627544,0.071895428,0.1947712451,0.01568627544,0.005521234678,0.01911202288,0.07565660014,0.003531232645,1,2822,290.61,0.208665185,2.755021435,0.2237846512,0.02101971979,0.2775248711,0.02254276707,0.00007394230511,0.0009762655686,0.00007930001814
2812,2,12HR,FEMALE,WT,CX24,NOIR,2,1454.18436,6173.781864,12842.96378,1499.552984,0.02408028548,0.1022335502,0.2126705821,0.02483155847,0.02352941222,0.09803921729,0.216993466,0.0209150333,0.008723010456,0.03581576675,0.08099239307,0.01167595782,2,54795,1467.866,0.235541908,2.080242559,0.2428905034,0.02653863236,0.2343820382,0.02736660251,0.000004298602209,0.00003796409451,0.0000044327129
2815,1,12HR,FEMALE,WT,CX24,NOIR,2,509.3451146,2043.65234,3794.043244,363.2967456,0.02317628041,0.09299050552,0.1726369952,0.01653077061,0.02352941222,0.09150326997,0.1620915085,0.01568627544,0.009750980167,0.03261170588,0.07706768238,0.003552896665,1,18803,744.506,0.2492327607,1.856501309,0.1777683702,0.02708850261,0.2017786121,0.01932121181,0.00001325494659,0.00009873431415,0.000009454255713
2819,1,12HR,FEMALE,WT,CX24,NOIR,2,1790.286331,4730.156986,10874.59509,1046.705917,0.03533087959,0.0933485354,0.2146075759,0.02065649504,0.03137255087,0.09150326997,0.2130718976,0.01830065437,0.01621953517,0.02801348246,0.07923833108,0.005980824201,1,44844,1410.936,0.3784834914,2.298992426,0.2212835472,0.03992253882,0.2424983294,0.02334104712,0.00000844000293,0.00005126644426,0.000004934518492
2821,1,12HR,FEMALE,WT,CX24,NOIR,2,339.5764824,1428.487618,3366.474604,263.3385718,0.01928973429,0.08114562701,0.191233504,0.01495901908,0.01960784383,0.08104575425,0.1816993505,0.01568627544,0.007874937623,0.01830623316,0.05900047244,0.003341899575,1,14782,752.888,0.2377174839,2.356670483,0.1843478155,0.02297229619,0.2277414831,0.01781481341,0.0000160815508,0.0001594283915,0.00001247110103
2823,1,12HR,FEMALE,WT,CX24,NOIR,2,802.0157114,3750.491603,6764.623736,590.2405427,0.02597537607,0.121469478,0.219090029,0.01911648344,0.02352941222,0.1189542487,0.2287581712,0.01830065437,0.01219315075,0.04656891765,0.09044011205,0.003939685065,1,27037,864.958,0.2138428228,1.803663213,0.1573768469,0.02966363544,0.2501987549,0.0218308445,0.000007909265925,0.00006671092256,0.000005820795461
2826,1,12HR,FEMALE,WT,CX24,NOIR,2,299.8862832,353.4980489,846.8222443,77.43791149,0.06371070388,0.07510049902,0.179906999,0.01645164892,0.05882352963,0.07058823854,0.1777777821,0.01568627544,0.03491404251,0.03024586763,0.07366255174,0.003387084598,1,3093,381.03,0.8483392882,2.395549981,0.2190617791,0.09695644461,0.2737866939,0.02503650549,0.0002742771704,0.0007745069451,0.00007082501748
2826,2,12HR,FEMALE,WT,CX24,NOIR,2,551.3451159,1882.312468,3821.691609,359.8536076,0.02419347562,0.08259741402,0.1676989604,0.01579067127,0.02352941222,0.07712418586,0.1581699401,0.01568627544,0.01611508212,0.0351171466,0.08847434687,0.003975891998,2,19468,746.468,0.2929083908,2.030317322,0.1911763396,0.02832058331,0.1963063288,0.01848436447,0.00001504563339,0.0001042899796,0.00000982002977
2828,1,12HR,FEMALE,WT,CX24,NOIR,2,236.8431449,829.9385838,1902.160836,183.5921637,0.02250504988,0.078861515,0.1807450433,0.01744509347,0.01960784383,0.07712418586,0.1934640557,0.01830065437,0.01429712327,0.03178814654,0.101581131,0.003575387974,1,8523,428.1,0.285374303,2.291929635,0.2212117466,0.02778870643,0.2231797296,0.02154079124,0.00003348284677,0.0002689111387,0.00002595468105
2843,1,24HR,FEMALE,WT,CX24,IR,2,387.9725614,1037.389573,39.75555714,328.6405319,0.02797811793,0.07480994974,0.002866918377,0.02369946866,0.02745098062,0.07450980693,0.002614379162,0.02352941222,0.01145842843,0.01463771356,0.0011027918,0.00526395797,1,11164,679.5,0.3739892625,0.03832268819,0.3167956768,0.03475211048,0.003561049547,0.02943752525,0.00003349957565,0.000003432702274,0.00002837653859
2925,1,24HR,FEMALE,WT,CX24,IR,2,798.7215936,1637.108539,73.60131002,405.3934772,0.03922994075,0.08040808149,0.00361499558,0.01991127098,0.03137255087,0.08104575425,0.003921568859,0.01830065437,0.02521559057,0.02256663357,0.001849714684,0.004625198013,1,17694,593.354,0.4878855461,0.04495811259,0.2476277336,0.04514081573,0.004159676162,0.02291135284,0.0000275735021,0.000002540867672,0.00001399501151
2927,1,24HR,FEMALE,WT,CX24,IR,2,1051.22356,1587.236642,18.24575217,638.381719,0.05159632668,0.07790500844,0.000895540992,0.03133315594,0.05098039284,0.07712418586,0.001307189581,0.02875817008,0.01521868922,0.02018314238,0.0006992254018,0.01076198717,1,16599,968.416,0.662297941,0.0114952942,0.4021969391,0.06333053556,0.001099207914,0.03845904687,0.00003989986993,0.0000006925293213,0.00002423019092
2927,2,24HR,FEMALE,WT,CX24,IR,2,662.9098258,812.4902163,7.794771471,317.1973958,0.06680538404,0.08187949374,0.000785525695,0.03196587683,0.06666667014,0.07843137532,0.001307189581,0.03137255087,0.01310416546,0.02218389114,0.0006688199119,0.007154980403,2,7764,538.074,0.8158988409,0.009593680409,0.3904014958,0.08538251234,0.001003963353,0.04085489385,0.0001050874344,0.000001235662083,0.00005028355176
2928,1,24HR,FEMALE,WT,CX24,IR,2,2379.823595,2968.048447,28.68366098,889.2967587,0.063009971,0.07858424758,0.0007594498392,0.02354567923,0.04705882445,0.07843137532,0.001307189581,0.0209150333,0.04324418065,0.01871747351,0.0006858951896,0.006919855237,1,32885,1228.198,0.8018142687,0.009664148511,0.2996233972,0.07236805822,0.0008722414772,0.02704262608,0.00002438237095,0.0000002938771024,0.000009111248205
2929,1,24HR,FEMALE,WT,CX24,IR,2,1063.286304,1524.282397,12.41830102,590.4810628,0.05235800197,0.07505822322,0.000611497982,0.02907627845,0.05098039284,0.07450980693,0,0.02875817008,0.01392168688,0.01466718866,0.0006685463488,0.008041047477,1,16472,1006.288,0.6975651664,0.008146981847,0.3873829836,0.0645511355,0.0007539036559,0.03584756331,0.00004234854094,0.0000004945957897,0.00002351766535
2936,1,24HR,FEMALE,WT,CX24,IR,2,463.3607984,1406.738597,90.66797687,285.0614477,0.03042221774,0.09236022569,0.005952857781,0.01871587208,0.03137255087,0.09542483836,0.005228758324,0.01830065437,0.01293309706,0.03311770159,0.003918169225,0.004003283775,1,12734,552.698,0.3293865678,0.0644526119,0.2026399562,0.03638768639,0.007120148961,0.02238585265,0.00002586670079,0.00000506145845,0.00001591329952
