ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
2075,1,24HR,Male,WT,Mouse 3,NOIR,1,6945.349209,7486.945304,2087.474567,968.6144126,0.109015056,0.117516015,0.032765258,0.015203491,0.078431375,0.117647059,0.027450981,0.015686275,0.092511898,0.046937186,0.023193229,0.005305207,1,56287,1788.546,0.927661273,0.278815255,0.12937378,1.93677E-06,5.82111E-07,2.70107E-07,1.64809E-05,4.95346E-06,2.29847E-06
2081,1,24HR,Male,WT,Mouse 3,NOIR,1,4662.062882,11875.74676,7229.29039,1119.477161,0.051175785,0.13036089,0.079356419,0.012288578,0.047058824,0.132026151,0.075816996,0.013071896,0.022652553,0.036661447,0.033146147,0.00307262,1,84902,1439.198,0.392570082,0.608744068,0.094265833,6.02763E-07,9.34683E-07,1.44738E-07,4.6238E-06,7.16996E-06,1.11029E-06
2084,1,24HR,Male,WT,Mouse 3,NOIR,1,18160.86322,27132.67003,8929.724421,1705.67849,0.144838486,0.216391412,0.071217307,0.013603312,0.141176477,0.230065361,0.070588239,0.013071896,0.08881704,0.070098561,0.033950834,0.003389573,1,118334,1566.776,0.669335646,0.329113368,0.06286438,1.22398E-06,6.01833E-07,1.14957E-07,5.65633E-06,2.78122E-06,5.31245E-07
2086,1,24HR,Male,WT,Mouse 3,NOIR,1,1264.117687,4210.722983,1590.066709,369.4640664,0.032297335,0.107581068,0.040625108,0.009439552,0.027450981,0.108496733,0.040522877,0.007843138,0.017221111,0.029725794,0.01973849,0.002865676,1,35446,784.532,0.300213928,0.377623205,0.087743617,9.1117E-07,1.14611E-06,2.66308E-07,8.46961E-06,1.06535E-05,2.47542E-06
2086,2,24HR,Male,WT,Mouse 3,NOIR,1,5941.870764,17435.65929,8972.127029,1403.197431,0.0510356,0.149757436,0.077062916,0.012052269,0.047058824,0.151633993,0.078431375,0.010457517,0.025294163,0.04849925,0.033179072,0.003395254,2,108376,1865.17,0.340788419,0.514584902,0.080478599,4.70912E-07,7.1107E-07,1.11208E-07,3.1445E-06,4.74814E-06,7.42587E-07
2094,1,24HR,Male,WT,Mouse 3,NOIR,1,5914.607996,5433.363534,2342.908561,561.8614572,0.152497306,0.140089301,0.060407595,0.014486566,0.152941182,0.142483667,0.05882353,0.013071896,0.084547,0.059361861,0.03803261,0.003986074,1,34820,900.62,1.088572108,0.431207768,0.103409509,4.37959E-06,1.73485E-06,4.16042E-07,3.12628E-05,1.23839E-05,2.96983E-06
2103,1,24HR,Male,WT,Mouse 3,NOIR,1,3435.764808,8041.749226,4886.031506,1003.330755,0.036730827,0.085972153,0.052235233,0.010726336,0.031372551,0.084967323,0.050980393,0.010457517,0.017998115,0.021992793,0.017998654,0.00331795,1,83774,2721.962,0.427240978,0.607583172,0.124765238,4.38451E-07,6.23526E-07,1.28039E-07,5.09992E-06,7.25265E-06,1.48931E-06
2104,1,24HR,Male,WT,Mouse 3,NOIR,1,6320.694307,14475.1024,7804.270799,1703.945153,0.054678232,0.125219315,0.067512161,0.014740265,0.050980393,0.129411772,0.06666667,0.013071896,0.027190528,0.040359426,0.02882788,0.007168678,1,107328,1847.704,0.43665973,0.539151336,0.117715585,5.0945E-07,6.29027E-07,1.37338E-07,4.06846E-06,5.0234E-06,1.09678E-06
2105,1,24HR,Male,WT,Mouse 3,NOIR,1,2143.541239,4809.022343,2034.364763,694.4313957,0.042375037,0.09506815,0.040216759,0.01372801,0.043137256,0.094117649,0.037908498,0.013071896,0.015346518,0.026787502,0.020254595,0.004904016,1,45069,1311.3,0.445733267,0.42303084,0.144401782,9.40226E-07,8.92338E-07,3.046E-07,9.89002E-06,9.38629E-06,3.20402E-06
2106,1,24HR,Male,WT,Mouse 3,NOIR,1,9005.157131,14803.15854,8214.877355,1880.120326,0.054407552,0.089438041,0.049632823,0.011359351,0.043137256,0.087581702,0.047058824,0.010457517,0.03308956,0.024750297,0.024175034,0.003365606,1,152761,3422.876,0.608326737,0.554940848,0.127008052,3.56161E-07,3.24905E-07,7.43603E-08,3.98221E-06,3.63274E-06,8.31417E-07
2108,1,24HR,Male,WT,Mouse 3,NOIR,1,6838.839414,9116.214625,4402.702076,1013.924217,0.108599549,0.144763861,0.069914123,0.016100936,0.109803922,0.142483667,0.06797386,0.015686275,0.052009048,0.057354581,0.040422882,0.005971127,1,57285,1286.236,0.750184116,0.482952877,0.111222065,1.89578E-06,1.22046E-06,2.81067E-07,1.30956E-05,8.4307E-06,1.94156E-06
2113,1,24HR,Male,WT,Mouse 3,NOIR,1,21047.15353,22675.99921,9107.435536,1674.303326,0.175872198,0.189483001,0.076102676,0.013990652,0.156862751,0.200000003,0.077124186,0.013071896,0.122700089,0.063005449,0.035904983,0.003895253,1,112536,1600.158,0.928168736,0.401633262,0.073835923,1.56281E-06,6.76252E-07,1.24322E-07,8.24775E-06,3.56893E-06,6.56109E-07
2117,1,24HR,Male,WT,Mouse 3,NOIR,1,8864.580645,20222.19404,9750.053861,2253.819681,0.053183867,0.121324914,0.058496345,0.013521999,0.050980393,0.121568628,0.05751634,0.013071896,0.019897522,0.032132833,0.02429044,0.005150689,1,158384,1840.06,0.438358994,0.482146193,0.111452777,3.35791E-07,3.69332E-07,8.53748E-08,2.7677E-06,3.04416E-06,7.03687E-07
2123,1,24HR,Male,WT,Mouse 3,NOIR,1,6189.415868,16816.80573,6152.793636,1346.483705,0.051828538,0.140819502,0.051521873,0.0112751,0.043137256,0.145098045,0.050980393,0.010457517,0.030479437,0.045935699,0.024067763,0.003125893,1,111420,1804.316,0.368049436,0.36587172,0.080067745,4.65164E-07,4.62411E-07,1.01195E-07,3.30326E-06,3.28372E-06,7.18612E-07
2127,1,24HR,Male,WT,Mouse 3,NOIR,1,1091.666695,476.4614499,99.98170242,74.45751871,0.173307937,0.075640808,0.015872631,0.01182053,0.172549024,0.071895428,0.014379085,0.010457517,0.04436779,0.021301914,0.007342192,0.002762677,1,4491,431.068,2.291196266,0.209842165,0.156271864,3.85901E-05,3.53432E-06,2.63205E-06,0.000510175,4.6725E-05,3.47967E-05
2131,1,24HR,Male,WT,Mouse 3,NOIR,1,4700.619743,13929.5572,5565.30996,1077.137291,0.055940446,0.165770832,0.066230825,0.012818638,0.054901961,0.169934645,0.06797386,0.013071896,0.027861259,0.056603018,0.027356779,0.004015141,1,78273,1281.268,0.337456509,0.399532439,0.077327461,7.14684E-07,8.46152E-07,1.63768E-07,4.31128E-06,5.10435E-06,9.8792E-07
2137,1,24HR,Male,WT,Mouse 3,NOIR,1,2131.337316,2909.197464,1547.60527,389.2523007,0.075951013,0.103670354,0.0551495,0.013871153,0.06666667,0.101960786,0.047058824,0.013071896,0.049242826,0.036211384,0.034779873,0.004122405,1,24510,839.512,0.732620368,0.531969826,0.133800577,3.09878E-06,2.25008E-06,5.65939E-07,2.98907E-05,2.17042E-05,5.45902E-06
2139,1,24HR,Male,WT,Mouse 3,NOIR,1,1053.925522,1401.518991,581.5947879,166.8496791,0.06307532,0.083878089,0.034807277,0.009985617,0.05882353,0.083660133,0.02875817,0.010457517,0.031972546,0.027977556,0.02379728,0.00257692,1,13939,690.086,0.751988042,0.414974604,0.119049175,4.5251E-06,2.49711E-06,7.1638E-07,5.39485E-05,2.97708E-05,8.54073E-06
2140,1,24HR,Male,WT,Mouse 3,NOIR,1,11719.12581,12731.85391,4317.041947,1023.409185,0.144228294,0.156692026,0.053130208,0.012595185,0.098039217,0.162091509,0.047058824,0.013071896,0.117888912,0.062065327,0.033423376,0.003399821,1,74739,1510.528,0.920457138,0.339074103,0.080381788,1.92976E-06,7.10877E-07,1.68522E-07,1.23156E-05,4.53678E-06,1.0755E-06
2141,1,24HR,Male,WT,Mouse 3,NOIR,1,2076.533395,6041.648542,2825.273279,465.3804077,0.047370504,0.137823901,0.064450983,0.010616398,0.043137256,0.142483667,0.064052291,0.010457517,0.026271566,0.048765073,0.031526839,0.002715887,1,39553,936.136,0.34370311,0.467632842,0.077028712,1.19765E-06,1.62948E-06,2.68409E-07,8.68968E-06,1.18229E-05,1.94748E-06
2149,1,24HR,Male,WT,Mouse 3,NOIR,1,2438.572623,3994.270684,2147.230124,489.918971,0.054271307,0.088893924,0.047787375,0.010903322,0.050980393,0.088888891,0.044444446,0.010457517,0.02553336,0.023020933,0.024154791,0.003042586,1,40469,1068.116,0.610517618,0.537577519,0.122655426,1.34106E-06,1.18084E-06,2.69424E-07,1.50861E-05,1.32837E-05,3.03085E-06
2151,1,24HR,Male,WT,Mouse 3,NOIR,1,1252.078469,2263.786988,1615.879783,282.4549121,0.044263388,0.080029236,0.057124466,0.009985326,0.039215688,0.078431375,0.054901961,0.010457517,0.021392302,0.01955798,0.019710998,0.002704565,1,25140,824.888,0.553090231,0.713794978,0.124770976,1.76068E-06,2.27225E-06,3.97189E-07,2.20004E-05,2.83928E-05,4.96305E-06
2151,2,24HR,Male,WT,Mouse 3,NOIR,1,7589.635513,13248.2422,8018.606759,1497.166063,0.064409555,0.112431405,0.068050026,0.012705722,0.062745102,0.112418301,0.06666667,0.013071896,0.030595231,0.032554757,0.027952301,0.003975657,2,110613,1876.284,0.572878681,0.605258165,0.113008657,5.82296E-07,6.15208E-07,1.14866E-07,5.17913E-06,5.47185E-06,1.02166E-06
2151,3,24HR,Male,WT,Mouse 3,NOIR,1,218.8039274,344.2549092,166.3856251,42.60915177,0.055902894,0.087954755,0.042510379,0.010886344,0.050980393,0.09150327,0.043137256,0.010457517,0.02148261,0.024318796,0.014346088,0.002898425,3,3341,260.444,0.635586949,0.483320995,0.123772096,1.67324E-05,1.27238E-05,3.25841E-06,0.000190239,0.000144664,3.70464E-05
2152,1,24HR,Male,WT,Mouse 3,NOIR,1,647.6666853,842.4300879,442.6980516,129.7045796,0.056912714,0.074027248,0.038901411,0.01139759,0.054901961,0.074509807,0.035294119,0.010457517,0.024319949,0.021643541,0.01929749,0.003983989,1,8757,608.628,0.768807637,0.525501235,0.1539648,6.49911E-06,4.44232E-06,1.30154E-06,8.77935E-05,6.00093E-05,1.75819E-05
2153,1,24HR,Male,WT,Mouse 3,NOIR,1,4526.043273,13024.66047,5651.475976,1063.691539,0.054061027,0.155572204,0.067503685,0.012705194,0.050980393,0.155555561,0.06666667,0.013071896,0.027056721,0.05712372,0.032886494,0.003717592,1,77691,1320.618,0.347497985,0.43390582,0.081667506,6.95847E-07,8.68874E-07,1.63535E-07,4.47282E-06,5.58502E-06,1.05118E-06
2155,1,24HR,Male,WT,Mouse 3,NOIR,1,3687.57264,6549.082491,3052.315117,446.083675,0.098429763,0.174810017,0.081473284,0.011906995,0.054901961,0.186928108,0.079738565,0.010457517,0.082146337,0.062913972,0.043840315,0.003193933,1,33960,742.404,0.563067062,0.466067594,0.068113919,2.8984E-06,2.3991E-06,3.50618E-07,1.65803E-05,1.3724E-05,2.00571E-06
2155,2,24HR,Male,WT,Mouse 3,NOIR,1,10771.11011,19697.83325,11765.28659,1854.954311,0.065149157,0.119142523,0.071162442,0.011219708,0.043137256,0.121568628,0.06797386,0.010457517,0.072398021,0.037572585,0.031376063,0.003269111,2,154500,2532.046,0.546817001,0.597288364,0.094170475,4.21677E-07,4.60598E-07,7.26195E-08,3.53927E-06,3.86594E-06,6.09518E-07
2156,1,24HR,Male,WT,Mouse 3,NOIR,1,608.886293,1060.942515,609.6719121,142.177783,0.040709119,0.070932842,0.040761644,0.009505769,0.035294119,0.070588239,0.037908498,0.010457517,0.023210146,0.017541721,0.017193574,0.002528525,1,12319,603.22,0.57391073,0.574651221,0.134010826,3.30458E-06,3.30884E-06,7.71635E-07,4.65874E-05,4.66476E-05,1.08784E-05
2163,1,24HR,Male,WT,Mouse 3,NOIR,1,9822.141458,17734.773,11968.24609,2328.42622,0.056471483,0.101964417,0.06881031,0.013387069,0.050980393,0.100653596,0.06666667,0.013071896,0.027612569,0.030779786,0.023689054,0.004066803,1,164562,2166.378,0.553835195,0.674846308,0.131291572,3.43162E-07,4.18142E-07,8.13497E-08,3.36551E-06,4.10086E-06,7.97824E-07
2166,1,24HR,Male,WT,Mouse 3,NOIR,1,6576.168804,9896.398974,6301.112584,1333.607885,0.078343684,0.117898487,0.075066864,0.015887633,0.074509807,0.121568628,0.073202617,0.013071896,0.040797849,0.032753028,0.033401309,0.006174452,1,78041,1314.344,0.664501181,0.636707615,0.134756884,1.00388E-06,9.6189E-07,2.03581E-07,8.51477E-06,8.15863E-06,1.72674E-06
2167,1,24HR,Male,WT,Mouse 3,NOIR,1,7544.533563,11186.6905,10733.3493,1875.576533,0.053679409,0.079593381,0.076367855,0.01334474,0.050980393,0.077124186,0.073202617,0.013071896,0.021387548,0.02069958,0.024894901,0.005274251,1,131749,2232.27,0.674420515,0.959474949,0.167661431,4.07437E-07,5.79647E-07,1.01289E-07,5.11898E-06,7.2826E-06,1.27258E-06
2169,1,24HR,Male,WT,Mouse 3,NOIR,1,5613.960942,6114.000153,3657.745195,964.7189857,0.082554607,0.0899078,0.053787998,0.014186418,0.074509807,0.088888891,0.049673203,0.013071896,0.040271247,0.024060074,0.025441593,0.005108144,1,62498,1499.618,0.918214066,0.598257295,0.157788512,1.32092E-06,8.60636E-07,2.2699E-07,1.46919E-05,9.57242E-06,2.5247E-06
2169,2,24HR,Male,WT,Mouse 3,NOIR,1,5252.588388,9224.472127,6712.183184,1071.911147,0.056801319,0.09975314,0.07258533,0.011591612,0.050980393,0.100653596,0.070588239,0.010457517,0.032176047,0.02877229,0.027401981,0.003096369,2,86496,1563.516,0.569418858,0.727649571,0.11620298,6.56693E-07,8.39176E-07,1.34013E-07,6.58318E-06,8.41252E-06,1.34345E-06
2170,1,24HR,Male,WT,Mouse 3,NOIR,1,6121.31783,13008.22127,4347.596198,1366.400046,0.05138265,0.109191664,0.036493941,0.011469631,0.043137256,0.108496733,0.03398693,0.010457517,0.029744833,0.03850727,0.028557406,0.003408658,1,110261,2191.582,0.470573009,0.334219115,0.105041267,4.66009E-07,3.30978E-07,1.04023E-07,4.26781E-06,3.03116E-06,9.5266E-07
2173,1,24HR,Male,WT,Mouse 3,NOIR,1,10315.42773,22521.59403,11508.25521,1810.705942,0.07709472,0.168320309,0.08600959,0.013532727,0.070588239,0.169934645,0.086274512,0.013071896,0.051585619,0.057748298,0.038589108,0.004576576,1,125730,1782.476,0.458023873,0.510987597,0.080398658,6.13177E-07,6.84082E-07,1.07633E-07,3.64292E-06,4.06417E-06,6.39455E-07
2173,2,24HR,Male,WT,Mouse 3,NOIR,1,5949.960963,6083.661602,5880.187084,541.9581886,0.144391996,0.147636605,0.142698743,0.01315209,0.086274512,0.155555561,0.142483667,0.013071896,0.110641645,0.050055347,0.062197337,0.003587988,2,37539,791.092,0.978022999,0.966553939,0.08908421,3.84645E-06,3.80135E-06,3.50358E-07,2.60535E-05,2.5748E-05,2.37311E-06
2177,1,24HR,Male,WT,Mouse 3,NOIR,1,8625.968861,5388.618452,2775.943865,571.6653792,0.205546606,0.128404386,0.066147449,0.013622108,0.20784314,0.132026151,0.065359481,0.013071896,0.128166794,0.045323167,0.032674283,0.003481562,1,38277,868.48,1.600775586,0.515149456,0.106087559,5.36998E-06,1.72813E-06,3.55882E-07,4.18208E-05,1.34585E-05,2.77157E-06
2177,2,24HR,Male,WT,Mouse 3,NOIR,1,5961.149193,15282.18604,3861.959583,1389.738607,0.05655632,0.144989526,0.036640287,0.013185126,0.047058824,0.151633993,0.03398693,0.013071896,0.033694646,0.048262708,0.018109291,0.004910931,2,97706,1782.476,0.390071759,0.252709892,0.090938469,5.78842E-07,3.75005E-07,1.34947E-07,3.9923E-06,2.58643E-06,9.30736E-07
2183,1,24HR,Male,WT,Mouse 3,NOIR,1,1339.647098,2143.848424,1328.134674,279.6732131,0.046850636,0.074975464,0.04644802,0.009780836,0.035294119,0.074509807,0.045751635,0.010457517,0.028140318,0.01901536,0.015191573,0.002898777,1,24462,984.766,0.624879578,0.619509597,0.130453818,1.91524E-06,1.89878E-06,3.99838E-07,2.55449E-05,2.53254E-05,5.33292E-06
2186,1,24HR,Male,WT,Mouse 3,NOIR,1,13098.22781,15101.14418,10219.68655,1679.283716,0.089194605,0.102833804,0.06959269,0.011435367,0.082352944,0.104575165,0.065359481,0.010457517,0.050146404,0.029238203,0.028075942,0.003477293,1,136689,2602.46,0.867366582,0.676749154,0.111202416,6.52537E-07,5.09132E-07,8.36597E-08,6.34555E-06,4.95101E-06,8.13543E-07
2189,1,24HR,Male,WT,Mouse 3,NOIR,1,943.0706131,308.3660212,69.36732228,61.3411787,0.233317816,0.076290456,0.017161633,0.015175947,0.211764708,0.071895428,0.011764706,0.015686275,0.096813726,0.027556467,0.014762627,0.003234521,1,2705,303.196,3.058283171,0.224951251,0.198923275,8.62543E-05,6.34441E-06,5.61033E-06,0.001130604,8.31613E-05,7.35391E-05
2190,1,24HR,Male,WT,Mouse 3,NOIR,1,1054.517677,1076.402642,435.3137377,166.9647115,0.082863247,0.084582952,0.034206643,0.013119968,0.070588239,0.083660133,0.031372551,0.013071896,0.039621652,0.027977118,0.017907749,0.003462627,1,10289,617.462,0.979668421,0.404415337,0.155113621,8.05358E-06,3.32458E-06,1.27515E-06,9.52151E-05,3.93056E-05,1.50757E-05
2192,1,24HR,Male,WT,Mouse 3,NOIR,1,283.2117758,2163.783067,19.77777836,298.3947811,0.011877198,0.090743681,0.000829431,0.012513935,0.011764706,0.078431375,0.00130719,0.013071896,0.00407223,0.044695582,0.000663634,0.004008381,1,20043,948.626,0.130887324,0.00914037,0.137904204,5.92586E-07,4.13826E-08,6.24354E-07,6.53033E-06,4.56038E-07,6.88042E-06
2193,1,24HR,Male,WT,Mouse 3,NOIR,1,4925.106009,1510.176511,388.6470698,305.437918,0.337174369,0.103387178,0.026606906,0.02091038,0.301960796,0.100653596,0.022222223,0.020915033,0.184573846,0.046140661,0.015813246,0.007182071,1,11462,781.678,3.261278382,0.257352082,0.202253125,2.94167E-05,2.32131E-06,1.82432E-06,0.00028453,2.24526E-05,1.76455E-05
2198,1,24HR,Male,WT,Mouse 3,NOIR,1,4099.705998,2471.851045,1074.342514,435.5346563,0.149897843,0.090378466,0.039281262,0.015924485,0.137254909,0.088888891,0.035294119,0.015686275,0.076896674,0.032079763,0.021243683,0.004263101,1,22970,1048.874,1.658557058,0.434630766,0.176197776,6.52581E-06,1.71011E-06,6.93273E-07,7.22054E-05,1.89217E-05,7.67078E-06
2198,2,24HR,Male,WT,Mouse 3,NOIR,1,3764.443227,1066.628785,417.3725605,155.7176521,0.284775189,0.080689068,0.031573686,0.011779836,0.301960796,0.081045754,0.026143791,0.010457517,0.171858023,0.024871536,0.02027035,0.003090173,2,10550,619.048,3.529290865,0.391300672,0.145990484,2.69929E-05,2.99277E-06,1.11657E-06,0.00033453,3.70901E-05,1.3838E-05
2205,1,24HR,Male,WT,Mouse 3,NOIR,1,328.015696,564.6000151,86.38562345,99.8091537,0.050309156,0.086595094,0.013249329,0.015308152,0.035294119,0.081045754,0.013071896,0.013071896,0.041291763,0.032617388,0.003316567,0.00565104,1,4870,370.508,0.580970045,0.153003226,0.176778518,1.03304E-05,2.7206E-06,3.14336E-06,0.000119296,3.14175E-05,3.62995E-05
2213,1,24HR,Male,WT,Mouse 3,NOIR,1,12711.56898,17679.02539,10054.93752,1561.417047,0.103022782,0.143282264,0.081491721,0.012654734,0.090196081,0.146405235,0.078431375,0.013071896,0.070274045,0.039440606,0.039113006,0.003619663,1,116894,1416.688,0.719019782,0.568749538,0.088320312,8.81335E-07,6.97142E-07,1.08258E-07,6.15104E-06,4.86552E-06,7.55559E-07
2218,1,24HR,Male,WT,Mouse 3,NOIR,1,1015.490225,246.1058889,43.76078562,52.14117833,0.285651259,0.069228098,0.012309644,0.014666998,0.282352954,0.070588239,0.010457517,0.015686275,0.060862566,0.019360152,0.006182172,0.003273543,1,2310,273.298,4.126232938,0.177812834,0.211864814,0.000123659,5.32885E-06,6.34935E-06,0.001786248,7.69753E-05,9.17164E-05
2219,1,24HR,Male,WT,Mouse 3,NOIR,1,22779.9418,17348.11413,6570.649847,1372.044492,0.234486987,0.178574074,0.067635462,0.01412324,0.180392161,0.186928108,0.06666667,0.013071896,0.189580788,0.063885001,0.036942149,0.004089984,1,91037,1345.93,1.313107674,0.378752976,0.079088971,2.57573E-06,7.42945E-07,1.55137E-07,1.44239E-05,4.16043E-06,8.68756E-07
2224,1,24HR,Male,WT,Mouse 3,NOIR,1,2397.996149,7625.885168,2294.20137,527.0483831,0.050383363,0.160224502,0.048202571,0.011073608,0.043137256,0.163398698,0.047058824,0.010457517,0.031547228,0.053463369,0.026288079,0.002727448,1,43459,886.422,0.314454794,0.300843944,0.069113076,1.15933E-06,1.10915E-06,2.54806E-07,7.23567E-06,6.92248E-06,1.59031E-06
2228,1,24HR,Male,WT,Mouse 3,NOIR,1,3850.745207,10294.47478,2775.853669,842.0209438,0.055392857,0.148085717,0.039930573,0.012112447,0.047058824,0.155555561,0.040522877,0.010457517,0.033970254,0.050757591,0.019946602,0.003670539,1,63967,1305.294,0.374059414,0.269645002,0.081793483,8.6596E-07,6.24237E-07,1.89355E-07,5.84769E-06,4.21538E-06,1.27868E-06
2237,1,24HR,Male,WT,Mouse 3,NOIR,1,7093.125687,18550.56919,3640.831472,942.3791164,0.086783049,0.226962698,0.044544883,0.01152983,0.054901961,0.244444445,0.044444446,0.010457517,0.068430741,0.07949431,0.022959591,0.003141022,1,76322,1189.708,0.382367011,0.196265216,0.05080055,1.13706E-06,5.83644E-07,1.51068E-07,5.00992E-06,2.57154E-06,6.65608E-07
2243,1,24HR,Male,WT,Mouse 3,NOIR,1,15351.28275,13400.96504,2555.643207,1106.515071,0.203511544,0.177656234,0.033880093,0.014669041,0.156862751,0.189542487,0.03006536,0.013071896,0.144204309,0.073116191,0.023984386,0.004452324,1,68420,1605.184,1.145535617,0.190705908,0.082569805,2.97445E-06,4.95178E-07,2.14397E-07,1.67427E-05,2.78728E-06,1.20681E-06
2250,1,24HR,Male,WT,Mouse 3,NOIR,1,7881.400224,21261.99399,5137.736093,1353.286321,0.075578487,0.203891351,0.04926819,0.012977305,0.05882353,0.216993466,0.048366014,0.013071896,0.056187001,0.070508401,0.026745571,0.003570808,1,96817,1661.4,0.370680202,0.241639429,0.063648138,7.80632E-07,5.0888E-07,1.3404E-07,3.82867E-06,2.49584E-06,6.57407E-07
2255,1,24HR,Male,WT,Mouse 3,IR,2,1374.400039,2947.877201,230.8862815,242.6196158,0.065707321,0.140932122,0.011038212,0.011599159,0.039215688,0.151633993,0.010457517,0.010457517,0.068738716,0.056596071,0.006566829,0.003042655,1,18297,567.87,0.466233817,0.078322897,0.082303162,3.59115E-06,6.0328E-07,6.33938E-07,2.54814E-05,4.28064E-06,4.49818E-06
2259,1,24HR,Male,WT,Mouse 3,IR,2,7877.81591,13529.60036,2661.541253,1691.401364,0.059880934,0.102841335,0.020230934,0.012856697,0.054901961,0.101960786,0.016993465,0.013071896,0.032074508,0.032364644,0.01303572,0.00337706,1,120298,2810.516,0.582265233,0.196719872,0.12501488,4.97772E-07,1.68173E-07,1.06874E-07,4.84019E-06,1.63527E-06,1.03921E-06
2260,1,24HR,Male,WT,Mouse 3,IR,2,13647.88664,12405.61734,1824.128158,1209.124222,0.131658836,0.119674876,0.017597053,0.011664215,0.129411772,0.118954249,0.015686275,0.010457517,0.065033922,0.043135134,0.009384209,0.002890046,1,95065,2163.372,1.100137645,0.147040499,0.097465865,1.38493E-06,1.85105E-07,1.22697E-07,1.15725E-05,1.54674E-06,1.02525E-06
2262,1,24HR,Male,WT,Mouse 3,IR,2,482.3372705,1214.78827,298.0719042,148.3790906,0.030132896,0.075891065,0.018621347,0.009269638,0.027450981,0.074509807,0.016993465,0.007843138,0.009678603,0.016164673,0.009106735,0.002352283,1,12827,780.442,0.3970546,0.245369429,0.122143994,2.34918E-06,1.45173E-06,7.22666E-07,3.09546E-05,1.91291E-05,9.52241E-06
2265,1,24HR,Male,WT,Mouse 3,IR,2,2204.992219,5253.674651,521.9686437,661.7568844,0.04535248,0.108058057,0.010735898,0.013611076,0.043137256,0.108496733,0.007843138,0.013071896,0.018228405,0.039797958,0.00850277,0.004793662,1,43899,1064.116,0.419704752,0.099353058,0.125960766,1.03311E-06,2.44559E-07,3.10054E-07,9.56069E-06,2.26322E-06,2.86933E-06
2274,1,24HR,Male,WT,Mouse 3,IR,2,7493.847265,7915.408046,1345.237948,906.2771538,0.092082368,0.097262393,0.01652992,0.011136088,0.094117649,0.095424838,0.015686275,0.010457517,0.046618758,0.028134857,0.007794658,0.002768022,1,73390,2081.29,0.94674175,0.169951813,0.114495317,1.2547E-06,2.25234E-07,1.51738E-07,1.29001E-05,2.31574E-06,1.56009E-06
