ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,CASP_Intensity_IntegratedIntensity_CASPGray,DNA_Intensity_IntegratedIntensity_,EDU_Intensity_IntegratedIntensity_EdU,TUNEL_Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
2086,1,24HR,Female,WT,BY53,IR,3,227.2117719,1624.090236,12.01699389,254.9045825,0.029821731,0.213163176,0.00157724,0.033456436,0.027450981,0.173856214,0.00130719,0.02875817,0.012569184,0.162653215,0.001362782,0.01692389,1,5916,357.406,0.139900953,0.007399216,0.156952229,0.038406317,0.00203127,0.04308732,2.36479E-05,1.25071E-06,2.65301E-05
2090,1,24HR,Female,WT,BY53,IR,3,226.8509873,965.7712669,179.2104626,131.5163447,0.029009078,0.123500162,0.022916939,0.016817947,0.023529412,0.104575165,0.016993465,0.015686275,0.020147264,0.083192688,0.019030621,0.00378395,1,5778,447.928,0.234891009,0.185562015,0.136177529,0.039261161,0.031016003,0.022761569,4.06526E-05,3.21153E-05,2.35683E-05
2090,2,24HR,Female,WT,BY53,IR,3,114.5882389,538.3072038,25.93202698,73.90327066,0.026810538,0.125949276,0.00606739,0.01729136,0.023529412,0.100653596,0.003921569,0.018300654,0.010857118,0.095797299,0.006031495,0.003731092,2,3040,248.814,0.212867742,0.048173286,0.137288281,0.0376935,0.008530272,0.024310286,7.00223E-05,1.58465E-05,4.51606E-05
2091,1,24HR,Female,WT,BY53,IR,3,56.99608056,270.861445,14.07973903,44.7267989,0.017287255,0.082153911,0.00427047,0.013565908,0.015686275,0.071895428,0.002614379,0.013071896,0.005364885,0.047863089,0.003249595,0.002818259,1,2196,233.018,0.210425225,0.051981333,0.165127964,0.025954499,0.006411539,0.020367395,9.58221E-05,2.36709E-05,7.51949E-05
2096,1,24HR,Female,WT,BY53,IR,3,3662.686373,11613.18723,1838.851031,931.3333638,0.073427015,0.232813184,0.03686402,0.01867073,0.074509807,0.230065361,0.020915033,0.018300654,0.041305955,0.121646012,0.037172076,0.004848632,1,45480,986.906,0.31539028,0.158341633,0.08019619,0.080534001,0.040432081,0.020477866,6.9347E-06,3.48157E-06,1.76333E-06
2103,1,24HR,Female,WT,BY53,IR,3,67.46274748,414.6928221,1.833986982,78.28758423,0.016438291,0.101046009,0.000446878,0.019075922,0.015686275,0.078431375,0,0.018300654,0.006090202,0.068969682,0.000628713,0.005360573,1,2898,253.26,0.162681252,0.004422519,0.188784517,0.023279071,0.000632846,0.027014349,5.61357E-05,1.52606E-06,6.5143E-05
2111,1,24HR,Female,WT,BY53,IR,3,74.63529654,315.5947803,18.64183074,47.55294274,0.020606101,0.087132739,0.005146833,0.013128918,0.019607844,0.074509807,0.005228758,0.013071896,0.005854788,0.04157649,0.00156819,0.002839051,1,2432,252.916,0.236490909,0.059068882,0.150677216,0.030688855,0.007665226,0.019553019,9.72413E-05,2.42882E-05,6.19561E-05
2112,1,24HR,Female,WT,BY53,IR,3,119.5333366,541.0771392,195.7647115,49.86928287,0.036689176,0.16607647,0.060087388,0.015306717,0.039215688,0.168627456,0.053594772,0.015686275,0.013475287,0.079009284,0.043931962,0.003456323,1,2229,199.05,0.220917366,0.361805549,0.092166679,0.053626441,0.08782625,0.02237294,9.91105E-05,0.000162317,4.13489E-05
2126,1,24HR,Female,WT,BY53,IR,3,72.89804173,356.274519,65.22745281,46.90980542,0.019128324,0.093485835,0.017115574,0.012309054,0.019607844,0.081045754,0.011111111,0.013071896,0.005126625,0.052565867,0.016803803,0.002754199,1,2636,254.674,0.204612,0.183082004,0.131667585,0.027654796,0.024744861,0.017795829,7.76222E-05,6.94545E-05,4.99498E-05
2131,1,24HR,Female,WT,BY53,IR,3,1160.000034,2487.668043,155.9973903,263.5869369,0.080796826,0.173272135,0.010865598,0.018359472,0.050980393,0.176470593,0.005228758,0.018300654,0.079437574,0.094755671,0.01413812,0.004836646,1,12137,495.762,0.466300171,0.062708282,0.10595744,0.095575516,0.012853044,0.021717635,3.84197E-05,5.1667E-06,8.73012E-06
2136,1,24HR,Female,WT,BY53,IR,3,1157.321601,2099.186984,7.525490418,443.5790978,0.088082929,0.159767637,0.00057276,0.033760491,0.074509807,0.162091509,0,0.02875817,0.054922008,0.091720408,0.000657538,0.021762446,1,10999,459.278,0.551318968,0.003584955,0.211309951,0.10522062,0.000684198,0.040329039,5.01245E-05,3.25935E-07,1.92117E-05
2142,1,24HR,Female,WT,BY53,IR,3,58.81176661,332.397394,4.738562242,44.0130735,0.019358712,0.10941323,0.001559764,0.014487516,0.019607844,0.087581702,0.00130719,0.013071896,0.005491237,0.070751549,0.000909781,0.002952364,1,2106,187.566,0.176932093,0.014255714,0.132411007,0.027925815,0.00225003,0.020898895,8.40133E-05,6.7691E-06,6.28732E-05
2144,1,24HR,Female,WT,BY53,IR,3,8655.7924,36007.35921,9096.955797,3287.04063,0.051343178,0.213583249,0.053960008,0.019497593,0.047058824,0.220915034,0.052287582,0.018300654,0.027605401,0.099148433,0.026526337,0.008651779,1,159046,2436.46,0.240389537,0.252641571,0.091288023,0.054423201,0.057197011,0.020667232,1.51145E-06,1.58848E-06,5.73972E-07
2158,1,24HR,Female,WT,BY53,IR,3,2464.937325,8924.976725,1650.560829,610.9804141,0.066327727,0.240157596,0.04441409,0.016440557,0.05882353,0.258823544,0.043137256,0.015686275,0.038840468,0.1093054,0.026668897,0.004093346,1,33417,810.582,0.276184174,0.18493727,0.068457368,0.073762975,0.049392849,0.018283521,8.26478E-06,5.53423E-06,2.04858E-06
2160,1,24HR,Female,WT,BY53,IR,3,5509.533487,15111.1664,3218.358262,1445.377827,0.062474866,0.17135173,0.036494288,0.016389734,0.054901961,0.180392161,0.03398693,0.015686275,0.034966627,0.073543318,0.018239006,0.004613696,1,81316,1716.578,0.364600147,0.212978812,0.095649653,0.067754605,0.039578413,0.017774827,4.48374E-06,2.61915E-06,1.17627E-06
2167,1,24HR,Female,WT,BY53,IR,3,9914.737537,23584.85945,1692.622272,2967.179169,0.109773445,0.261125548,0.018740282,0.032851851,0.109803922,0.261437923,0.007843138,0.02875817,0.055714411,0.128335213,0.025204034,0.01440399,1,83614,1568.432,0.420385695,0.071767325,0.125808643,0.118577481,0.020243288,0.035486631,5.0277E-06,8.58317E-07,1.50464E-06
2171,1,24HR,Female,WT,BY53,IR,3,5949.745265,11543.65128,1982.968681,919.9869611,0.103704686,0.201207057,0.034563353,0.01603547,0.082352944,0.203921571,0.023529412,0.015686275,0.075470644,0.092118232,0.03213752,0.004050189,1,52502,1079.906,0.515412769,0.171780023,0.079696358,0.113324164,0.037769393,0.017522894,9.81701E-06,3.27188E-06,1.51797E-06
2173,1,24HR,Female,WT,BY53,IR,3,2115.525547,2436.414443,624.9856383,267.1555654,0.118616515,0.136608603,0.035042649,0.014979286,0.086274512,0.145098045,0.03267974,0.015686275,0.098075527,0.058890179,0.023001975,0.003410377,1,15436,506.52,0.868294618,0.256518607,0.109651117,0.137051409,0.040488834,0.017307305,5.62513E-05,1.66182E-05,7.1036E-06
2173,2,24HR,Female,WT,BY53,IR,3,2756.792234,4875.91386,1514.556904,472.6039374,0.110382071,0.195231786,0.060642919,0.018923081,0.070588239,0.214379087,0.061437909,0.018300654,0.097976636,0.085920938,0.033499852,0.004503189,2,22109,608.29,0.565389856,0.310620111,0.096926228,0.124690951,0.068504089,0.021376088,2.55728E-05,1.40495E-05,4.38402E-06
2181,1,24HR,Female,WT,BY53,IR,3,610.8980563,1276.118988,68.35686456,195.4248428,0.062669066,0.130910852,0.007012399,0.020047686,0.050980393,0.108496733,0.00130719,0.018300654,0.044527446,0.085186214,0.018805608,0.004730964,1,7872,402.686,0.478715592,0.053566215,0.153139985,0.07760392,0.008683545,0.02482531,6.08124E-05,6.80465E-06,1.94538E-05
2185,1,24HR,Female,WT,BY53,IR,3,2781.18047,7770.541418,1321.660167,568.3163609,0.081473531,0.227634797,0.038717488,0.016648593,0.05882353,0.254901975,0.027450981,0.015686275,0.067323833,0.107668061,0.034360797,0.003676926,1,30425,853.028,0.357913345,0.170085982,0.073137293,0.091411026,0.04343994,0.018679256,1.17638E-05,5.59034E-06,2.40386E-06
2185,2,24HR,Female,WT,BY53,IR,3,5354.615837,12784.34152,1670.350374,998.4836928,0.100026448,0.238816811,0.031202839,0.01865209,0.090196081,0.254901975,0.016993465,0.018300654,0.058582091,0.119486034,0.030105766,0.005727362,2,48539,1138.912,0.418841739,0.130655957,0.078102082,0.110315743,0.034412542,0.020570751,8.62897E-06,2.69177E-06,1.60906E-06
2189,1,24HR,Female,WT,BY53,IR,3,2659.372625,4397.468088,634.2353126,414.7555698,0.087704394,0.145025661,0.020916671,0.013678371,0.062745102,0.151633993,0.018300654,0.013071896,0.063322751,0.059601843,0.012996117,0.003158044,1,27026,732.156,0.604750864,0.144227383,0.094316903,0.098400526,0.023467598,0.015346539,2.23766E-05,5.33662E-06,3.48986E-06
2192,1,24HR,Female,WT,BY53,IR,3,3520.345198,7367.890404,845.8483899,679.6679942,0.106926623,0.223791587,0.025691717,0.02064417,0.086274512,0.240522876,0.022222223,0.020915033,0.076668386,0.114091687,0.020315234,0.005608288,1,29263,838.786,0.477795543,0.114801978,0.0922473,0.120300215,0.028905047,0.02322619,1.63276E-05,3.92311E-06,3.15235E-06
2192,2,24HR,Female,WT,BY53,IR,3,4898.286412,14435.8409,2035.075872,1071.550358,0.094933551,0.279780625,0.039441748,0.020767687,0.086274512,0.312418312,0.036601309,0.020915033,0.059246599,0.12979561,0.02677546,0.005746849,2,46774,1083.256,0.339314242,0.140973836,0.074228468,0.104722419,0.043508699,0.022909102,7.25433E-06,3.01394E-06,1.58696E-06
2204,1,24HR,Female,WT,BY53,IR,3,3684.84717,8944.256446,871.9673462,1027.294156,0.056550755,0.13726606,0.013381942,0.015765718,0.035294119,0.132026151,0.011764706,0.015686275,0.072546067,0.057938143,0.007509371,0.003392753,1,59962,1200.956,0.41197915,0.097489082,0.114855177,0.06145304,0.014541999,0.01713242,6.87067E-06,1.62585E-06,1.91547E-06
2213,1,24HR,Female,WT,BY53,IR,3,418.5568761,1268.434021,25.13987011,189.1398758,0.031503604,0.095471475,0.001892208,0.014236029,0.031372551,0.087581702,0.00130719,0.013071896,0.011142845,0.044898893,0.000888997,0.003749361,1,10516,631.876,0.329979226,0.019819612,0.1491129,0.039801909,0.00239063,0.017985914,3.13788E-05,1.88471E-06,1.41796E-05
2214,1,24HR,Female,WT,BY53,IR,3,8817.372805,29963.65831,4013.806649,2576.873297,0.056488307,0.191961525,0.025714365,0.016508683,0.035294119,0.186928108,0.016993465,0.015686275,0.059662331,0.086226436,0.025078793,0.003832953,1,148097,1845.418,0.294268901,0.133955828,0.085999956,0.059537822,0.027102552,0.017399902,1.987E-06,9.04514E-07,5.807E-07
2214,2,24HR,Female,WT,BY53,IR,3,1362.498078,4073.358291,1009.065388,351.2392288,0.061301992,0.183269967,0.045400224,0.015803079,0.047058824,0.20653595,0.048366014,0.015686275,0.043441149,0.092741993,0.027252723,0.003477702,2,19396,623.462,0.334490114,0.247723209,0.086228415,0.070246343,0.052024406,0.018108849,1.72453E-05,1.27719E-05,4.44568E-06
2216,1,24HR,Female,WT,BY53,IR,3,4742.200137,16123.37429,1942.968681,1258.439256,0.073992825,0.251573947,0.030316253,0.019635501,0.06666667,0.274509817,0.027450981,0.018300654,0.042181271,0.11561912,0.021086307,0.006987738,1,58557,1282.644,0.294119584,0.120506331,0.078050614,0.080984342,0.03318081,0.021490842,5.02279E-06,2.05793E-06,1.3329E-06
2216,2,24HR,Female,WT,BY53,IR,3,6813.68646,22695.69474,2517.72556,1743.456264,0.076365217,0.254364749,0.028217714,0.019539997,0.070588239,0.274509817,0.024836602,0.018300654,0.042021705,0.112478639,0.018839989,0.004962753,2,82752,1460.42,0.300219338,0.11093406,0.07681881,0.082338632,0.030424951,0.021068449,3.62794E-06,1.34056E-06,9.28302E-07
2229,1,24HR,Female,WT,BY53,IR,3,124.6117689,554.4222361,33.33464159,76.36078715,0.026400799,0.117462338,0.007062424,0.016178133,0.027450981,0.094117649,0.006535948,0.015686275,0.009039942,0.076125852,0.00306063,0.003534483,1,3502,249.846,0.224759688,0.060125008,0.137730383,0.035583029,0.009518744,0.021804908,6.41804E-05,1.71688E-05,3.93291E-05
2230,1,24HR,Female,WT,BY53,IR,3,2946.858909,10111.28915,1157.834021,1059.545136,0.04125289,0.14154729,0.016208444,0.014832505,0.031372551,0.139869288,0.011764706,0.015686275,0.048454818,0.062820838,0.014211691,0.00338643,1,65881,1291.536,0.291442453,0.114509041,0.104788333,0.044730027,0.017574627,0.016082712,4.42377E-06,1.73812E-06,1.59057E-06
2232,1,24HR,Female,WT,BY53,IR,3,7100.168828,15225.14816,1737.690246,1345.422261,0.114502231,0.245531264,0.028023194,0.021697209,0.098039217,0.274509817,0.026143791,0.020915033,0.083147564,0.114963976,0.018487786,0.006606811,1,56383,1344.822,0.46634481,0.114132896,0.088368418,0.125927475,0.0308194,0.023862197,8.27102E-06,2.02424E-06,1.56729E-06
2232,2,24HR,Female,WT,BY53,IR,3,1727.513774,2904.005307,402.5516459,433.9163541,0.079221947,0.133174599,0.018460591,0.019898943,0.05882353,0.118954249,0.013071896,0.018300654,0.06151436,0.075546327,0.018808074,0.007005904,2,18349,821.888,0.594872802,0.138619459,0.149419959,0.094147571,0.021938615,0.023647957,3.24199E-05,7.55461E-06,8.14322E-06
2232,3,24HR,Female,WT,BY53,IR,3,49.32157043,349.5581792,8.871895773,134.2614417,0.015899926,0.112688001,0.002860057,0.043282218,0.015686275,0.074509807,0.002614379,0.036601309,0.005647711,0.100102217,0.001129363,0.02610668,3,2055,215.706,0.141096886,0.025380312,0.384088972,0.024000764,0.004317224,0.065334035,6.86603E-05,1.23505E-05,0.000186905
2235,1,24HR,Female,WT,BY53,IR,3,3723.482458,10618.44081,581.8457697,1153.20265,0.066839277,0.190608904,0.010444564,0.020700845,0.062745102,0.197385624,0.007843138,0.018300654,0.036408806,0.083927758,0.008018155,0.009202599,1,50542,1162.428,0.350661884,0.054795782,0.108603765,0.073671055,0.011512124,0.02281672,6.93803E-06,1.08416E-06,2.14878E-06
2242,1,24HR,Female,WT,BY53,IR,3,6147.20409,15981.26972,1246.636637,1168.956899,0.103502224,0.269081185,0.020989976,0.01968206,0.094117649,0.29150328,0.015686275,0.018300654,0.061168603,0.116651583,0.015481893,0.005768106,1,54306,1169.224,0.384650544,0.078006107,0.073145433,0.113195671,0.022955781,0.021525373,7.08302E-06,1.43642E-06,1.34691E-06
2242,2,24HR,Female,WT,BY53,IR,3,1018.62356,2994.53995,124.0470628,376.6823652,0.05222907,0.153542529,0.006360409,0.019314073,0.050980393,0.156862751,0.003921569,0.018300654,0.02492274,0.075339431,0.00826141,0.005887342,2,16706,630.392,0.340160284,0.041424414,0.125789728,0.060973516,0.0074253,0.022547729,2.03616E-05,2.47961E-06,7.52961E-06
2245,1,24HR,Female,WT,BY53,IR,3,591.4274689,1540.139913,252.7254969,153.8352996,0.066415213,0.172952264,0.028380179,0.01727516,0.047058824,0.186928108,0.02875817,0.018300654,0.065730422,0.095805527,0.018550894,0.004077835,1,7193,353.17,0.384008923,0.164092557,0.099883977,0.082222643,0.035134922,0.021386807,5.33865E-05,2.28128E-05,1.38863E-05
2250,1,24HR,Female,WT,BY53,IR,3,3256.196173,11948.81994,1158.596112,1145.003962,0.049907979,0.183140518,0.017757895,0.017549567,0.047058824,0.189542487,0.015686275,0.018300654,0.022074462,0.085589084,0.011277476,0.004084043,1,58727,1545.668,0.272511946,0.096963225,0.095825694,0.055446322,0.019728508,0.019497062,4.64032E-06,1.65108E-06,1.63171E-06
2251,1,24HR,Female,WT,BY53,NOIR,3,476.8862885,782.3908721,3507.10076,140.9699392,0.04392027,0.072056628,0.322996939,0.012983048,0.039215688,0.071895428,0.332026154,0.013071896,0.017840176,0.01788442,0.033425436,0.002818809,1,8508,575.564,0.609524351,4.482543042,0.180178405,0.056051515,0.412212125,0.016569104,7.16413E-05,0.000526862,2.11775E-05
2263,1,24HR,Female,WT,BY53,NOIR,3,1096.607876,1173.46278,5233.193623,281.5215785,0.068070011,0.072840644,0.324841317,0.017474958,0.06666667,0.071895428,0.332026154,0.018300654,0.021769787,0.01526114,0.024940726,0.004193919,1,12883,841.512,0.934505887,4.459616199,0.239906696,0.085120537,0.406209239,0.021852176,7.25379E-05,0.000346163,1.8622E-05
2479,1,24HR,Female,WT,BY53,IR,4,918.9372824,4210.023642,651.9673385,373.715046,0.035577734,0.162995998,0.025241679,0.014468816,0.023529412,0.152941182,0.018300654,0.013071896,0.036318335,0.089303007,0.023478903,0.003166266,1,22634,718.328,0.218273663,0.154860731,0.088767921,0.040599862,0.028804778,0.016511224,9.64362E-06,6.84195E-06,3.92188E-06
2482,1,24HR,Female,WT,BY53,IR,4,1171.235328,5843.805411,980.1974117,329.4222334,0.062949335,0.31408177,0.052681791,0.017705161,0.050980393,0.373856217,0.049673203,0.018300654,0.042901591,0.19186011,0.042232866,0.004433991,1,15779,627.704,0.200423396,0.167732726,0.056371185,0.074227475,0.062120376,0.020877257,1.27019E-05,1.06301E-05,3.57254E-06
2492,1,24HR,Female,WT,BY53,IR,4,4238.886394,13665.34551,1285.836638,996.6117965,0.088688909,0.285915797,0.026903162,0.0208518,0.074509807,0.288888901,0.015686275,0.018300654,0.063353633,0.166854802,0.029766711,0.008280667,1,43316,1037.18,0.310192405,0.094094704,0.072929865,0.097859599,0.029685027,0.023007937,7.16115E-06,2.17229E-06,1.68367E-06
2496,1,24HR,Female,WT,BY53,IR,4,1335.560821,3175.389631,410.7660248,222.7058899,0.078943186,0.187692968,0.024279822,0.013163843,0.039215688,0.193464056,0.020915033,0.013071896,0.081054278,0.09886411,0.018736663,0.003225147,1,14452,534.246,0.420597462,0.129359251,0.070134981,0.092413564,0.028422781,0.015410039,2.91031E-05,8.95096E-06,4.85296E-06
2497,1,24HR,Female,WT,BY53,IR,4,119.6588274,469.1895555,7.955555813,62.49150544,0.027892501,0.109368195,0.001854442,0.014566784,0.027450981,0.084967323,0.00130719,0.013071896,0.010330243,0.080176109,0.000872702,0.004153956,1,3193,286.438,0.255033016,0.016955952,0.133190317,0.037475361,0.002491561,0.019571408,7.98725E-05,5.31035E-06,4.17132E-05
2497,2,24HR,Female,WT,BY53,IR,4,139.7529456,525.572563,7.686274748,71.21568873,0.029583604,0.111255835,0.001627069,0.015075294,0.027450981,0.09150327,0.00130719,0.013071896,0.013971489,0.070942705,0.000820926,0.004674143,2,3537,302.852,0.265906091,0.014624574,0.135501154,0.039511718,0.002173106,0.020134489,7.51784E-05,4.13474E-06,3.83096E-05
2497,3,24HR,Female,WT,BY53,IR,4,4142.164824,6534.794944,934.3385889,618.6797598,0.092378617,0.145739087,0.020837632,0.013797805,0.050980393,0.132026151,0.013071896,0.013071896,0.103865765,0.079961325,0.020092839,0.003050216,3,39895,1161.638,0.633863015,0.142979022,0.094674701,0.103826666,0.023419942,0.015507702,1.58883E-05,3.58388E-06,2.3731E-06
2497,4,24HR,Female,WT,BY53,IR,4,5111.184447,11433.43431,1655.039261,616.4470787,0.152050705,0.34012894,0.049235141,0.018338452,0.101960786,0.394771248,0.041830067,0.018300654,0.130540234,0.167875286,0.040102589,0.00476143,4,30127,763.06,0.447038423,0.144754342,0.053916178,0.16965461,0.054935415,0.020461615,1.48385E-05,4.8048E-06,1.78963E-06
2499,1,24HR,Female,WT,BY53,IR,4,4359.75699,6819.796277,1221.556895,474.7634129,0.19775728,0.30934393,0.055409457,0.021535127,0.086274512,0.376470596,0.050980393,0.020915033,0.215634443,0.188391562,0.043190998,0.005721426,1,19177,647.634,0.639279652,0.179119265,0.069615483,0.227343015,0.063699061,0.024756918,3.33357E-05,9.34032E-06,3.63016E-06
2502,1,24HR,Female,WT,BY53,IR,4,327.4509896,886.023554,178.8588283,100.0601345,0.052442503,0.141899993,0.028644912,0.016025006,0.027450981,0.132026151,0.019607844,0.015686275,0.062575178,0.097616589,0.02673743,0.003358489,1,4654,335.094,0.369573685,0.2018669,0.112931687,0.070359044,0.038431205,0.021499814,7.94099E-05,4.33749E-05,2.42655E-05
2503,1,24HR,Female,WT,BY53,IR,4,2090.77261,5358.231508,1136.518985,574.0732192,0.102088506,0.261632398,0.055494091,0.028030919,0.074509807,0.26797387,0.03006536,0.023529412,0.079092285,0.150018393,0.053880074,0.018582016,1,17724,608.596,0.39019826,0.212107107,0.107138562,0.117962797,0.064123165,0.032389597,2.20152E-05,1.19672E-05,6.04483E-06
2509,1,24HR,Female,WT,BY53,IR,4,2037.886333,6803.861635,837.0745327,427.4065506,0.082996104,0.277097892,0.034091168,0.017406799,0.062745102,0.281045765,0.027450981,0.015686275,0.075245766,0.175661405,0.027118914,0.004384023,1,21585,658.672,0.299519073,0.123029329,0.062818231,0.094412153,0.038780381,0.019801091,1.38763E-05,5.69976E-06,2.91027E-06
2510,1,24HR,Female,WT,BY53,IR,4,9217.768886,24532.37329,2361.798757,1575.445803,0.110173414,0.293217953,0.028228895,0.01883018,0.094117649,0.287581712,0.011764706,0.018300654,0.09086597,0.169882589,0.032187668,0.005702366,1,76512,1759.992,0.375738979,0.096272738,0.064219054,0.120474813,0.030868344,0.020590833,4.91085E-06,1.25827E-06,8.39333E-07
2512,1,24HR,Female,WT,BY53,IR,4,4974.588378,18275.61746,4841.523008,1194.836644,0.068246013,0.250721855,0.066420499,0.016391876,0.035294119,0.219607845,0.052287582,0.015686275,0.089415271,0.150677972,0.048853142,0.003991347,1,66656,1436,0.272198102,0.264917069,0.065378729,0.074630767,0.072634467,0.017925418,4.08362E-06,3.97439E-06,9.80838E-07
2513,1,24HR,Female,WT,BY53,IR,4,424.0862869,1447.554287,23.73987009,183.5372618,0.03665079,0.125101917,0.00205167,0.015861832,0.027450981,0.104575165,0.00130719,0.015686275,0.024242585,0.079111191,0.000945435,0.003300093,1,9170,519.208,0.292967449,0.016399986,0.126791281,0.046247141,0.002588863,0.020014969,3.19485E-05,1.78844E-06,1.38267E-05
2516,1,24HR,Female,WT,BY53,IR,4,1086.811795,3513.507283,634.7242004,320.8130826,0.062324337,0.20148568,0.03639891,0.018397355,0.054901961,0.216993466,0.031372551,0.018300654,0.041594807,0.111279073,0.027130077,0.006091696,1,14825,570.214,0.309323906,0.180652593,0.091308501,0.073309396,0.042814449,0.021640006,2.0865E-05,1.21857E-05,6.15909E-06
