ImageNumber,ObjectNumber,Metadata_Day,Sex,Metadata_Genotype,Metadata_Mouse,Cre,Tg,Metadata_Treatment,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,CASP NOUV normalized ,EDU NOUV normalized ,TUNEL NOUV normalized ,CASP intensity corrected  NOUV normalized ,EDU Intensity corrected NOUV normalized ,TUNEL Intensity Corrected  NOUV normalized ,CASP area corrected NOUV normalized ,EDU area corrected NOUV normalized ,TUNEL area Corrected  NOUV normalized ,CASP area and Intensity corrected NOUV normalized ,EDU area and intensity corrected NOUV normalized ,TUNEL area  and intensity Corrected NOUV normalized ,,,,,Averages of NOUV,,,,,,,,,,,
20,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,34.06274611,1107.780421,61.94248563,0.69281048,0.003029954288,0.09853944328,0.005509916886,6.16E-05,0,0.08758170158,0,0,0.01851619947,0.0594230503,0.01301071822,0.001002422494,2,9105,452.686,0.03074864427,0.05591585159,0.0006254041565,0.003741103361,0.00680312857,0.00007609121142,0.00000337711634,0.000006141224776,0.00000006868799083,0.1805140372,0.06083707596,0.004267430292,1.991492505,0.5057694886,0.005991436887,1.153949217,0.3546436204,0.005465929992,3.24722725,0.4992865672,0.002401678001,,,,,,,,,,,,,,,,
20,3,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,1211.847093,3745.46807,410.0666785,2.768627547,0.06343420715,0.1960567457,0.02146496433,0.0001449239713,0.03529411927,0.1764705926,0.001307189581,0,0.07626732511,0.1410381682,0.03937821081,0.001199619272,3,15823,826.702,0.3235502401,0.1094834266,0.000739194006,0.0765876947,0.02591586162,0.0001749748813,0.00002044809708,0.000006919258458,0.00000004671642584,6.422130812,0.402748734,0.0170536177,20.95532643,0.9902983698,0.007081555484,23.62359491,1.35098064,0.01256913162,19.66163181,0.562541338,0.001633441463,,,,,,,,,,,,,,,,
21,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,329.0392238,34.99869392,0.01830065437,0,0.06008751349,0.006391288151,3.34E-06,0,0.05490196124,0,0,0,0.02704434617,0.01134387451,0.000136789548,1,4072,337.578,0,0.1063663277,0.00005561845835,0,0.008594964125,0.000004494266789,0,0.00002612139679,0.00000001365875696,0,0.03437411622,0.0001127245748,0,0.9621036192,0.0005328306175,0,0.4480510934,0.0003228408009,0,2.123690796,0.0004775789147,,,,,,,,,,,,,,,,
21,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,321.6339949,2.189542567,0,0,0.05129728787,0.0003492093409,0,0,0.04444444552,0,0,0,0.02162392508,0.001625513687,0,2,4662,410.068,0,0.00680755953,0,0,0.0004696573503,0,0,0.000001460222979,0,0,0.002150468554,0,0,0.0615756678,0,0,0.02448299798,0,0,0.1187173154,0,,,,,,,,,,,,,,,,
21,3,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,189.5647106,0.4013072053,0.002614379162,0,0.06105143659,0.0001292454768,8.42E-07,0,0.05359477177,0,0,0,0.02961315668,0.0006890077415,4.69E-05,3,2354,211.222,0,0.00211699321,0.00001379148658,0,0.0001704788468,0.000001110611369,0,0.0000008993174216,0.00000000585874536,0,0.0003941455801,0.00001610351049,0,0.01914860533,0.0001321238763,0,0.008886975279,0.00007977956819,0,0.07311523753,0.0002048512364,,,,,,,,,,,,,,,,
21,4,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,986.7503526,2.530719056,0.04705882515,0,0.06637631862,0.0001702353731,3.17E-06,0,0.06405229121,0,0,0,0.02862922692,0.0009882016287,0.0001355761069,4,12327,694.946,0,0.002564700432,0.00004769071024,0,0.0002052988607,0.000003817540776,0,0.000000208055523,0.000000003868801026,0,0.002485556495,0.0002898631902,0,0.02319820211,0.0004568819659,0,0.01070212484,0.0002742289186,0,0.01691508317,0.0001352727631,,,,,,,,,,,,,,,,
21,5,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,208.3830123,0.003921568743,0.0156862752,0,0.0502006775,9.45E-07,3.78E-06,0,0.04967320338,0,0,0,0.01641050081,4.54E-05,0.000140516022,5,3078,277.986,0,0.0000188190424,0.0000752761707,0,0.000001274063919,0.000005096255752,0,0.000000006114048862,0.00000002445619581,0,0.000003851585436,0.00009662106436,0,0.0001702218097,0.0007211535471,0,0.00006641630189,0.0003660840279,0,0.0004970771432,0.0008551117416,,,,,,,,,,,,,,,,
21,6,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,140.0300691,0,0.01307189604,0,0.04530251347,0,4.23E-06,0,0.04313725606,0,0,0,0.01821926271,0,0.0001559034417,6,2021,234.916,0,0,0.00009335063621,0,0,0.000006468033668,0,0,0.00000004619031975,0,0,0.00008051755387,0,0,0.0008943088071,0,0,0.0004646242129,0,0,0.001615046145,,,,,,,,,,,,,,,,
21,7,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,173.4196123,25.30719041,0.005228758324,0,0.04798550425,0.007002543001,1.45E-06,0,0.04705882445,0.002614379162,0,0,0.01590832196,0.009581780983,6.15E-05,7,2479,246.674,0,0.1459303827,0.00003015090539,0,0.01020862864,0.000002109220784,0,0.00005886663281,0.00000001216252738,0,0.02485556479,0.00003220702097,0,1.319968005,0.0002888488105,0,0.5321706012,0.000151513597,0,4.785905107,0.0004252631953,,,,,,,,,,,,,,,,
21,8,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,229.7529467,21.44967396,0.02352941246,0,0.04648987184,0.004340282064,4.76E-06,0,0.04705882445,0.001307189581,0,0,0.01158679978,0.006314396957,0.0002135828097,8,3505,327.094,0,0.09335973389,0.0001024117984,0,0.006119735795,0.000006713099132,0,0.00002663615803,0.00000002921877273,0,0.02106688859,0.0001449315944,0,0.8444565097,0.0009811156837,0,0.3190187038,0.0004822282258,0,2.165541303,0.00102163541,,,,,,,,,,,,,,,,
21,9,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,506.9908632,3.581699484,0.01568627497,0,0.05667868789,0.0004004135813,1.75E-06,0,0.05359477177,0,0,0,0.02160785713,0.001531651107,0.0001172643758,9,7046,425.068,0,0.007064623339,0.00003093995595,0,0.0005083308947,0.000002226266672,0,0.000001002643108,0.000000004391137659,0,0.003517781396,0.00009662106292,0,0.06390085874,0.000296407997,0,0.02649903012,0.000159921462,0,0.08151569983,0.0001535362818,,,,,,,,,,,,,,,,
22,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,350.7725586,15.86274565,0.01568627497,0,0.05213623047,0.002357720816,2.33E-06,0,0.04967320338,0,0,0,0.01907398812,0.005398617873,0.000100764919,1,5035,387.514,0,0.04522231075,0.0000447192193,0,0.00315049566,0.000003115446866,0,0.000008981591013,0.000000008881672154,0,0.01557966317,0.00009662106292,0,0.4090443825,0.0004284147734,0,0.1642337309,0.0002237947609,0,0.7302106515,0.0003105479774,,,,,,,,,,,,,,,,
22,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,7.176470836,12717.19772,1441.184357,1.163398734,4.99E-05,0.08835989385,0.01001344003,8.08E-06,0,0.08104575425,0,0,0.001209586031,0.04412828265,0.02193545188,0.0002491964874,2,134510,2140.638,0.0005643122795,0.1133256232,0.00009148231859,0.00005335269375,0.01071432872,0.00000864916165,0.000000004195318412,0.0000008425070491,0.0000000006801153713,0.03803139417,1.415465351,0.007166062207,0.03654872277,1.025051767,0.0008764101299,0.01645672232,0.5585324884,0.0006213031859,0.004033960011,0.06849650805,0.00002378025774,,,,,,,,,,,,,,,,
22,3,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,397.3529513,5.104575347,0.007843137486,0,0.06116886565,0.0007858028551,1.21E-06,0,0.05490196124,0,0,0,0.02594701171,0.002841073956,7.25E-05,3,5144,359.514,0,0.01284645132,0.00001973846541,0,0.0009923357984,0.000001524715685,0,0.00000249736612,0.000000003837182234,0,0.005013480408,0.00004831053146,0,0.1161985901,0.0001890965522,0,0.05172995874,0.0001095263045,0,0.203037896,0.000134167211,,,,,,,,,,,,,,,,
22,4,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,2.039215761,1655.870631,131.1490238,0.3790849817,8.69E-05,0.07054062501,0.005586990874,1.61E-05,0,0.06666667014,0,0,0.001389370577,0.03058329103,0.01089516805,0.0003891528918,4,20198,842.346,0.001231506691,0.07920245779,0.0002289339364,0.0001009612715,0.006493168818,0.00001876844152,0.00000006097171455,0.000003921302,0.00000001133448541,0.01080673498,0.128808572,0.002335009041,0.07976079602,0.7164012608,0.002193210929,0.03114166301,0.3384855767,0.001348210726,0.05862664861,0.3188050406,0.0003963106788,,,,,,,,,,,,,,,,
24,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,687.5568834,31046.76029,2965.715117,128.5908537,0.006268524885,0.2830564193,0.02703872139,0.001172375676,0,0.3294117749,0.01045751665,0,0.02220046452,0.1703665786,0.03678745626,0.005686359434,1,101447,2073.608,0.02214584958,0.09552414131,0.00414184451,0.006777498432,0.02923413327,0.001267566845,0.0000002182996992,0.0000009416162263,0.00000004082766874,3.643677714,2.912789728,0.7920672682,1.434316683,0.8640339856,0.03967930133,2.090530053,1.523960448,0.09105429528,0.2099035569,0.07655416474,0.001427540865,,,,,,,,,,,,,,,,
24,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,19.17647122,908.403946,0.01307189593,11.24444481,0.001818536863,0.08614546667,1.24E-06,0.001066329522,0,0.07712418586,0,0,0.007425386459,0.05326726752,5.69E-05,0.004915065715,2,8656,404.24,0.02111007036,0.00001438995943,0.01237824303,0.002215396397,0.000001510154335,0.001299034752,0.000002438778923,0.000000001662425997,0.000001430018834,0.1016248728,0.00001283861823,0.06926119882,1.367232536,0.0001301599138,0.118584856,0.6833425038,0.0000787235748,0.0933147584,2.344979734,0.0001351565851,0.05000065853,,,,,,,,,,,,,,,,
25,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,1855.372605,50149.36219,4143.660247,60.68496941,0.01041682867,0.2815592472,0.02326422129,0.0003407105007,0,0.3254902065,0,0,0.02862269161,0.1874931469,0.03778197893,0.002125018993,1,166728,3197.832,0.03699693324,0.0826263798,0.001210084571,0.01112814047,0.02485281564,0.0003639758734,0.0000002218999402,0.0000004955759069,0.00000000725783654,9.83246619,4.069713552,0.3737946873,2.396174432,0.7473712851,0.01159273608,3.432492434,1.295564596,0.02614581376,0.2133653271,0.04029072414,0.0002537705084,,,,,,,,,,,,,,,,
25,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,199.3137315,2554.151701,6.25751656,41.59477256,0.01083050217,0.1387899637,0.0003400269826,0.002260216951,0,0.1346405298,0,0,0.02316662228,0.08952022296,0.002588964987,0.008380840422,2,15882,549.284,0.07803519711,0.002449939272,0.01628516134,0.01254966197,0.000394000539,0.002618988324,0.000004913436413,0.0000001542588636,0.000001025384797,1.056254426,0.006145846529,0.2562068524,5.054093077,0.02216016564,0.15601354,3.870962978,0.02053904702,0.1881321977,4.724458089,0.01254137103,0.03585261528,,,,,,,,,,,,,,,,
26,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,122.3647096,3071.027532,335.5438007,1.586928159,0.004966704939,0.1246510343,0.01361950727,6.44E-05,0,0.1150326803,0,0,0.01893725474,0.07643552839,0.02599197009,0.0007776915525,1,21532,724.71,0.03984487547,0.1092610852,0.0005167417557,0.005682923536,0.01558349437,0.00007370091765,0.000001850495796,0.000005074358404,0.00000002399878115,0.6484664411,0.3295557723,0.009774830912,2.58062665,0.9882872496,0.004950439782,1.752906705,0.8123596084,0.00529422582,1.77932288,0.4125494638,0.000839118222,,,,,,,,,,,,,,,,
27,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,9.596078724,2514.411841,146.0326844,8.013072161,0.000588211274,0.154126017,0.008951372097,0.0004911776487,0,0.1516339928,0.001307189581,0,0.0059077358,0.09903782504,0.01410834868,0.003149317725,1,13881,555.456,0.003816430772,0.05807826785,0.003186857471,0.0006913103324,0.01052032882,0.0005772690845,0.000000274939181,0.000004184011804,0.0000002295841417,0.05085400063,0.1434266227,0.04935725983,0.2471781588,0.5253289541,0.03053042613,0.2132357595,0.5484193725,0.04146750122,0.2643645971,0.3401635613,0.008027417542,,,,,,,,,,,,,,,,
29,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,52.81568787,8652.614603,928.7464326,2.235294195,0.000845822396,0.1385682079,0.01487350756,3.58E-05,0,0.1385620981,0.002614379162,0,0.008671230984,0.0698732066,0.02619276444,0.0005699108244,1,57399,1131.262,0.006104014832,0.1073370854,0.0002583374272,0.0009201499655,0.01618053333,0.00003894308602,0.0000001063435745,0.000001870016645,0.000000004500730451,0.2798944341,0.9121722626,0.01376850154,0.3953377482,0.9708843066,0.00247489943,0.2838217044,0.8434829448,0.002797434525,0.102253437,0.1520338736,0.0001573681976,,,,,,,,,,,,,,,,
31,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,565.8784461,19.53594836,0.02614379162,0,0.05284632481,0.00182442551,2.44E-06,0,0.05098039284,0,0,0,0.01769196966,0.005363510246,9.45E-05,1,8584,559.558,0,0.03452322402,0.00004620036653,0,0.002275856053,0.000003045642081,0,0.000004021810813,0.000000005382148943,0,0.01918731485,0.0001610351049,0,0.3122691126,0.000442604318,0,0.1186392146,0.0002187804095,0,0.3269764888,0.000188187026,,,,,,,,,,,,,,,,
31,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,202.1019661,20.36862811,0.007843137486,0,0.04738615853,0.004775762746,1.84E-06,0,0.04705882445,0,0,0,0.01446339617,0.009143687183,8.95E-05,2,3053,325.68,0,0.1007839186,0.00003880782377,0,0.00667167642,0.000002568993608,0,0.00003301143748,0.00000001271137366,0,0.02000513481,0.00004831053146,0,0.9116096696,0.0003717829893,0,0.3477910869,0.0001845408813,0,2.683856706,0.0004444536243,,,,,,,,,,,,,,,,
31,3,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,1998.308549,26.4026153,0.1751634036,0,0.05643663999,0.0007456680779,4.95E-06,0,0.05098039284,0,0,0,0.02375086794,0.003280901653,0.0002200619851,3,30925,1068.664,0,0.01321248179,0.00008765583459,0,0.0008537628231,0.000005664135929,0,0.0000004272427416,0.000000002834465144,0,0.02593144102,0.001078935201,0,0.1195094051,0.0008397520151,0,0.04450622025,0.0004068770871,0,0.03473518225,0.00009910717288,,,,,,,,,,,,,,,,
33,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,218.5490258,7028.460333,1625.363443,3.584313852,0.005163835876,0.1660671581,0.03840378619,8.47E-05,0,0.1346405298,0.01045751665,0,0.02627473514,0.1103911883,0.05635564479,0.001108054411,1,37849,982.364,0.03109486508,0.2312545516,0.0005099714137,0.005774235139,0.04294336555,0.00009470035805,0.0000008215505055,0.000006109925008,0.00000001347384115,1.158191029,1.596357625,0.02207791301,2.013916132,2.091741304,0.0048855792,1.781071912,2.23861573,0.006802697942,0.7899524091,0.4967418706,0.0004711133269,,,,,,,,,,,,,,,,
35,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,79.29804164,2396.860197,1075.535978,6.606536173,0.005574162916,0.1684844789,0.07560354126,0.0004643987187,0,0.1830065399,0.06405229121,0,0.01732808834,0.1055842691,0.07652194299,0.002359574613,1,12055,466.208,0.03308413304,0.4487270385,0.002756329376,0.006578020874,0.08921907739,0.0005480328638,0.000002744432438,0.00003722331302,0.0000002286461532,0.4202365128,1.056342239,0.04069357119,2.14275473,4.058821217,0.02640592219,2.029000886,4.650944972,0.03936734888,2.638877344,3.026285611,0.00799462074,,,,,,,,,,,,,,,,
42,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,1185.654936,39205.32254,9534.724443,162.1437964,0.008586164981,0.2839134366,0.06904767536,0.001174197774,0,0.3398692906,0.06405229121,0,0.02993152623,0.164498292,0.05997753769,0.003937972135,1,129426,2105.2,0.03024219313,0.2431997449,0.004135759788,0.009160871355,0.07366931252,0.001252791529,0.0000002336639711,0.000001879064059,0.0000000319546288,6.283326617,9.364570202,0.9987397254,1.958691265,2.199787844,0.03962100905,2.82568518,3.840343665,0.08999292644,0.2246768953,0.1527694357,0.001117294713,,,,,,,,,,,,,,,,
43,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,2044.439275,29029.0883,6060.345264,503.1398842,0.01788723381,0.2539816643,0.05302324897,0.0044020778,0,0.2758170068,0.03529411927,0,0.04784463843,0.1481858113,0.05785367214,0.01391801724,1,106770,1872.628,0.07042726433,0.2087680192,0.01733226614,0.01914806851,0.05676074987,0.004712371305,0.0000006596165995,0.000001955305977,0.0000001623327352,10.83441676,5.952193901,3.099136698,4.561351317,1.888346351,0.1660449129,5.906251855,2.958908923,0.3385081032,0.6342467303,0.1589679656,0.005675969763,,,,,,,,,,,,,,,,
44,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,145.6026179,0.01176470623,62.69542668,0,0.04607677781,3.72E-06,0.0198403249,0,0.04313725606,0,0.01045751665,0,0.02077852318,7.70E-05,0.0245915914,1,2068,229.948,0,0.00008080010099,0.430592716,0,0.000005688929511,0.03031693747,0,0.00000003907161557,0.0002082169806,0,0.00001155475631,0.386178285,0,0.0007308522467,4.125123018,0,0.0002965609921,2.17778446,0,0.003176554111,7.280314008,,,,,,,,,,,,,,,,
49,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,219.1895478,0.9947712787,0.005228758324,0,0.04486991768,0.0002036379281,1.07E-06,0,0.04444444552,0,0,0,0.0108081788,0.0008331559174,7.48E-05,1,3516,311.68,0,0.004538406546,0.00002385496195,0,0.0002829269848,0.000001487132629,0,0.000001290786845,0.0000000067846877,0,0.0009770188463,0.00003220702097,0,0.04105074845,0.0002285330174,0,0.01474883933,0.0001068265663,0,0.1049420199,0.0002372268426,,,,,,,,,,,,,,,,
51,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,233.3019676,14088.07229,2094.905943,13.13464099,0.002678368512,0.1617348092,0.02405007626,0.0001507891649,0,0.1450980455,0.005228758324,0,0.0166101195,0.1004349522,0.036077641,0.001327375013,1,80226,1692.68,0.01656024776,0.1487006809,0.0009323235089,0.002908059327,0.02611255632,0.000163720502,0.0000002064199606,0.000001853522311,0.00000001162121393,1.236373601,2.05752079,0.0809040372,1.072554906,1.345025878,0.008931756214,0.8969954741,1.361234234,0.01176068544,0.1984807313,0.1506928708,0.0004063361515,,,,,,,,,,,,,,,,
53,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0.1921568685,1213.760815,265.3320341,0.1542483715,1.66E-05,0.1047700315,0.02290306725,1.33E-05,0,0.1006535962,0.007843137719,0,0.0005973386069,0.06166010269,0.03623907599,0.0003136084381,1,9667,405.654,0.0001583152678,0.2186032295,0.0001270830048,0.00001987761131,0.027447195,0.00001595617787,0.00000001637687678,0.00002261334742,0.00000001314606442,0.001018326943,0.2605969868,0.0009501071245,0.01025357952,1.977307695,0.001217468407,0.006131280478,1.430808268,0.001146194804,0.0157469969,1.83848353,0.0004596526022,,,,,,,,,,,,,,,,
55,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0.8156863013,8185.006745,1394.132067,0.3686274642,1.32E-05,0.1325893661,0.02258362061,5.97E-06,0,0.1150326803,0.01045751665,0,0.0007025539617,0.07352727874,0.03228529123,0.0002178607396,1,56647,1150.58,0.00009965615506,0.1703275404,0.00004503691636,0.0000143994616,0.02461087202,0.000006507449012,0.000000001759248593,0.00000300682367,0.0000000007950450396,0.004322693975,1.369252745,0.002270594993,0.006454414188,1.540644926,0.0004314583443,0.004441536583,1.282952198,0.0004674555716,0.001691585186,0.2444572089,0.00002779877761,,,,,,,,,,,,,,,,
55,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0.01176470611,2198.656265,314.2013165,0.1333333375,5.73E-07,0.1071783302,0.01531643348,6.50E-06,0,0.1006535962,0.003921568859,0,8.21E-05,0.06024894544,0.02171405569,0.0001887025734,2,17668,666.29,0.000005350861932,0.1429060656,0.0000606431026,0.0000006658765062,0.01778363802,0.000007546600492,0.0000000003028561202,0.000008088412135,0.000000003432369403,0.00006234654689,0.3085941606,0.0008212790363,0.0003465584153,1.292612482,0.0005809672323,0.0002053906558,0.927051974,0.0005421018958,0.0002912078079,0.6575944825,0.0001200129162,,,,,,,,,,,,,,,,
56,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,262.4692878,22.73594852,0.01045751665,0,0.05138396394,0.004451047088,2.05E-06,0,0.04705882445,0.001307189581,0,0,0.01880828676,0.006445989286,0.0001034434707,1,3705,327.304,0,0.08662327207,0.00003984282023,0,0.006136558306,0.000002822541605,0,0.00002338010042,0.00000001075379763,0,0.02233020863,0.00006441404195,0,0.7835239342,0.000381698363,0,0.3198956527,0.0002027542278,0,1.900821173,0.0003760069102,,,,,,,,,,,,,,,,
56,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,261.0091571,0,0.002614379162,0,0.05575927303,0,5.59E-07,0,0.04967320338,0,0,0,0.02335460562,0,3.82E-05,2,3268,312.062,0,0,0.00001001642698,0,0,0.0000007999936236,0,0,0.000000003065002135,0,0,0.00001610351049,0,0,0.00009595841254,0,0,0.00005746667794,0,0,0.0001071679068,,,,,,,,,,,,,,,,
56,3,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,1257.439247,122.0627491,0.01830065413,0,0.07949419948,0.007716699275,1.16E-06,0,0.06666667014,0,0,0,0.04717951408,0.01138930992,6.24E-05,3,13022,622.15,0,0.09707248235,0.00001455390722,0,0.009373579261,0.000001405364317,0,0.000007454498721,0.000000001117639934,0,0.1198844487,0.0001127245734,0,0.8780390241,0.0001394279453,0,0.4886399031,0.0001009528279,0,0.6060568066,0.00003907831936,,,,,,,,,,,,,,,,
56,4,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,835.4039437,176.0013125,0.02875817078,0,0.06381513587,0.01344445134,2.20E-06,0,0.05490196124,0.003921568859,0,0,0.03022262107,0.02140646935,9.42E-05,4,10563,599.978,0,0.2106780963,0.00003442426984,0,0.01666205742,0.000002722538179,0,0.00001994491113,0.0000000032589482,0,0.1728604383,0.0001771386154,0,1.905623361,0.0003297880865,0,0.8685845496,0.0001955705897,0,1.62153749,0.0001139492378,,,,,,,,,,,,,,,,
56,5,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,553.3830215,48.4470603,0.005228758324,0,0.07641301043,0.006689734921,7.22E-07,0,0.06405229121,0,0,0,0.04763494381,0.01549636447,6.14E-05,5,5574,364.546,0,0.08754706671,0.000009448714761,0,0.008691614693,0.000000938062132,0,0.000015706327,0.00000000169514079,0,0.04758248652,0.00003220702097,0,0.791879832,0.00009051967046,0,0.4530894382,0.00006738468013,0,1.276937155,0.00005927065698,,,,,,,,,,,,,,,,
67,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,24.58039309,5999.151791,323.2536046,1620.768672,0.0006931278541,0.1691665057,0.009115235729,0.04570308975,0,0.1869281083,0,0.01568627544,0.003730538085,0.09551588396,0.01948049855,0.0623976035,1,31763,824.028,0.004097311411,0.05388321814,0.2701663049,0.0007738687495,0.01017704891,0.05102693927,0.0000001289963609,0.000001696414638,0.000008505692311,0.130262721,0.3174849039,9.983274685,0.26536991,0.4873839334,2.588221309,0.2387010332,0.530524366,3.665465072,0.1240349624,0.1379198893,0.2974018291,,,,,,,,,,,,,,,,
73,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,361.2392263,7057.24202,1879.454954,9.704575502,0.008012403821,0.156531929,0.04168692368,0.0002152506488,0,0.1594771296,0.005228758324,0,0.02428003675,0.08334320773,0.0654901769,0.001735623846,1,40327,1048.11,0.05118702537,0.2663157858,0.001375122955,0.008957751042,0.04660537491,0.0002406470975,0.000001269299114,0.0000066039077,0.00000003409931201,1.914371523,1.845914684,0.05977623126,3.31522185,2.408876821,0.01317382098,2.763032401,2.429514409,0.01728662435,1.220479917,0.536903065,0.001192283637,,,,,,,,,,,,,,,,
75,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,263.5751707,0,0,0,0.05053204959,0,0,0,0.05098039284,0,0,0,0.01720972926,0,0,1,3805,307.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
75,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,624.4915198,2.993464171,0.007843137486,0,0.05044357995,0.0002417983983,6.34E-07,0,0.04967320338,0,0,0,0.01637482534,0.001160084431,4.07E-05,2,9882,601.666,0,0.004793442466,0.00001255923778,0,0.0003029208835,0.0000007936791627,0,0.0000004850680496,0.000000001270920641,0,0.002940043579,0.00004831053146,0,0.04335759675,0.0001203188045,0,0.01579111106,0.00005701308546,0,0.0394364268,0.00004443778465,,,,,,,,,,,,,,,,
75,3,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,725.4274688,75.72549283,0.03137254994,0,0.0497038348,0.005188454459,2.15E-06,0,0.04967320338,0.0006535947905,0,0,0.01530487127,0.007747497851,9.68E-05,3,11598,726.366,0,0.1043874075,0.00004324698373,0,0.006529185449,0.000002704996546,0,0.000009000466248,0.000000003728831155,0,0.07437411516,0.0001932421258,0,0.9442039106,0.0004143106036,0,0.3403631053,0.0001943105054,0,0.7317452234,0.0001303787117,,,,,,,,,,,,,,,,
75,4,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,518.101975,0,0.01830065413,0,0.05277599826,0,1.86E-06,0,0.05098039284,0,0,0,0.01859944882,0,8.75E-05,4,7626,560.01,0,0,0.00003532249445,0,0,0.000002399771064,0,0,0.000000004631850832,0,0,0.0001127245734,0,0,0.0003383931718,0,0,0.0001723849626,0,0,0.0001619528263,,,,,,,,,,,,,,,,
75,5,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,657.1621088,8.884967665,0.01045751665,0,0.05715447111,0.0007727402736,9.10E-07,0,0.05359477177,0,0,0,0.02301603447,0.002766904638,4.88E-05,5,9086,577.322,0,0.01352020688,0.0000159131461,0,0.0009778744954,0.000001150948343,0,0.000001488026291,0.000000001751391822,0,0.008726408817,0.00006441404195,0,0.1222928369,0.0001524495952,0,0.05097609839,0.0000826771312,0,0.1209777472,0.00006123747631,,,,,,,,,,,,,,,,
