ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,,,,,,,,,,,,,,,,,Averages of NOUV,,,,,,,,,,,
145,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,519.9882508,901.8902215,2.103268048,68.20653845,0.03746313046,0.06497768166,0.0001515322802,0.004914015738,0.03137255087,0.06666667014,0,0.005228758324,0.03152852456,0.01931409974,0.001142477359,0.004495485687,1,10838,727.85,0.5765538182,0.002332066585,0.07562620907,0.000003456646103,0.00000001398157226,0.0000004534061393,0.00005319743663,0.000000215174994,0.000006977874983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1000.949047,928.9045992,0.01437908539,188.3634048,0.07805888224,0.07244050528,1.12E-06,0.01468949581,0.06274510175,0.071895428,0,0.01307189558,0.06163506611,0.0264926591,4.76E-05,0.008974203138,1,10369,603.526,1.0775585,0.00001547961481,0.2027801401,0.000007528101286,1.08E-10,0.0000014166743,0.0001039211593,0.000000001492874415,0.00001955638346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,875.6431622,981.5046012,0.04183006659,183.3071958,0.06051438577,0.06783031107,2.89E-06,0.0126680854,0.03921568766,0.06797385961,0,0.01307189558,0.06781132,0.0234403424,7.52E-05,0.006815588412,1,11612,686.468,0.892143716,0.00004261830922,0.1867614228,0.000005211366326,2.49E-10,0.000001090947761,0.00007682946228,0.00000000367019542,0.00001608348457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,3788.521679,5620.957011,21.51503352,1323.113767,0.0518691358,0.07695724276,0.000294565081,0.01811492014,0.04705882445,0.07712418586,0,0.01568627544,0.03537324037,0.02065392752,0.001523923039,0.01116436856,2,65814,1814.934,0.6739994046,0.003827645982,0.2353894123,0.0000007881170541,0.000000004475720683,0.0000002752441752,0.00001024097312,0.00000005815853742,0.000003576585716,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,430.9372676,485.2065488,4.250980554,177.2627506,0.05716106481,0.06435953692,0.0005638653077,0.02351276702,0.04313725606,0.06405229121,0,0.01830065437,0.05043404991,0.0222638306,0.002217092047,0.01819449625,1,5753,423.17,0.8881522079,0.008761177203,0.3653346209,0.000009935870817,0.00000009801239486,0.000004087044502,0.0001543807071,0.000001522888441,0.00006350332364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,3104.890284,3302.290277,17.7817,497.0065526,0.07717848083,0.08208526665,0.0004420009942,0.01235412758,0.06666667014,0.08366013318,0,0.01045751665,0.06526386604,0.02779923201,0.002234047947,0.007650144869,2,35273,1255.746,0.9402233066,0.00538465686,0.1505035932,0.000002188032796,0.00000001253085913,0.000000350243177,0.00002665560929,0.0000001526566173,0.000004266821456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,3253.20401,4010.069373,215.3712492,1148.447094,0.07066652208,0.08710725026,0.004678322383,0.02494671765,0.06666667014,0.08888889104,0,0.02352941222,0.05537918856,0.02548454409,0.008616908857,0.01206783444,1,41381,1110.186,0.8112587858,0.05370761181,0.2863908294,0.000001707704552,0.0000001130548412,0.0000006028543934,0.00001960462013,0.000001297880955,0.000006920829111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,453.5725622,620.4013235,13.15686323,132.1986972,0.04917308784,0.06725946699,0.001426372857,0.01433203569,0.03921568766,0.06666667014,0,0.01307189558,0.04568991633,0.02038251383,0.003973944992,0.008153269623,2,6808,673.118,0.7310954137,0.02120701993,0.2130857756,0.00000722283899,0.0000002095142269,0.00000210517563,0.000107387693,0.000003115014679,0.00003129932074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,4255.63149,4116.354353,0.05490196252,809.4457778,0.08236174744,0.07966623483,1.06E-06,0.01566568179,0.07450980693,0.07712418586,0,0.01307189558,0.05687052999,0.02729545563,4.88E-05,0.01057282407,1,45187,1650.954,1.03383507,0.00001333752097,0.1966414231,0.000001822686778,2.35E-11,0.0000003466855907,0.00002287903755,0.0000000002951627896,0.000004351725564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1582.200045,2289.996137,2.428758269,433.1503405,0.06685258142,0.09675903737,0.0001026221434,0.01830186929,0.06274510175,0.1006535962,0,0.01568627544,0.05384833989,0.0345911424,0.000766247893,0.01579001763,1,20493,741.984,0.6909182154,0.001060594919,0.1891489393,0.00000326221546,0.000000005007668152,0.0000008930790655,0.00003371483997,0.00000005175400963,0.000009229929212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,501.0157004,610.4941341,0,182.76079,0.05831867075,0.07106205728,0,0.02127351763,0.05882352963,0.06797385961,0,0.0209150333,0.04014424576,0.02637776502,0,0.01163860901,2,6744,471.45,0.8206724233,0,0.2993653498,0.000008647489732,0,0.000003154436185,0.000121689268,0,0.00004438987986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,4850.023668,5839.153087,15.56601362,1270.943831,0.07327537306,0.08821938822,0.0002351752348,0.01920173791,0.06666667014,0.08888889104,0,0.01830065437,0.04956958617,0.02876471117,0.001919309171,0.008816856764,1,59912,1450.974,0.8306039584,0.002665799883,0.217658933,0.000001223050024,0.000000003925344419,0.0000003204990305,0.00001386373278,0.00000004449525776,0.000003632977251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,2306.294181,2601.448434,0.2392156954,784.0496972,0.06969129971,0.07861023281,7.23E-06,0.02369231249,0.05882352963,0.07450980693,0,0.0209150333,0.05417186954,0.02996217751,0.0001657377525,0.01204594366,1,29147,1018.944,0.8865423396,0.00009195480959,0.3013896747,0.000002391028226,2.48E-10,0.000000812855954,0.0000304162466,0.000000003154863608,0.00001034033261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1709.627505,6525.35833,8.167320575,1148.815723,0.02459860297,0.093888697,0.0001175137131,0.0165294848,0.01960784383,0.09542483836,0,0.01307189558,0.02313091823,0.02834563782,0.0009175927925,0.01769448398,1,64383,1205.676,0.2619974901,0.001251627905,0.1760540441,0.0000003820667407,0.000000001825228913,0.0000002567367908,0.000004069358218,0.00000001944034768,0.000002734480284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,794.0784548,1850.904629,0.06013072107,183.2575227,0.04533446305,0.1056693668,3.43E-06,0.01046229292,0.03137255087,0.1111111119,0,0.01045751665,0.04430904365,0.0422888922,9.67E-05,0.006693075469,2,15195,531.73,0.4290218105,0.0000324872066,0.0990097058,0.000002983511882,2.26E-10,0.0000006885352364,0.00002823440674,0.00000000213801952,0.000006515939835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,871.1490419,1356.882392,0.1686274579,80.26928397,0.06411164571,0.09985887487,1.24E-05,0.005907365614,0.02745098062,0.1058823541,0,0.005228758324,0.07420332194,0.04267549832,0.0002936646951,0.005129767968,1,11385,473.45,0.6420225122,0.0001242756623,0.05915714174,0.000005631238095,1.09E-09,0.0000005188726934,0.00005639196418,0.0000000109157367,0.00000519605988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1814.627503,2076.560837,2.227451063,213.1215761,0.06928174646,0.07928225552,8.50E-05,0.008136895849,0.04313725606,0.07843137532,0,0.007843137719,0.0772447406,0.02924473758,0.0007888762585,0.006790940756,1,22352,880.55,0.8738619506,0.001072663523,0.1026319924,0.000003099577061,3.80E-09,0.0000003640343526,0.00003909547023,0.00000004798959928,0.000004591624572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,466.6588373,720.9255102,10.94379124,119.4169977,0.0405120963,0.06258577222,0.0009500643494,0.01036695874,0.03137255087,0.06143790856,0,0.01045751665,0.03601029734,0.01698281976,0.003253951357,0.005933086968,1,8971,615.118,0.647305208,0.01518019696,0.1656440173,0.000004515895252,0.0000001059039515,0.00000115560793,0.0000721553013,0.000001692141006,0.00001846438717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1929.921623,2000.019662,0,700.88891,0.07040169348,0.07295880282,0,0.02556775654,0.06666667014,0.071895428,0,0.02352941222,0.0391818543,0.02172689047,0,0.01475000662,1,23457,1000.976,0.9649513254,0,0.3504410099,0.0000030013085,0,0.000001089984079,0.00004113703054,0,0.00001493971991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,2293.027521,5736.027604,49.74379268,1509.516387,0.03193009052,0.07987338965,0.0006926754209,0.02101980654,0.02745098062,0.08104575425,0,0.01830065437,0.02630989974,0.02122551054,0.002715343059,0.01442865337,1,65581,1493.42,0.3997588015,0.008672167588,0.2631640729,0.0000004868802019,0.00000001056213569,0.0000003205167127,0.000006095649678,0.0000001322359767,0.000004012809699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,2673.568701,3275.938638,36.54902097,648.0392364,0.07056505229,0.08646375206,0.0009646595484,0.01710407613,0.05098039284,0.08888889104,0,0.01568627544,0.0663602389,0.02622536932,0.003030464258,0.009321239701,2,33686,932.142,0.8161229487,0.01115680878,0.19781788,0.000002094788704,0.00000002863680901,0.0000005077502859,0.00002422736296,0.0000003312001657,0.000005872406341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,3049.254985,4495.000128,12.30196119,503.6836771,0.07606972646,0.1121367127,0.0003068968738,0.01256539047,0.07058823854,0.1176470593,0,0.01045751665,0.05682469139,0.04150920235,0.002287276232,0.009390052436,1,36163,890.136,0.6783659395,0.002736809974,0.1120542075,0.000002103523669,0.000000008486488228,0.0000003474653782,0.00001875856371,0.0000000756798378,0.000003098587161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,8074.466892,4998.5047,0,767.105908,0.1374798558,0.08510700639,0,0.01306112354,0.1254902035,0.08496732265,0,0.01307189558,0.08244993851,0.02680987121,0,0.008313792404,1,52443,1524.318,1.615376473,0,0.1534670775,0.000002621510131,0,0.0000002490537068,0.00003080251841,0,0.000002926359619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,4921.85504,5473.892957,0,1002.271928,0.07176598874,0.07981530076,0,0.01461421259,0.06666667014,0.07712418586,0,0.01307189558,0.0413269677,0.02707669282,0,0.01037279746,2,61264,1879.138,0.8991507651,0,0.1831003887,0.000001171421859,0,0.0000002385448648,0.00001467665783,0,0.000002988710968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,203.0000062,384.9777885,0.06013072131,87.95555842,0.03262092338,0.06186369734,9.66E-06,0.014133948,0.02745098062,0.06143790856,0,0.01307189558,0.0313572006,0.01894805489,0.000188686854,0.009986627746,1,4772,301.884,0.5273031645,0.0001561927028,0.2284691767,0.000006835901797,2.02E-09,0.000002961849958,0.0001104994058,0.0000000327310777,0.00004787702782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,2528.039287,2352.902023,0.04575163545,660.0862951,0.08008487621,0.0745367638,1.45E-06,0.02091064387,0.07843137532,0.07450980693,0,0.01830065437,0.04288512819,0.0211749577,5.45E-05,0.01670430157,1,27480,981.008,1.074434576,0.00001944476863,0.2805413437,0.000002914296805,5.27E-11,0.0000007609404612,0.0000390987837,0.0000000007075971118,0.00001020892808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1681.196126,3088.873283,16.9594777,650.6065565,0.04720206997,0.08672468997,0.0004761624422,0.01826674219,0.03529411927,0.08496732265,0,0.01568627544,0.0480333987,0.03088846555,0.002845358508,0.0135450799,1,31612,926.69,0.544274877,0.005490506133,0.2106290861,0.000001493169365,0.0000000150627117,0.0000005778420279,0.00001721735028,0.000000173684238,0.000006662947174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,671.8470782,637.4575337,5.724183222,156.1019659,0.06859081962,0.06507989114,0.0005843984913,0.0159369031,0.06666667014,0.06405229121,0,0.01568627544,0.04411562347,0.01826058773,0.002278493211,0.006974362118,2,7681,485.794,1.053947977,0.008979709109,0.2448821414,0.000008929933553,0.00000007608364683,0.000002074847429,0.000137214943,0.000001169080733,0.00003188154425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,212.1882423,1125.64709,20.36993543,178.0130781,0.01315162033,0.06976863085,0.001262547132,0.01103341255,0.007843137719,0.07058823854,0,0.01045751665,0.01780409458,0.0204674534,0.003054923366,0.00659382004,1,13215,660.876,0.1885033455,0.01809620049,0.1581428848,0.0000009952039596,0.00000009553894302,0.0000008349158192,0.00001426434699,0.00000136936818,0.0000119669228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1793.839265,1894.72031,0.1241830112,435.7490335,0.07450426818,0.07869420234,5.16E-06,0.01809814485,0.05882352963,0.07843137532,0,0.01568627544,0.06808230826,0.02705715589,0.0001199179192,0.01070766866,1,20694,776.404,0.9467567618,0.00006554160559,0.2299806632,0.000003600283569,2.49E-10,0.00000087456001,0.00004575030259,0.000000003167179162,0.00001111339824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,3692.831481,5560.16877,18.60784385,1445.772594,0.05102357832,0.07682443897,0.0002571031965,0.01997613256,0.03921568766,0.07450980693,0,0.01568627544,0.04575057759,0.02339637785,0.001247584684,0.0186685768,2,64179,2122.226,0.6641581638,0.00334663292,0.2600231493,0.0000007950198401,0.000000004006033072,0.0000003112565257,0.00001034852777,0.0000000521452955,0.000004051530085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,2288.88242,4446.279857,7.301961063,538.899364,0.05346856708,0.1038656293,0.0001705746838,0.0125887536,0.03921568766,0.1045751646,0,0.01045751665,0.05046028656,0.03904900187,0.001191851972,0.0113343019,1,38541,972.588,0.5147859543,0.001642263037,0.1212023042,0.000001387316548,0.000000004425798079,0.0000003266327702,0.00001335683958,0.00000004261080504,0.00000314476283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,774.7255115,670.452306,0.001307189581,100.6614414,0.0786044553,0.06802478754,1.33E-07,0.01021321443,0.07843137532,0.06666667014,0,0.01045751665,0.03775662673,0.01894532419,1.32E-05,0.006064673741,1,7532,553.494,1.155526656,0.000001949713006,0.1501396006,0.00001043606682,1.76E-11,0.000001355976425,0.0001534156474,0.0000000002588572764,0.00001993356354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,947.4823794,1869.368675,0.1660130784,302.0862842,0.04912034732,0.09691371635,8.61E-06,0.01566106507,0.02352941222,0.1019607857,0,0.01307189558,0.06129673763,0.03657456681,0.0002005810937,0.009808016802,1,16792,531.832,0.5068461841,0.00008880702917,0.1615980241,0.000002925223161,5.13E-10,0.0000009326503737,0.00003018378895,0.000000005288651094,0.000009623512634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,389.2745213,568.5660288,4.308496896,106.6875853,0.05163476871,0.07541663733,0.0005714944815,0.01415142397,0.05098039284,0.07712418586,0,0.01307189558,0.02749163885,0.01950970627,0.00211462989,0.006650957131,1,5921,333.814,0.684660183,0.007577830327,0.1876432637,0.000008720616233,0.00000009651992594,0.000002390039515,0.0001156325254,0.00000127982272,0.00003169114402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,301.8000091,539.7438052,0.002614379162,77.09281324,0.03562323054,0.06370913659,3.09E-07,0.009099718277,0.007843137719,0.06143790856,0,0.007843137719,0.05389816544,0.02006152166,2.01E-05,0.005933380154,2,6518,445.412,0.559154188,0.000004843740932,0.1428322335,0.000005465362156,4.73E-11,0.000001396090561,0.00008578615955,0.0000000007431330058,0.00002191350622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,3,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,287.439224,368.2013171,0.03267973964,67.26536183,0.04759715582,0.06097057743,5.41E-06,0.01113849343,0.04705882445,0.0601307191,0,0.01045751665,0.02844275793,0.017452144,0.0001200051958,0.005855048511,3,4385,395.202,0.7806577832,0.0000887550862,0.1826863694,0.00001085453953,1.23E-09,0.000002540135332,0.000178029141,0.00000002024061259,0.00004166165778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,4,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,2078.396136,2437.98961,0.1058823564,783.626168,0.0600293486,0.07041531959,3.06E-06,0.02263311001,0.05882352963,0.07058823854,0,0.0209150333,0.03273028567,0.01792307961,7.85E-05,0.01142230153,4,29391,1437.318,0.8525040991,0.00004343019181,0.3214230958,0.000002042439815,1.04E-10,0.0000007700694095,0.00002900561734,0.000000001477669756,0.00001093610615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,501.4588375,880.7542711,0.881045787,441.7255029,0.0505400965,0.08876781608,8.88E-05,0.04451980477,0.03529411927,0.0941176489,0,0.0339869298,0.05361130955,0.0363480383,0.0006194661015,0.0378131501,1,8093,388.1,0.5693515818,0.001000330984,0.5015309234,0.000006244914926,1.10E-08,0.000005501026167,0.00007035111601,0.0000001236044711,0.0000619709531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1629.333383,6429.997575,14.15032736,2632.719028,0.03127679547,0.1234306748,0.0002716306554,0.05053785518,0.02745098062,0.1281045824,0,0.03921568766,0.02559288691,0.04250412103,0.001400253524,0.0353172399,1,47777,955.62,0.2533956451,0.002200673825,0.4094432381,0.0000006546412598,0.000000005685385339,0.000001057786282,0.00000530371612,0.00000004606136479,0.000008569881702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1485.062788,2415.97261,0,209.4091578,0.05571841023,0.09064542866,0,0.007856870064,0.04705882445,0.09150326997,0,0.007843137719,0.04312498019,0.0337325123,0,0.005983334904,1,23051,919.996,0.6146852748,0,0.08667695856,0.000002417179742,0,0.0000003408472545,0.00002666631707,0,0.000003760225524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,2330.353009,3805.895525,0.1137254946,301.607854,0.05233925544,0.08547964076,2.55E-06,0.006774051163,0.04313725606,0.08104575425,0,0.005228758324,0.03943206113,0.02885197189,9.93E-05,0.005873015272,2,39469,1271.472,0.6123008354,0.00002988140212,0.07924753898,0.000001326085167,6.47E-11,0.0000001716296628,0.00001551346209,0.0000000007570853611,0.000002007842585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,3,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1388.69416,3466.51251,3.917647211,189.7307258,0.05379616332,0.1342880805,0.0001517644383,0.007349915772,0.03137255087,0.1450980455,0,0.007843137719,0.05657269005,0.05548058552,0.0008450891223,0.005851254427,3,22673,700.742,0.400602668,0.001130140797,0.0547324509,0.000002372697187,0.000000006693619651,0.0000003241704129,0.00001766871027,0.00000004984522548,0.000002413992454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,3485.451087,10836.89701,25.13594857,1142.311149,0.02997025794,0.09318294548,0.0002161358296,0.009822361275,0.02745098062,0.08888889104,0,0.007843137719,0.0243423194,0.03619175969,0.001969984738,0.01407492717,1,108370,1974.202,0.3216281454,0.002319478403,0.1054094311,0.0000002765549316,0.000000001994424929,0.000000090637273,0.000002967870678,0.00000002140332567,0.0000009726809185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,2750.223613,6021.151791,0,716.4732271,0.03606235806,0.07895246438,0,0.009394768461,0.03137255087,0.07843137532,0,0.007843137719,0.02796320363,0.0231120366,0,0.0103714039,1,68918,1875.208,0.4567603855,0,0.1189927197,0.0000005232647213,0,0.0000001363180658,0.000006627592,0,0.000001726584052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1041.129443,2077.451034,0.1163398732,302.3058924,0.04014070413,0.0800960417,4.49E-06,0.01165539162,0.02745098062,0.07712418586,0,0.007843137719,0.0440431791,0.03043319435,0.0001016028133,0.01053162861,2,21880,983.664,0.5011571518,0.0000560012589,0.1455176981,0.000001834584284,2.05E-10,0.0000005326961434,0.00002290480584,0.000000002559472527,0.000006650717465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1776.419656,2230.933395,1.427451039,251.2810545,0.07655991276,0.0961484892,6.15E-05,0.01082967954,0.03921568766,0.09150326997,0,0.01045751665,0.08166654366,0.04313091956,0.0005489926785,0.007410514457,1,19953,751.436,0.7962674546,0.0006398447582,0.1126349424,0.000003837012618,3.08E-09,0.0000005427594619,0.00003990715454,0.00000003206759676,0.000005645012901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1383.439259,4432.827569,4.3215688,1473.874554,0.02599130627,0.08328155953,8.12E-05,0.02769035553,0.02352941222,0.08104575425,0,0.01568627544,0.02329902618,0.02857706147,0.0006207940122,0.04429436866,1,48458,1167.338,0.312089572,0.0009749011737,0.3324908381,0.0000005363677055,1.68E-09,0.0000005714300121,0.000006440413802,0.00000002011847731,0.000006861423049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,665.1725683,1438.525525,0.6470588486,272.7790938,0.03857862013,0.08343147692,3.75E-05,0.0158206179,0.03137255087,0.08496732265,0,0.01307189558,0.03370694211,0.02900027476,0.0004674425944,0.01095946204,2,15157,539.15,0.4623988638,0.0004498069984,0.1896240901,0.000002545267542,2.48E-09,0.000001043782932,0.00003050728137,0.000000029676519,0.00001251066109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,1432.603966,3225.736036,0.7045751886,717.3307424,0.03225786327,0.07263371768,1.59E-05,0.01615209616,0.03137255087,0.071895428,0,0.01307189558,0.02101260834,0.01897727797,0.000214556709,0.01051305143,1,38698,1496.178,0.444116924,0.0002184230764,0.2223773844,0.0000008335795977,4.10E-10,0.0000004173883962,0.00001147648261,0.000000005644298837,0.000005746482619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,565.0549177,732.913746,0,205.1503332,0.05410330503,0.07017557889,0,0.01964288904,0.02745098062,0.071895428,0,0.01830065437,0.06623222793,0.02175595601,0,0.01099233483,2,8572,399.068,0.7709705553,0,0.2799106093,0.000006311631478,0,0.000002291517621,0.00008994056875,0,0.00003265406081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1,DAY4,Male,Tg,AZ27,+,WT/Tg,UV,1,Z2,550.1529583,2290.020976,1.181699394,1982.504629,0.02051049317,0.08537527406,4.41E-05,0.07391062255,0.007843137719,0.08366013318,0,0.04183006659,0.03066249873,0.03307358036,0.000481909431,0.09331034401,1,22913,916.244,0.240239266,0.0005160212096,0.8657146154,0.0000008951465618,1.92E-09,0.000003225706915,0.00001048484554,0.00000002252089249,0.00003778268299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
