ImageNumber,ObjectNumber,Metadata_Day,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Stain,Metadata_Treatment,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,CASP NOUV normalized ,EDU NOUV normalized ,TUNEL NOUV normalized ,CASP intensity corrected  NOUV normalized ,EDU Intensity corrected NOUV normalized ,TUNEL Intensity Corrected  NOUV normalized ,CASP area corrected NOUV normalized ,EDU area corrected NOUV normalized ,TUNEL area Corrected  NOUV normalized ,CASP area and Intensity corrected NOUV normalized ,EDU area and intensity corrected NOUV normalized ,TUNEL area  and intensity Corrected NOUV normalized 
65,1,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,357.5255021,5970.333493,2589.09811,0.107189548,0.006867434,0.114679578,0.049732009,2.06E-06,0,0.11503268,0.031372551,0,0.019135347,0.05609187,0.055798351,0.000131128,1,46806,1185.396,0.059883674,0.433660551,1.79537E-05,0.007638455,0.055315517,2.29008E-06,1.2794E-06,9.26506E-06,3.83577E-10,1.894690804,2.542893731,0.000660244,3.878476269,3.922541975,0.000171998,2.356093312,2.883569695,0.000164506,1.230193893,0.753257175,1.34118E-05
66,1,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,29.88627577,4376.15305,1775.419656,0.0627451,0.001212376,0.177524362,0.072022216,2.55E-06,0,0.190849677,0.065359481,0,0.00425865,0.075758197,0.060748742,0.000147039,1,21667,674.52,0.006829349,0.405703282,1.4338E-05,0.001379345,0.081941185,2.89588E-06,3.15196E-07,1.87245E-05,6.61742E-10,0.158381015,1.743735973,0.000386484,0.44231534,3.669663177,0.000137359,0.425461244,4.271552157,0.000208023,0.303072949,1.52231535,2.31378E-05
68,1,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,916.0980694,18969.20707,3324.743885,47.18692967,0.00984607,0.203877895,0.035733796,0.000507157,0,0.216993466,0.013071896,0,0.018877526,0.094990557,0.047897828,0.002898753,1,85308,1923.386,0.048293957,0.175270578,0.002487554,0.010738712,0.038973413,0.000553136,5.66113E-07,2.05456E-06,2.91597E-08,4.85482176,3.265411361,0.290652262,3.127846952,1.585355638,0.023831028,3.312372704,2.031664111,0.03973393,0.544339301,0.167037564,0.001019569
70,1,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,937.8863027,8647.055113,535.9464208,1.448366061,0.027417964,0.252786129,0.015667741,4.23E-05,0.011764706,0.282352954,0,0,0.038097633,0.152185694,0.024937066,0.000690332,1,30588,825.066,0.108463088,0.061980225,0.000167498,0.030661903,0.01752146,4.73508E-05,3.54594E-06,2.02629E-06,5.47594E-09,4.970287552,0.526382059,0.008921345,7.024811422,0.560622896,0.00160465,9.457712353,0.913384772,0.003401393,3.409553783,0.164739201,0.000191467
70,2,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,349.6078548,2610.34909,0,15.91111165,0.015818644,0.118109999,0,0.000719927,0.011764706,0.117647059,0,0,0.015990924,0.059513873,0,0.003429284,2,18981,730.328,0.133931456,0,0.006095396,0.018418832,0,0.000838265,7.05608E-06,0,3.21131E-07,1.852731577,0,0.098005965,8.674317111,0,0.058394529,5.68131778,0,0.060215875,6.784692395,0,0.011228372
71,1,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,25.28235397,505.4523015,7.035294356,0.248366022,0.004163075,0.083229426,0.001158455,4.09E-05,0,0.078431375,0,0,0.007268872,0.047870412,0.004349433,0.000556851,1,4519,328.954,0.050019268,0.01391881,0.000491374,0.005594679,0.001556825,5.49604E-05,1.10687E-05,3.08006E-06,1.08735E-07,0.133982732,0.006909744,0.001529834,3.239589876,0.125898274,0.004707412,1.725687509,0.081156518,0.003948021,10.64294085,0.250411715,0.003801926
74,1,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,75.73725748,2256.958231,305.2209241,0.53071897,0.003866908,0.11523324,0.015583627,2.71E-05,0,0.117647059,0,0,0.012220308,0.062689882,0.026406452,0.000711073,1,16925,573.978,0.033557226,0.135235522,0.000235148,0.004474875,0.018033733,3.13571E-05,1.9827E-06,7.99028E-06,1.38935E-08,0.401366292,0.29977403,0.003269013,2.173395468,1.223230958,0.002252741,1.380282199,0.940089276,0.002252504,1.906443928,0.649616418,0.000485788
74,2,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,111.6196118,2240.852345,325.9189637,3.087581794,0.006330872,0.127097291,0.018485563,0.000175122,0,0.128104582,0,0,0.011837662,0.077715928,0.031047169,0.003260341,2,15141,531.246,0.04981123,0.145444194,0.00137786,0.007372011,0.02152559,0.000203922,3.28982E-06,9.60598E-06,9.10019E-08,0.591523264,0.320102698,0.019018246,3.22611594,1.315570337,0.013200046,2.273908252,1.12211804,0.014648511,3.163292621,0.780974258,0.003181886
75,1,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,6.262745335,339.8692902,61.80130903,9.945098337,0.00132826,0.072082564,0.013107383,0.002109247,0,0.064052291,0,0,0.005345313,0.049645254,0.021404988,0.010201042,1,3266,341.82,0.018426923,0.181838462,0.029261539,0.001917558,0.01892263,0.003045039,5.64205E-06,5.56762E-05,8.95944E-06,0.033189146,0.060698419,0.061257754,1.19345358,1.644763396,0.280328584,0.591473867,0.986427036,0.218737109,5.425044537,4.526520147,0.313267213
75,2,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,96.01176787,939.0300901,186.1398746,0.177777784,0.010772105,0.105355109,0.020884088,1.99E-05,0,0.108496733,0,0,0.022864478,0.065178543,0.034061644,0.000417666,2,7209,362.89,0.102245678,0.198225676,0.000189321,0.01331832,0.025820485,2.46605E-05,1.41831E-05,2.7497E-05,2.62617E-08,0.508810176,0.18281807,0.001095039,6.62212938,1.792988858,0.001813711,4.108056712,1.346008693,0.001771463,13.63755744,2.235526236,0.000918242
85,1,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,865.5921832,5102.89164,608.2941352,15.45882401,0.027598271,0.162699007,0.019394661,0.000492884,0.015686275,0.156862751,0,0,0.032130736,0.099719794,0.035635904,0.004731166,1,27776,797.85,0.169627781,0.119205772,0.003029424,0.031163313,0.02189999,0.000556553,6.10699E-06,4.29168E-06,1.09066E-07,4.587168019,0.597438674,0.095220058,10.98625522,1.078238825,0.0290222,9.612372933,1.141635326,0.039979404,5.872106679,0.348917272,0.003813505
87,1,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,416.0823684,25504.68562,4832.997523,11.47712452,0.004890426,0.299769462,0.056804663,0.000134896,0,0.332026154,0.047058824,0,0.010955374,0.131390216,0.050359498,0.002649215,1,79403,1312.134,0.016313958,0.189494495,0.000450001,0.005240134,0.060866687,0.000144543,2.05458E-07,2.38649E-06,5.6673E-09,2.205010363,4.746749092,0.070694411,1.056603493,1.714013668,0.004311053,1.616327608,3.172949314,0.010383069,0.197555483,0.194023608,0.000198157
97,1,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,119.3254949,6009.443305,443.9555685,0.415686291,0.004001123,0.201503648,0.014886348,1.39E-05,0,0.216993466,0,0,0.008205601,0.103082669,0.025544145,0.000330344,1,26502,755.78,0.019856331,0.073876322,6.91722E-05,0.004502509,0.016751776,1.56851E-05,7.49239E-07,2.78758E-06,2.61007E-09,0.632360255,0.436032852,0.002560458,1.286031795,0.668225352,0.000662677,1.388806,0.873261536,0.001126722,0.720422077,0.226632142,9.12613E-05
100,1,DAY4,nan,WT,AG51,0,nan,NOUV,1,Z3,125.9921616,5248.702089,1056.304605,0.023529413,0.006672607,0.277973842,0.055942411,1.25E-06,0,0.29281047,0.044444446,0,0.010234406,0.131388226,0.049094138,7.84E-05,1,16190,548.59,0.024004441,0.201250631,4.4829E-06,0.007782098,0.065244262,1.45333E-06,1.48267E-06,1.24306E-05,2.76893E-10,0.667689965,1.037454065,0.000144932,1.554691799,1.820350144,4.29467E-05,2.400400275,3.401150091,0.000104398,1.425645067,1.010613952,9.68158E-06
102,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,675.2823736,4700.043267,30.3372559,4.627451137,0.031420174,0.218688036,0.00141156,0.00021531,0.023529412,0.227450982,0,0,0.032399935,0.131936183,0.006006711,0.002121947,1,18691,613.736,0.143675778,0.006454676,0.000984555,0.036128745,0.001623094,0.000247576,7.6869E-06,3.45336E-07,5.26754E-08,3.578629484,0.029795865,0.028503214,9.305426044,0.058383768,0.009432139,11.14396824,0.084611078,0.017784386,7.39124641,0.028076101,0.001841796
107,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,3399.854994,10402.01073,131.171246,102.5986961,0.08217768,0.251426345,0.003170532,0.002479907,0.074509807,0.282352954,0,0,0.065432111,0.135911332,0.009465358,0.007232395,1,37278,922.658,0.326845942,0.012610182,0.009863352,0.09120272,0.003518731,0.002752259,8.7678E-06,3.38274E-07,2.64589E-07,18.01738325,0.128830398,0.631966167,21.16877862,0.114061487,0.094491941,28.13162244,0.18342964,0.197705524,8.430574174,0.027501959,0.009251367
112,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,293.705891,936.4680003,0,5.403921743,0.036381257,0.116,0,0.000669382,0.023529412,0.094117649,0,0,0.039576205,0.09861738,0,0.00386826,1,6085,457.514,0.313631529,0,0.005770535,0.048267197,0,0.000888073,5.15417E-05,0,9.48321E-07,1.556481558,0,0.033285956,20.31292288,0,0.055282329,14.8880927,0,0.063793736,49.55937191,0,0.033158089
115,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,1550.435342,12981.79382,282.2143874,43.74379224,0.030369133,0.254280724,0.005527871,0.000856831,0.023529412,0.271895438,0,0,0.031009543,0.124144681,0.016048453,0.005736458,1,46407,1018.18,0.119431518,0.021739244,0.003369626,0.033409515,0.006081289,0.000942612,2.57357E-06,4.68448E-07,7.26103E-08,8.216464468,0.277178062,0.269443938,7.735201942,0.19663559,0.032281369,10.30521732,0.317014502,0.067711511,2.474583534,0.038085165,0.002538822
116,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,574.4117809,298.9542564,0,0.036601309,0.190581215,0.099188539,0,1.21E-05,0.141176477,0.064052291,0,0,0.164268696,0.080345872,0,0.000251693,1,2011,223.362,1.921403588,0,0.000122431,0.285634899,0,1.82006E-05,0.000955447,0,6.08807E-08,3.044070178,0,0.000225449,124.4432376,0,0.001172903,88.10453378,0,0.001307417,918.6988812,0,0.002128697
117,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,2154.807904,9622.944039,426.1019723,45.513727,0.05928434,0.264752085,0.011723168,0.0012522,0.050980393,0.29150328,0,0,0.052979943,0.148379414,0.02570985,0.00503825,1,32627,865.27,0.223923977,0.044279793,0.004729709,0.066043703,0.013059796,0.001394971,6.86315E-06,1.35715E-06,1.44963E-07,11.4193105,0.418497866,0.280346015,14.50284828,0.400519133,0.045311106,20.37128414,0.680800514,0.100206253,6.599182174,0.110337548,0.005068638
118,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,739.2941402,2666.126867,4.188235426,45.00653734,0.032040138,0.1155468,0.000181513,0.00195053,0.027450981,0.108496733,0,0,0.026085553,0.062496525,0.001974495,0.008067835,1,20006,696.914,0.277291433,0.001570906,0.016880869,0.036953621,0.000209349,0.002249652,1.38604E-05,7.85218E-08,8.4379E-07,3.917857049,0.004113493,0.277221933,17.95928972,0.014209145,0.161720478,11.39840251,0.010913255,0.16160132,13.32732071,0.006383883,0.029503157
123,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,1091.694152,13475.19905,57.04313915,293.9006621,0.019742019,0.243683299,0.001031559,0.005314852,0.011764706,0.247058824,0,0,0.024585456,0.128276583,0.005257599,0.020223088,1,50348,1108.53,0.081015067,0.004233195,0.021810488,0.02168297,0.001132977,0.005837385,1.6091E-06,8.40787E-08,4.33195E-07,5.785385541,0.056025162,1.810308338,5.247089823,0.038290048,0.208946741,6.688146074,0.059061526,0.41932225,1.547213449,0.006835667,0.015146668
126,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,1680.662793,5200.268113,22.05490267,10.6300657,0.056409438,0.174540784,0.000740246,0.000356785,0.047058824,0.156862751,0,0,0.050449827,0.115491218,0.003963186,0.003514611,1,25927,908.136,0.32318772,0.004241109,0.002044138,0.064822879,0.000850654,0.00041,1.24653E-05,1.63579E-07,7.88421E-08,8.906599164,0.021661317,0.065476874,20.93184713,0.038361634,0.019583055,19.99471911,0.044344152,0.029451895,11.98586118,0.013299093,0.002756715
127,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,2456.490267,10790.77676,73.99869516,167.7202666,0.053029602,0.232946415,0.00159745,0.003620669,0.047058824,0.248366013,0,0,0.044518608,0.139959586,0.006547262,0.01251961,1,41561,1192.37,0.227647214,0.006857587,0.015542928,0.059105658,0.001780484,0.00403552,5.47742E-06,1.65001E-07,3.73979E-07,13.01806302,0.072678133,1.03308851,14.74399055,0.06202818,0.148902868,18.2312333,0.092815722,0.289887255,5.266753735,0.013414678,0.013076178
132,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,364.5058931,1358.85886,2.267973944,37.20000113,0.044198605,0.164770081,0.000275006,0.004510731,0.031372551,0.146405235,0,0,0.046440676,0.125098216,0.001531353,0.014919134,1,6473,391.444,0.268244116,0.001669028,0.027375912,0.05631174,0.000350374,0.005746949,4.14405E-05,2.57845E-07,4.22925E-06,1.931683081,0.0022275,0.229136851,17.37332355,0.015096678,0.262264089,17.36944479,0.018264842,0.412825877,39.84659883,0.020962979,0.147875751
134,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,663.1843336,3214.062831,1.528104627,91.48496992,0.036348826,0.176161295,8.38E-05,0.005014249,0.027450981,0.169934645,0,0,0.038047605,0.116319823,0.001187471,0.019765699,1,15634,574.112,0.206338323,0.000475443,0.028463964,0.042419364,9.77424E-05,0.005851668,1.31981E-05,3.04109E-08,1.82065E-06,3.514516449,0.001500834,0.563510142,13.363881,0.004300475,0.27268774,13.08431949,0.005095261,0.420348216,12.69043325,0.002472427,0.063658917
144,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,833.9961039,7908.949237,1.669281112,85.51895674,0.028856,0.273647126,5.78E-05,0.002958929,0.023529412,0.299346417,0,0,0.031045807,0.145745224,0.00066334,0.013956169,1,25572,743.812,0.105449672,0.000211062,0.010812935,0.032613644,6.52777E-05,0.003344242,4.12364E-06,8.25365E-09,4.22843E-07,4.419725975,0.001639492,0.526761931,6.829641977,0.001909099,0.103589046,10.05972979,0.003402893,0.240230013,3.965036583,0.000671028,0.014784712
145,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,902.4431682,31238.84527,125.8601349,36.33725607,0.009167164,0.317329269,0.001278508,0.00036912,0,0.34248367,0,0,0.01704035,0.145073126,0.005262837,0.003396281,1,91893,1621.158,0.028888493,0.004028962,0.001163207,0.009820587,0.001369638,0.00039543,3.14371E-07,4.38441E-08,1.26583E-08,4.782458207,0.123614067,0.223822693,1.871016397,0.03644273,0.011143648,3.029175398,0.071398524,0.028405293,0.302279796,0.003564558,0.000442597
145,2,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,494.4627615,13051.54023,74.65490439,59.38039384,0.010246871,0.270470215,0.001547092,0.001230554,0,0.29281047,0,0,0.019465901,0.141584116,0.005777691,0.010803901,2,43811,1185.402,0.037885395,0.005720007,0.004549685,0.01128627,0.001704022,0.001355376,8.64746E-07,1.30561E-07,1.03848E-07,2.620383837,0.073322632,0.365759033,2.453717315,0.051738551,0.043586453,3.481267641,0.088829793,0.097361997,0.831486722,0.010614714,0.003631049
145,3,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,788.0510032,3735.878534,3.04967331,175.2575216,0.041680383,0.197592349,0.000161299,0.009269452,0.023529412,0.189542487,0,0,0.060495389,0.139235634,0.001520859,0.02022338,3,15620,768.608,0.210941281,0.00081632,0.046911997,0.050451409,0.000195242,0.011220072,1.35046E-05,5.22612E-08,3.00333E-06,4.176241918,0.00299525,1.07951493,13.66200006,0.007383772,0.449421809,15.56181637,0.010177843,0.80598174,12.98515715,0.00424888,0.105011498
149,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,410.0509927,1700.149066,0,292.9882438,0.028201581,0.116929097,0,0.020150498,0.015686275,0.078431375,0,0.007843138,0.03429778,0.083917485,0,0.02677062,1,11781,760.404,0.241185318,0,0.172330915,0.034806128,0,0.024869556,2.04724E-05,0,1.46279E-05,2.17304735,0,1.804688213,15.62081073,0,1.650948093,10.7360049,0,1.786477723,19.68499782,0,0.511463922
158,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,958.7215962,4289.184428,7.253595047,104.7294149,0.049566828,0.22175496,0.000375018,0.005414611,0.047058824,0.237908497,0,0,0.038321413,0.138111515,0.001929023,0.015249734,1,16652,592.806,0.223520721,0.001691136,0.024417093,0.057573961,0.000435599,0.006289299,1.34231E-05,1.01558E-07,1.46632E-06,5.080703281,0.007124149,0.645090527,14.47673064,0.015296648,0.233918291,17.7587788,0.022707555,0.451785035,12.90678419,0.008256711,0.051269788
166,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,179.8941232,775.1307395,0,52.25621066,0.026734154,0.11519256,0,0.007765821,0.019607844,0.100653596,0,0,0.026457164,0.095521064,0,0.022485384,1,5066,358.992,0.232082298,0,0.067415996,0.035510091,0,0.010315083,4.58117E-05,0,1.33075E-05,0.953341059,0,0.321876967,15.03123691,0,0.645852253,10.95314356,0,0.740972849,44.04975438,0,0.465298589
167,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,299.6039319,3938.430172,0.488888909,62.46797571,0.012142495,0.159618634,1.98E-05,0.002531733,0.007843138,0.152941182,0,0,0.015888959,0.101248718,0.000356611,0.015649158,1,21535,684.882,0.076071917,0.000124133,0.015861136,0.013912418,2.27021E-05,0.002900765,3.53248E-06,5.76424E-09,7.36528E-07,1.587737969,0.000480164,0.38477728,4.926937609,0.001122806,0.151951331,4.291307365,0.001183447,0.208373326,3.396613593,0.000468638,0.025752736
167,2,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,101.0666698,433.9372671,0,6.081045948,0.026054826,0.111868334,0,0.001567684,0.015686275,0.094117649,0,0,0.035860899,0.096005207,0,0.006044539,2,2736,231.362,0.232906177,0,0.014013652,0.036939572,0,0.002222605,8.51265E-05,0,5.12195E-06,0.535598408,0,0.037456765,15.08459694,0,0.134252246,11.39406918,0,0.159658395,81.85242939,0,0.179089123
172,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,984.3843484,63896.44884,114.2980431,425.5268101,0.005045589,0.327509502,0.000585849,0.002181093,0,0.349019617,0,0,0.012933124,0.147299073,0.00370044,0.015519868,1,184499,2724.204,0.015405932,0.001788801,0.006659632,0.005335445,0.000619505,0.002306391,8.35014E-08,9.69545E-09,3.60958E-08,5.216701917,0.11225831,2.621071782,0.997793526,0.016180046,0.063799964,1.645726539,0.032294477,0.165677098,0.080289845,0.000788248,0.00126209
174,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,467.1411927,13065.38862,8.207843408,62.40261632,0.008686312,0.24294592,0.000152622,0.001160353,0,0.237908497,0,0,0.014974113,0.139302904,0.001825781,0.007983366,1,48955,1148.6,0.035754099,0.000628213,0.004776178,0.009542257,0.000167661,0.001274693,7.30346E-07,1.28325E-08,9.75626E-08,2.475594375,0.008061368,0.384374692,2.31567996,0.005682303,0.045756278,2.943324191,0.008740081,0.091566225,0.702255969,0.001043289,0.00341128
175,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,452.266682,10936.58462,5.462745296,94.44967607,0.0095194,0.230195425,0.000114981,0.001987996,0,0.23137255,0,0,0.016899537,0.127004091,0.00115836,0.009380179,1,43181,1000.626,0.041353558,0.000499493,0.008636122,0.010473743,0.000126508,0.002187297,9.57679E-07,1.15674E-08,1.99998E-07,2.396767554,0.005365259,0.581771524,2.678339223,0.004518007,0.082734945,3.230642401,0.006594802,0.157122125,0.920845653,0.000940441,0.006992944
183,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,389.8862864,2086.707246,0,393.9660246,0.029619865,0.158528242,0,0.029929805,0.019607844,0.13464053,0,0,0.036527308,0.120215761,0,0.104878419,1,10880,498.176,0.18684283,0,0.188797938,0.035835137,0,0.036210113,1.71731E-05,0,1.73528E-05,2.066185369,0,2.426670202,12.10121953,0,1.808703886,11.05340426,0,2.601114328,16.51255211,0,0.606739567
187,1,DAY4,nan,WT,AG51,0,nan,UV,1,Z4,671.5725714,16604.31676,3.088889011,529.2575313,0.011890028,0.293975368,5.47E-05,0.009370375,0.003921569,0.325490206,0,0,0.022162311,0.144777726,0.000601371,0.033719101,1,51633,1112.772,0.040445661,0.000186029,0.031874695,0.013006654,5.98239E-05,0.010250373,7.8333E-07,3.60291E-09,6.17332E-07,3.558969549,0.003033765,3.260010763,2.619537647,0.00168267,0.305362894,4.011922919,0.003118591,0.736324505,0.753201614,0.00029292,0.021585029
201,1,DAY4,nan,WT,AG51,0,nan,NOUV,2,Z3,396.8980513,2866.919033,393.9581811,0.899346438,0.02645987,0.191127936,0.026263879,6.00E-05,0.019607844,0.186928108,0,0,0.029207428,0.123560959,0.043266474,0.000719504,1,12782,484.966,0.138440621,0.137415175,0.000313698,0.031051326,0.030821325,7.03604E-05,1.08309E-05,1.07507E-05,2.45422E-08,2.103343911,0.386927705,0.005539608,8.966361464,1.242946336,0.003005258,9.577830409,1.606699963,0.005054262,10.41433123,0.874038919,0.000858117
203,1,DAY4,nan,WT,AG51,0,nan,NOUV,2,Z3,3249.745192,24121.10265,5795.10735,9.633987264,0.038319304,0.284423487,0.068332889,0.000113599,0.019607844,0.321568638,0.03398693,0,0.052174505,0.174956164,0.083262823,0.001116344,1,77806,2063.124,0.134726229,0.240250516,0.000399401,0.041767283,0.074481497,0.000123821,1.73157E-06,3.08781E-06,5.13329E-09,17.2218829,5.691689354,0.059341436,8.725792014,2.173111506,0.003826301,12.88318403,3.882682423,0.008894521,1.664967363,0.251041851,0.000179486
204,1,DAY4,nan,WT,AG51,0,nan,NOUV,2,Z3,4335.874645,68082.72275,15391.80957,34.65098155,0.022951093,0.360382403,0.081473494,0.000183418,0.015686275,0.445751667,0.054901961,0,0.032573911,0.195369324,0.087486237,0.001891088,1,177052,3374.602,0.063685388,0.226075118,0.000508954,0.024489272,0.086933836,0.000195711,3.59699E-07,1.27689E-06,2.8746E-09,22.97777856,15.11713129,0.213435929,4.124701324,2.044892343,0.004875833,7.553754575,4.531816516,0.014058671,0.345864212,0.103811823,0.000100511
204,2,DAY4,nan,WT,AG51,0,nan,NOUV,2,Z3,719.6235504,1618.487625,0,3.145098149,0.046141546,0.103775816,0,0.000201661,0.039215688,0.094117649,0,0,0.041153568,0.069784241,0,0.001717163,2,12832,642.602,0.444627156,0,0.001943233,0.056080389,0,0.000245098,3.46499E-05,0,1.51436E-07,3.813613617,0,0.019372523,28.79709562,0,0.018616372,17.29808418,0,0.017606354,33.31718453,0,0.005294981
208,1,DAY4,nan,WT,AG51,0,nan,NOUV,2,Z3,685.435314,5096.452436,263.1725565,84.6483685,0.038681451,0.287610183,0.014851724,0.004776996,0.027450981,0.34248367,0,0,0.046877901,0.188065785,0.028078876,0.015839616,1,15274,533.004,0.134492634,0.051638382,0.016609273,0.044875954,0.017230101,0.005541991,8.80533E-06,3.3808E-06,1.08742E-06,3.632434549,0.258476047,0.521399463,8.710662847,0.467078962,0.159118561,13.84205846,0.898196351,0.398102928,8.466664969,0.274862015,0.038021723
209,1,DAY4,nan,WT,AG51,0,nan,NOUV,2,Z3,270.2431463,4316.913854,306.0849759,2.50196087,0.015998292,0.255559665,0.018120115,0.000148115,0.011764706,0.250980407,0,0,0.015525293,0.172595053,0.02898379,0.001410772,1,14367,543.456,0.062601005,0.070903656,0.000579572,0.018809991,0.021304724,0.000174146,4.35728E-06,4.93517E-06,4.03405E-08,1.432141766,0.300622662,0.01541106,4.054469244,0.641337026,0.005552357,5.801971434,1.110604412,0.012509616,4.189689856,0.401233723,0.001410506
212,1,DAY4,nan,WT,AG51,0,nan,NOUV,2,Z3,517.3333491,4190.306004,824.5712645,14.0078436,0.023402395,0.189555144,0.03730079,0.000633667,0.011764706,0.20784314,0.023529412,0,0.030468962,0.103249716,0.043041566,0.003842916,1,19330,613.704,0.123459563,0.19678068,0.003342917,0.026763236,0.042657593,0.000724669,6.38694E-06,1.01801E-05,1.72939E-07,2.741585518,0.809856178,0.086282609,7.996085702,1.779918592,0.032025489,8.255162201,2.223718531,0.052055785,6.14128911,0.82764766,0.006046829
220,1,DAY4,nan,WT,AG51,0,nan,NOUV,2,Z3,4590.407982,62976.9242,13341.61997,42.9647072,0.02620784,0.359551733,0.076170798,0.000245297,0.019607844,0.496732026,0.052287582,0,0.032212676,0.210381069,0.08160206,0.003435464,1,163935,3263.558,0.072890317,0.211849342,0.000682229,0.028001391,0.081383597,0.000262084,4.44629E-07,1.29228E-06,4.16158E-09,24.32666688,13.10352885,0.264645092,4.720875467,1.916217503,0.006535828,8.637073006,4.242485376,0.018826506,0.427528249,0.105063127,0.00014551
222,1,DAY4,nan,WT,AG51,0,nan,NOUV,2,Z3,47.91372733,812.7242046,156.1673245,0.452287597,0.006490616,0.110095395,0.021155151,6.13E-05,0,0.112418301,0,0,0.009548841,0.065329267,0.031104932,0.000823792,1,5829,326.508,0.058954473,0.192152914,0.000556508,0.008219888,0.026791444,7.75927E-05,1.0114E-05,3.2965E-05,9.54723E-08,0.253916708,0.153380403,0.002785907,3.818294896,1.738059575,0.005331405,2.535437394,1.39662428,0.005573785,9.724994588,2.680080316,0.003338193
223,1,DAY4,nan,WT,AG51,0,nan,NOUV,2,Z3,66.99215916,437.2039332,23.07320333,0.138562097,0.010378336,0.067731051,0.00357447,2.15E-05,0,0.061437909,0,0,0.018520625,0.038685071,0.012503543,0.000458534,1,4564,427.444,0.153228629,0.052774464,0.000316928,0.014678387,0.005055478,3.03598E-05,3.35733E-05,1.15632E-05,6.94408E-08,0.355022025,0.022661445,0.000853486,9.924133985,0.477355044,0.003036202,4.527571621,0.263539508,0.002180863,32.28203767,0.940097907,0.002428
223,2,DAY4,nan,WT,AG51,0,nan,NOUV,2,Z3,1339.411812,43535.41815,6512.696913,93.83529694,0.007530793,0.244776272,0.036617397,0.000527585,0,0.233986929,0.018300654,0,0.015913452,0.124259937,0.045500503,0.00455298,2,168366,2251.028,0.030766026,0.149595368,0.002155378,0.007955358,0.038681782,0.000557329,1.82733E-07,8.88513E-07,1.28017E-08,7.098154475,6.396472999,0.577987199,1.992618272,1.353118495,0.020648749,2.453842702,2.016461556,0.040035145,0.175704818,0.072236824,0.000447613
