ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Secondary Treatment,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
94,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,1.062745157,898.6640759,408.4745212,211.1712485,9.17E-05,0.07756465354,0.03525587098,0.01822641537,0,0.071895428,0.01830065437,0.01830065437,0.0008037231069,0.05686240937,0.04402055698,0.008153640276,1,9284,545.94,0.001182583331,0.4545352732,0.2349835207,9.88E-09,0.00000379748718,0.000001963207171,0.0000001273786441,0.00004895899108,0.00002531059034
94,2,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,0.9960784763,568.1490347,139.2575203,145.0823575,0.0001260858831,0.07191759932,0.01762753421,0.01836485538,0,0.06405229121,0,0.01830065437,0.001247803106,0.05468462391,0.03431368063,0.008713279528,2,6365,351.164,0.001753199276,0.2451073782,0.2553596832,0.00000001980925107,0.000002769447638,0.00000288528757,0.0000002754437197,0.00003850862186,0.00004011935322
97,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,375.7098177,11293.35979,5411.119102,1346.298082,0.005358327049,0.1610645035,0.07717271278,0.01920073708,0,0.180392161,0.06797385961,0.01830065437,0.01006148056,0.1037192307,0.06649054574,0.009543593796,1,63583,1761.14,0.03326820581,0.4791416552,0.1192114753,0.00000008427295109,0.000001213731859,0.0000003019790994,0.0000005232248526,0.00000753568808,0.000001874895417
106,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,701.9372766,7924.357082,724.5921788,884.8784594,0.01505430923,0.1699521111,0.01554018442,0.01897781241,0,0.1856209189,0.009150327183,0.01830065437,0.03669050682,0.09904749897,0.01774176078,0.009038708832,1,42179,1048.588,0.08857971307,0.09143860774,0.1116656468,0.0000003569147972,0.0000003684341596,0.000000449935096,0.000002100090402,0.000002167870451,0.000002647422813
114,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,12.21568678,229.6614442,0,154.5019657,0.001581318677,0.02972963679,0,0.02000025445,0,0.02614379115,0,0.01830065437,0.005065852408,0.01764328095,0,0.0101471911,1,5454,628.972,0.05318997633,0,0.6727379348,0.0000002899374179,0,0.000003667080025,0.000009752470908,0,0.0001233476228
115,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,1497.078477,12125.00166,1333.317686,1381.278475,0.02158946796,0.1748554528,0.01922786275,0.01991950845,0,0.1934640557,0.01307189558,0.01830065437,0.03885351604,0.1101764009,0.02168579074,0.009232410944,1,63631,1728.688,0.1234703729,0.1099643302,0.1139198586,0.0000003392916654,0.0000003021775981,0.0000003130472325,0.000001940412266,0.000001728156562,0.000001790320104
115,2,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,1218.211802,7096.521747,694.7228971,940.5098335,0.024461102,0.142494714,0.01394969875,0.01888498119,0.01176470611,0.1516339928,0.007843137719,0.01830065437,0.03302894267,0.07758515561,0.01717433954,0.008313985053,2,45727,1241.002,0.1716632239,0.09789625424,0.1325311,0.0000005349378266,0.000000305064814,0.0000004129940996,0.000003754088918,0.000002140885128,0.00000289831172
119,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,1249.772584,1763.283707,16.21437965,540.0000162,0.06357254104,0.08969345885,0.0008247815074,0.02746833594,0.04313725606,0.08496732265,0,0.02352941222,0.06441571015,0.04894011617,0.003856920935,0.01888281243,1,16983,638.768,0.7087756661,0.009195559163,0.3062468132,0.000003743304542,0.00000004856512438,0.000001617401869,0.00004173442066,0.0000005414567016,0.00001803255098
127,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,350.4980492,1259.515067,213.8536011,139.1241875,0.04304815147,0.1546935725,0.02626548773,0.01708722519,0.03529411927,0.1529411823,0.0169934649,0.01568627544,0.03875568487,0.07715567984,0.02977158434,0.007452987618,1,6467,336.96,0.2782801559,0.169790427,0.1104585337,0.000006656587516,0.000004061464006,0.000002642218214,0.00004303079572,0.00002625489826,0.00001708033612
138,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,4586.07072,11163.56763,747.1882579,1392.013114,0.08132628824,0.1979671869,0.01325013314,0.02468502268,0.06666667014,0.2130718976,0.003921568859,0.02352941222,0.07043276248,0.09590520036,0.02420023182,0.01256159671,1,51635,1113.014,0.4108069096,0.06693095633,0.1246924961,0.000001575022528,0.0000002566114678,0.0000004780676418,0.000007955977721,0.000001296232329,0.000002414883241
142,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,296.7372646,2090.536003,598.6915205,273.3228846,0.01782634054,0.1255878892,0.03596608918,0.01641973355,0.01176470611,0.1281045824,0.02745098062,0.01568627544,0.02181156731,0.05357541157,0.03517834931,0.007513232342,1,14068,592.214,0.1419431496,0.2863818273,0.1307429694,0.000001267155284,0.000002556588654,0.000001167169004,0.00001008978885,0.0000203569681,0.000009293642974
153,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,1730.592209,8588.677336,976.994801,1301.451021,0.02944285632,0.1461206121,0.01662177687,0.02214180511,0.01960784383,0.1594771296,0.009150327183,0.0209150333,0.03302976629,0.08043660385,0.0235186132,0.01196294573,1,53220,1515.892,0.2014969408,0.1137538136,0.1515310181,0.0000005532291681,0.0000003123220006,0.000000416042937,0.000003786113131,0.000002137426036,0.00000284725701
158,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,5115.745247,25198.42553,2881.158255,2817.404007,0.04389125518,0.2161934325,0.02471930209,0.02417231356,0.03529411927,0.2274509817,0.01830065437,0.0209150333,0.0427718062,0.08961397703,0.02367711197,0.01365477978,1,108286,2210.712,0.2030184482,0.1143388206,0.111808732,0.0000004053271446,0.000000228277913,0.0000002232265811,0.000001874835603,0.000001055896612,0.00000103253174
177,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,3303.988327,7268.045948,631.7581879,1134.206571,0.06637180247,0.1460033336,0.01269100418,0.0227843827,0.04313725606,0.1385620981,0,0.0209150333,0.08123651445,0.08668416273,0.03082489219,0.01124612362,1,45165,1030.384,0.4545910071,0.08692270144,0.1560538526,0.000001469540628,0.000000280992011,0.0000005044698926,0.00001006511695,0.000001924558872,0.000003455194345
186,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,1141.329444,603.4300813,0,321.3359575,0.08465579616,0.04475820215,0,0.02383444277,0.05490196124,0.04052287713,0,0.0209150333,0.09113942311,0.03163184578,0,0.01208246611,1,10511,690.252,1.891402963,0,0.5325156425,0.000008054019233,0,0.00000226757138,0.0001799451016,0,0.00005066270027
197,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,3836.04325,21960.26073,3345.483758,2595.095505,0.03307817822,0.1893631982,0.02884808662,0.02237749316,0.01960784383,0.2039215714,0.0209150333,0.0209150333,0.04235751834,0.08798569351,0.02973905556,0.0109259971,1,108010,2105.03,0.1746811341,0.1523426247,0.1181723449,0.0000003062510714,0.0000002670871829,0.0000002071798275,0.000001617268162,0.000001410449261,0.000001094087074
204,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,2672.392232,1118.538591,0,268.1960865,0.2765020416,0.1157308423,0,0.02774920709,0.2745098174,0.09542483836,0,0.02614379115,0.07631974531,0.06458449989,0,0.01080247863,1,7734,432.826,2.389181968,0,0.2397736553,0.00003575149231,0,0.000003587950231,0.0003089193132,0,0.00003100254142
214,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,8985.48652,3670.064146,0,924.7006808,0.3474128719,0.1418985519,0,0.03575242348,0.3019607961,0.1398692876,0,0.03137255087,0.1927345501,0.08015247421,0,0.0200708124,1,23440,898.212,2.448318657,0,0.2519576345,0.00001482136826,0,0.000001525274039,0.0001044504546,0,0.00001074904584
214,2,DAY4,nan,0,2,0,WT,UV,QVD,nan,19365.25151,23889.22416,0.03137255006,3747.924297,0.1438501535,0.1774554056,2.33E-07,0.027840562,0.1098039225,0.1856209189,0,0.02614379115,0.1241833142,0.08265333925,2.25E-05,0.01486728056,2,124908,3015.282,0.8106270587,0.000001313251107,0.1568876524,0.000001151648841,1.87E-12,0.0000002228885419,0.000006489792957,0,0.000001256025654
215,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,1013.992183,330.4993552,0,159.7202663,0.1281101937,0.04175607772,0,0.02017943983,0.1215686277,0.04052287713,0,0.0209150333,0.06660304543,0.01862352769,0,0.008373998846,1,5982,538.38,3.068061004,0,0.4832695247,0.00002141594679,0,0.000003373360052,0.000512882147,0,0.00008078728262
217,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,876.0706121,359.9124279,0,208.0732087,0.1327580864,0.05454044975,0,0.03153102117,0.09803921729,0.04444444552,0,0.03137255087,0.09995664958,0.04644077901,0,0.01219849169,1,4858,380.202,2.434121592,0,0.5781217669,0.00002732772466,0,0.000006490535441,0.0005010542594,0,0.0001190040689
228,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,3245.286365,3373.286365,0,369.1895537,0.2129173576,0.2213152057,0,0.02422185761,0.2156862766,0.2483660132,0,0.02352941222,0.08434433795,0.1388277502,0,0.008770818413,1,12662,603.844,0.9620548075,0,0.1094450674,0.00001681546025,0,0.00000191295669,0.00007597968785,0,0.000008643584538
250,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,19916.87505,16221.3377,0.01437908539,3061.145188,0.2160697243,0.1759784081,1.56E-07,0.03320906494,0.200000003,0.1764705926,0,0.02875817008,0.1429467549,0.106385508,1.43E-05,0.02018697177,1,83162,2664.118,1.227819519,0.0000008864303091,0.1887110203,0.000002598178547,1.88E-12,0.0000003993298013,0.0000147641894,0,0.000002269197714
256,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,12314.00819,18723.4175,0.2235294197,3083.356951,0.1690230899,0.2569991696,3.07E-06,0.04232241127,0.1529411823,0.2810457647,0,0.03660130873,0.1369430473,0.1720399338,9.35E-05,0.03380656933,1,66079,1871.846,0.6576795177,0.00001193849465,0.1646791752,0.000002557894186,4.64E-11,0.0000006404820181,0.000009952927824,0.0000000001806700261,0.000002492155983
279,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,2.560784427,921.6091731,91.42745375,199.1555616,0.0002998927775,0.1079294031,0.01070704459,0.02332305441,0,0.1058823541,0,0.02352941222,0.002407055677,0.08176260142,0.01975621253,0.008896808197,1,6730,386.476,0.002778601279,0.09920414902,0.2160954637,0.00000004456059101,0.000001590942732,0.000003465535574,0.0000004128679463,0.00001474058678,0.00003210928139
304,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,2279.125555,863.7150563,0,916.7189814,0.0881400555,0.03340223746,0,0.03545204507,0.08235294372,0.03267974034,0,0.0339869298,0.0336464445,0.01655458584,0,0.0107313655,1,21307,1435.95,2.638747048,0,1.061367374,0.000004136671305,0,0.00000166386845,0.000123844138,0,0.00004981308369
312,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,7310.588429,3003.37655,0,1774.109856,0.1610084446,0.06614638366,0,0.0390730064,0.1333333403,0.04313725606,0,0.03660130873,0.1076459407,0.06171035347,0,0.01358988513,1,39368,1896.598,2.434123164,0,0.5907051034,0.000004089830437,0,0.0000009925067669,0.00006182999298,0,0.00001500470188
319,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,1676.400049,930.6928367,0,361.7255001,0.2482084763,0.1377987617,0,0.05355722536,0.1686274558,0.0941176489,0,0.04967320338,0.203687601,0.1144062818,0,0.01944767407,1,5061,363.814,1.8012388,0,0.3886626026,0.00004904336618,0,0.00001058234052,0.0003559057104,0,0.00007679561402
331,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,208.5254967,844.1425066,0,1449.89285,0.02177129847,0.08813348367,0,0.1513774118,0.01568627544,0.08104575425,0,0.1333333403,0.02322275756,0.06115160014,0,0.08931689176,1,7545,446.176,0.2470264145,0,1.717592514,0.000002885526636,0,0.00002006327526,0.00003274041279,0,0.0002276464565
343,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,1831.372598,937.631398,0,335.3098136,0.224487938,0.1149339787,0,0.04110196293,0.1960784346,0.07450980693,0,0.03921568766,0.1380662718,0.1116059216,0,0.01380122865,1,6241,419.712,1.95319035,0,0.3576136788,0.00003596986669,0,0.000006585797617,0.00031296112,0,0.00005730070161
368,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,14245.79644,14581.75596,0.003921568743,3576.345198,0.2125191539,0.2175310065,5.85E-08,0.05335200868,0.1764705926,0.1934640557,0,0.04967320338,0.168054069,0.1657375686,1.13E-05,0.02726486714,1,58545,2478.258,0.9769602841,0.0000002689366599,0.2452616275,0.000003630013731,9.99E-13,0.000000911299149,0.00001668733938,0,0.000004189283926
373,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,2942.858904,2492.777845,0.007843137602,1085.639246,0.1362119373,0.1153796734,3.63E-07,0.0502494444,0.1176470593,0.1045751646,0,0.04183006659,0.08763489543,0.07471918555,3.08E-05,0.02888277771,1,18368,797.984,1.18055402,0.000003146344396,0.4355138379,0.000007415719581,1.98E-11,0.000002735705814,0.0000642723225,0.0000000001712948822,0.00002371046592
388,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,1530.952982,554.8967472,0,430.6248488,0.1699925585,0.06161411805,0,0.04781532854,0.1333333403,0.04967320338,0,0.04183006659,0.1233495525,0.05054256466,0,0.02581249901,1,7062,476.648,2.758987127,0,0.7760450048,0.00002407144698,0,0.000006770791354,0.0003906807033,0,0.0001098902584
389,1,DAY4,nan,0,2,0,WT,UV,QVD,nan,14078.25529,9973.229032,0,2514.922946,0.2650523448,0.1877667143,0,0.04734863873,0.2274509817,0.1856209189,0,0.04444444552,0.1787907203,0.1225465728,0,0.02269182922,1,47535,1383.854,1.411604531,0,0.2521673711,0.000005575940775,0,0.0000009960794936,0.00002969610879,0,0.000005304877902
414,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,373.7411887,3399.116425,1552.073244,669.9843338,0.0165160276,0.1502106335,0.06858779638,0.02960733279,0.01176470611,0.1620915085,0.04836601391,0.02614379115,0.02797284668,0.07859564352,0.06662262552,0.01540850894,1,19917,595.316,0.1099524529,0.4566107924,0.1971054386,0.0000008292427376,0.000003443681096,0.000001486535763,0.000005520532857,0.0000229256812,0.000009896341748
416,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,1656.505932,8950.214622,1304.00788,1642.823578,0.03293055944,0.1779260605,0.02592306384,0.03265856068,0.01568627544,0.1895424873,0.01045751665,0.02875817008,0.05371155691,0.1173695438,0.03440650273,0.02170889028,1,44566,1585.924,0.1850800234,0.1456957107,0.1835513055,0.0000007389166504,0.0000005816780469,0.0000007328133708,0.000004152942229,0.000003269212195,0.000004118639893
416,2,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,2290.200063,2417.519019,298.2732105,802.0679978,0.09125030135,0.09632317391,0.0118843418,0.03195744672,0.06666667014,0.08758170158,0,0.03137255087,0.09476892342,0.06626388795,0.03557037838,0.01353123033,2,21923,807.882,0.9473348691,0.1233798817,0.3317731905,0.000004162309052,0.000000542094686,0.000001457713211,0.00004321191758,0.000005627874,0.00001513356705
417,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,820.0706141,10410.85519,2810.747793,1110.915067,0.01812270699,0.2300690635,0.06211460064,0.02455006667,0.007843137719,0.2418300658,0.04052287713,0.02352941222,0.03246666866,0.1381318724,0.06641751243,0.01103472857,1,40406,1247.288,0.07877072525,0.2699824117,0.1067073786,0.0000004485152451,0.000001537261809,0.0000006075846822,0.0000019494809,0.000006681740626,0.000002640879538
419,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,2474.929491,37499.42588,5804.353103,4640.52563,0.01686850027,0.2555867057,0.0395610187,0.03162866179,0.007843137719,0.2653594911,0.02483660169,0.02875817008,0.02536323933,0.1517357848,0.04549558297,0.01678384509,1,134904,3443.102,0.0659991302,0.1547851191,0.1237492447,0.0000001250407717,0.0000002932531185,0.0000002344531059,0.0000004892303431,0.000001147372347,0.0000009173133837
422,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,10769.11403,56745.09172,11093.87089,4597.085109,0.05523500675,0.2910467393,0.05690069136,0.02357854381,0.02352941222,0.2928104699,0.04183006659,0.0209150333,0.07742134387,0.1171880846,0.05697383196,0.03379811991,1,184275,3024.168,0.1897805379,0.1955036208,0.08101291176,0.0000002997422697,0.0000003087813939,0.0000001279530257,0.000001029876749,0.000001060934043,0.0000004396305075
424,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,354.2706014,7286.58712,1263.249709,1328.086315,0.006728786352,0.1383967164,0.02399334681,0.0252248113,0,0.1320261508,0.002614379162,0.0209150333,0.01040818082,0.0774698944,0.03774893465,0.01784202344,1,47338,1263.46,0.048619552,0.1733664456,0.1822645215,0.000000142143444,0.0000005068517218,0.0000005328660124,0.000001027072373,0.000003662310312,0.0000038502793
425,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,1483.921617,19098.16783,4747.396209,2217.458892,0.01460322801,0.1879444953,0.04671898332,0.02182194626,0.007843137719,0.1960784346,0.01960784383,0.0209150333,0.01924429928,0.09318146782,0.06337106371,0.01166954493,1,94116,1822.636,0.07769968461,0.2485786202,0.1161084619,0.0000001551620129,0.0000004963978847,0.0000002318622366,0.0000008255735965,0.000002641194061,0.000001233673997
426,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,188.8392218,4158.15959,1375.209188,306.3477219,0.01240893822,0.2732395578,0.09036727479,0.0201306165,0,0.2980392277,0.08758170158,0.01830065437,0.02486353146,0.1242278984,0.05699797369,0.008199642342,1,12844,491.398,0.04541413519,0.3307254466,0.07367387308,0.0000009661272358,0.000007035757925,0.000001567316763,0.000003535824914,0.00002574941191,0.00000573605365
430,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,429.6509941,2629.333404,275.7882435,1175.069315,0.01729534635,0.1058422592,0.01110169244,0.04730171945,0.007843137719,0.09542483836,0,0.03921568766,0.02180444782,0.07074458785,0.02913306294,0.03608737318,1,21800,670.118,0.1634068139,0.1048890351,0.4469076889,0.0000007933645117,0.0000005092519467,0.000002169803645,0.000007495725408,0.000004811423626,0.0000205003527
432,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,4230.584431,2379.8249,19.21960858,900.5856482,0.1254286943,0.07055723265,0.0005698244412,0.02670063293,0.1058823541,0.06666667014,0,0.02614379115,0.09291237437,0.04258829839,0.002211560828,0.01130086029,1,29711,997.48,1.77768727,0.008076059955,0.3784251724,0.000004221624796,0.00000001917890482,0.000000898678366,0.00005983263001,0.0000002718205363,0.00001273687094
433,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,1199.717684,11728.99903,4641.916466,1045.129445,0.02026173657,0.1980881767,0.07839618426,0.01765093386,0.003921568859,0.2130718976,0.0601307191,0.01830065437,0.04565838743,0.1127906705,0.06977934642,0.008190027489,1,53616,1443.16,0.1022864509,0.3957640762,0.08910644822,0.0000003779046659,0.000001462178907,0.0000003292101958,0.000001907759828,0.000007381454718,0.000001661937635
443,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,2451.094192,12396.90098,2654.326871,1464.603968,0.03127432812,0.1581761934,0.03386744163,0.0186873704,0.01568627544,0.1568627506,0.005228758324,0.01830065437,0.04752208485,0.0820536948,0.05246922962,0.009645241654,1,72086,1507.72,0.1977183004,0.2141121297,0.1181427495,0.0000004338474616,0.00000046981996,0.0000002592371667,0.000002742811369,0.000002970231802,0.00000163891393
444,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,8214.023756,35039.85196,7400.627651,2759.709892,0.05075240975,0.2165025299,0.04572663753,0.01705156101,0.007843137719,0.2300653607,0.01830065437,0.01568627544,0.0855476107,0.125082873,0.05898909328,0.00850738575,1,149519,3927.732,0.2344194766,0.2112060193,0.07875917671,0.0000003394378624,0.0000003058249288,0.0000001140427706,0.000001567824,0.000001412569769,0.0000005267502906
447,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,1268.192191,1091.117676,114.0496764,479.790864,0.06859171352,0.05901442349,0.00616851514,0.02595007107,0.04705882445,0.05751634017,0,0.02352941222,0.07606425527,0.03132911194,0.02302147846,0.01395285913,1,15281,819.844,1.162287276,0.1045255511,0.4397242155,0.000004488692724,0.0000004036722165,0.000001698191942,0.00007606094338,0.000006840229771,0.00002877587955
453,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,1361.690235,1069.834015,17.71372594,514.3424992,0.07010349233,0.0550779456,0.0009119504705,0.02647974152,0.04313725606,0.04967320338,0,0.02352941222,0.07394849182,0.03278559,0.008219879897,0.01278831321,1,16479,743.252,1.272805141,0.01655745255,0.4807685041,0.000004254110828,0.00000005534015842,0.000001606877936,0.00007723800846,0.000001004760759,0.00002917461643
460,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,519.7215853,5846.013232,884.3843391,780.8209389,0.01931906867,0.2173077552,0.03287429704,0.02902464274,0.01176470611,0.2313725501,0.02614379115,0.02875817008,0.0224334721,0.1149550603,0.03309065406,0.01307256165,1,23763,692.596,0.08890188316,0.1512799072,0.133564689,0.0000008129894654,0.000001383423686,0.000001221421653,0.000003741189377,0.000006366195648,0.000005620699783
464,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,132.9137304,2384.206601,918.9712664,557.7255076,0.004645708858,0.08333472913,0.03212063147,0.01949407576,0,0.08104575425,0.005228758324,0.01830065437,0.01146175257,0.05339196527,0.04838571186,0.009462152024,1,25366,755.328,0.05574757255,0.3854411217,0.233924991,0.0000001831470811,0.00000126628682,0.0000007685120146,0.000002197728162,0.00001519518732,0.000009221989711
475,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,588.3176644,791.2980598,0,310.2954345,0.03722351562,0.05006631191,0,0.01963273866,0.01960784383,0.04705882445,0,0.01830065437,0.05315123285,0.03238079871,0,0.008971312056,1,13318,584.386,0.7434842751,0,0.3921347092,0.000002794977896,0,0.000001474150673,0.00005582551998,0,0.00002944396375
477,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,49.02745299,2014.054954,915.2562343,324.0261539,0.002823999366,0.1160103078,0.0527190965,0.01866402592,0,0.1189542487,0.03660130873,0.01830065437,0.008075904998,0.07424085446,0.05909337541,0.00907613792,1,14830,546.622,0.02434265902,0.4544345885,0.160882479,0.0000001904247718,0.000003554895246,0.000001258531754,0.000001641447,0.00003064292572,0.00001084844768
478,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,1211.133368,6583.81588,2599.810529,1030.436632,0.04034690412,0.219328932,0.08660838594,0.03432729135,0.01960784383,0.2483660132,0.08888889104,0.03137255087,0.05311721474,0.1184973825,0.06423805771,0.01708980332,1,26814,762.672,0.1839561419,0.3948789846,0.1565105481,0.000001504695462,0.000003229968895,0.000001280200319,0.000006860451326,0.00001472659747,0.000005836896699
479,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,797.6588477,5535.602767,1230.882387,1028.786959,0.02643880834,0.1834803701,0.04079822296,0.03409966717,0.01960784383,0.1960784346,0.02352941222,0.03137255087,0.03146702782,0.1019906062,0.04712458017,0.02421329521,1,26662,778.124,0.1440961141,0.2223574267,0.1858491301,0.0000009916288479,0.000001530201146,0.000001278961337,0.000005404550073,0.000008339862978,0.000006970562225
487,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,25.00392258,661.8065538,424.2143912,205.1895488,0.002392033156,0.06331259483,0.04058302795,0.0196297282,0,0.0601307191,0.01830065437,0.01830065437,0.007166704791,0.04336658468,0.05427833245,0.00874373881,1,8677,368.336,0.03778131606,0.6409945456,0.3100446009,0.0000002756751361,0.000004677080553,0.000002262271315,0.000004354191086,0.00007387282997,0.00003573177376
494,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,420.7451133,8643.91395,3617.060228,1163.756899,0.006638452403,0.1363823596,0.05706942612,0.01836157935,0,0.1320261508,0.03267974034,0.01568627544,0.01200204194,0.08020988715,0.06593878377,0.01501802889,1,57584,1408.918,0.048675301,0.41845167,0.1346330963,0.0000001152829328,0.0000009910639435,0.0000003188659932,0.0000008452921123,0.000007266804495,0.000002338029597
502,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,3530.968726,2881.739948,52.43268153,558.9960962,0.106633912,0.08702744988,0.001583447031,0.0168814694,0.07058823854,0.08496732265,0,0.01568627544,0.1071307323,0.04545403213,0.005278807413,0.008134059864,1,29497,894.162,1.22529055,0.01819479984,0.1939786748,0.000003615076515,0.00000005368162969,0.0000005723114011,0.00004153949725,0.0000006168356049,0.000006576217066
503,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,78.31372815,1702.768673,128.8888929,200.2039283,0.004681595418,0.1017915276,0.00770497925,0.01196819275,0,0.09803921729,0,0.01045751665,0.01996564283,0.05540009019,0.01535955616,0.007132231221,1,14633,589.514,0.04599199491,0.07569371866,0.1175755295,0.0000003199340817,0.0000005265481617,0.0000008178905727,0.000003143032523,0.000005172809312,0.000008034957253
503,2,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,2505.741248,10604.16371,2.035294193,854.7608118,0.04729152115,0.2001352026,3.84E-05,0.01613212818,0.03529411927,0.2209150344,0,0.01568627544,0.05017175095,0.1042975134,0.0003840381936,0.008760797774,2,47748,1254.644,0.2362978653,0.0001919334941,0.08060615011,0.0000009904398331,8.04E-10,0.0000003378597676,0.000004948853676,0.000000004019717979,0.000001688157621
506,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,772.5843341,694.2326983,9.253595114,255.2601386,0.06922798693,0.06220723103,0.0008291751894,0.02287277228,0.05098039284,0.05490196124,0,0.0209150333,0.06699221896,0.03776878605,0.002782742046,0.01187798638,1,8912,538.45,1.112860768,0.01332924124,0.3676867126,0.000007767951855,0.00000009304030402,0.000002566513945,0.0001248721688,0.000001495650947,0.0000412574857
507,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,201.2196148,3598.495528,158.0535998,203.3647126,0.01401055667,0.2505567141,0.01100498536,0.01415991593,0.01176470611,0.2588235438,0.007843137719,0.01307189558,0.01410440925,0.09254871046,0.01227786414,0.0070619441,1,11945,532.89,0.05591770597,0.04392213317,0.05651381558,0.000001172922283,0.0000009213047603,0.000001185426198,0.000004681264627,0.000003677030822,0.000004731169157
508,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,13.83529479,1049.30591,32.45751748,194.211771,0.001081981293,0.08206036679,0.002538321536,0.01518822014,0,0.071895428,0,0.01568627544,0.00299665768,0.0579094533,0.006036580707,0.007667203751,1,10762,442.858,0.01318518714,0.03093236888,0.1850859402,0.000000100537195,0.0000002358596484,0.000001411282303,0.000001225161414,0.00000287422123,0.00001719809889
