ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,CASP NOUV normalized ,EDU NOUV normalized ,TUNEL NOUV normalized ,CASP intensity corrected  NOUV normalized ,EDU Intensity corrected NOUV normalized ,TUNEL Intensity Corrected  NOUV normalized ,CASP area corrected NOUV normalized ,EDU area corrected NOUV normalized ,TUNEL area Corrected  NOUV normalized ,CASP area and Intensity corrected NOUV normalized ,EDU area and intensity corrected NOUV normalized ,TUNEL area  and intensity Corrected NOUV normalized 
112,2,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,2729.780471,4828.975298,0.009150327067,891.9843412,0.06458420212,0.1142493032,2.16E-07,0.02110356404,0.05882352963,0.1150326803,0,0.01830065437,0.05325632476,0.04285327285,2.11E-05,0.01419426712,2,38111,917.658,0.5652918689,0.000001894879659,0.184715035,0.07162710165,0.0000002400967455,0.02340490518,0.0000148327745,0,0.00000484676432,14.46635254,0.000008987032683,5.49426013,36.61216768,0.00001713954611,1.769589253,22.09349218,0.00001251612081,1.681266086,14.26228317,0.000004042278,0.1694672839
113,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,1131.125523,842.1738777,0,216.5620984,0.09583373064,0.07135252713,0,0.01834805544,0.0941176489,0.07058823854,0,0.01568627544,0.044397383,0.0245003044,0,0.01099217842,1,9333,620.774,1.343102123,0,0.2571465396,0.1211963487,0,0.02320391068,0.0001439089385,0,0.00002755239897,5.99435037,0,1.333934294,86.98847944,0,2.463490603,37.38320442,0,1.666827863,138.3739793,0,0.9633705933
114,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,6294.631548,6053.014536,2.033987006,1729.380443,0.1072741325,0.1031564562,3.47E-05,0.02947238221,0.1058823541,0.1045751646,0,0.02614379115,0.05562153881,0.03613990429,0.0003723386327,0.01448056035,1,52939,1396.134,1.039916807,0.0003360287662,0.2857056485,0.1189034842,0.0000384213341,0.03266741803,0.00001964368059,0.000000006347470979,0.000005396884121,33.35812533,0.001997688997,10.65227895,67.35212479,0.003039443958,2.737089837,36.67596674,0.002002884539,2.346628693,18.88815441,0.0005160545512,0.188702242
115,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,11214.58464,8519.839418,50.81830253,2063.186991,0.1227448655,0.09325058193,0.0005562119251,0.02258180913,0.1254902035,0.09542483836,0,0.0209150333,0.05047564034,0.02805545401,0.00252479033,0.009872958765,1,82762,2163.34,1.316290612,0.00596470192,0.2421626617,0.1355040313,0.0006140294161,0.0249291582,0.00001590452879,0.00000007207053865,0.000002926012684,59.43120213,0.04991141217,12.70839128,85.25198262,0.05395186078,2.319943494,41.79643162,0.03200904009,1.790759155,15.29281614,0.005859393386,0.1023081358
116,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,3171.584403,5402.096871,18.10849731,967.8300959,0.05953232103,0.1014002228,0.0003399060968,0.01816668411,0.05882352963,0.1045751646,0,0.01568627544,0.0413455392,0.03186823658,0.002877243354,0.01154381669,1,48361,1151.46,0.5871024676,0.003352123766,0.1791582267,0.06558144793,0.0003744442279,0.02001261545,0.0000121399985,0.00000006931460817,0.000003704601367,16.80767321,0.01778533772,5.961439077,38.02477122,0.03032059559,1.716354451,20.22870078,0.0195195865,1.437584617,11.67307548,0.005635333998,0.1295315163
117,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,2966.313807,4064.767441,103.0901996,447.5503417,0.08510195683,0.1166160041,0.002957602698,0.01283997997,0.07450980693,0.1215686277,0,0.01307189558,0.06720403592,0.04357672286,0.00721657215,0.008466274233,1,31099,856.754,0.7297622436,0.02536189367,0.1101047842,0.09538293216,0.003314904005,0.01439114897,0.00002346577844,0.000000815521196,0.000003540460599,15.71985064,0.1012504784,2.756727764,47.26439402,0.2294031412,1.054815288,29.42101547,0.172804254,1.033772643,22.5632485,0.06630253626,0.1237923286
118,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,1377.329447,2040.661495,91.39477432,707.8248569,0.07976195548,0.1181759031,0.005292724943,0.04099055228,0.05882352963,0.1281045824,0,0.0339869298,0.07133286395,0.05490868975,0.01033110774,0.02925465114,1,14705,556.176,0.6749426353,0.04478683728,0.3468604953,0.09366402225,0.006215217566,0.04813497836,0.00004589885313,0.000003045687676,0.00002358792895,7.299097328,0.08976376667,4.359912736,43.71390125,0.4051054423,3.322959632,28.89081501,0.3239961198,3.457724184,44.13351262,0.2476168842,0.8247527606
119,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,1464.396123,1921.167379,552.470604,361.5137364,0.08878356513,0.1164767418,0.033495247,0.02191789356,0.09019608051,0.1228758171,0.02614379115,0.0209150333,0.05130338901,0.03266110767,0.02716250444,0.009290291945,1,13988,543.334,0.7622428629,0.2875702606,0.1881739927,0.1046894569,0.03949603975,0.02584456223,0.00005449262674,0.00002055835435,0.00001345253022,7.760503381,0.5426113556,2.226777328,49.36806107,2.601127579,1.802726428,32.29162767,2.058908395,1.856516215,52.39675648,1.671410923,0.4703681894
125,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,42.9137271,436.1660245,0,68.71634229,0.006627602642,0.06736154818,0,0.01061256252,0,0.06666667014,0,0.01045751665,0.0106003593,0.02065595433,0,0.008426687818,1,4672,438.31,0.09838851423,0,0.1575462976,0.009185301178,0,0.01470812121,0.00002105918541,0,0.00003372138219,0.227419425,0,0.4232646721,6.372313098,0,1.509309922,2.833220598,0,1.056542002,20.24921674,0,1.179069307
128,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,1903.145153,2870.499421,19.4235301,512.8104738,0.06533955275,0.09855115257,0.0006668565283,0.01760601757,0.06274510175,0.09803921729,0,0.01568627544,0.03192132039,0.03016070466,0.002826663275,0.008103681935,1,25436,852.69,0.6630014064,0.006766603037,0.1786485202,0.07482092912,0.0007636236083,0.02016081435,0.00002606547438,0.0000002660246516,0.000007023451809,10.08563473,0.01907690278,3.158703589,42.94050559,0.06120520856,1.71147141,23.07863329,0.03980730899,1.448230325,25.06295614,0.02162802045,0.2455752381
129,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,1280.90984,1227.963432,59.58693002,195.887588,0.101201694,0.09701852188,0.004707824131,0.01547662069,0.07058823854,0.1006535962,0,0.01307189558,0.09083246295,0.04165086027,0.01036487838,0.01136398762,1,10544,463.38,1.043117252,0.04852500367,0.1595223302,0.1214823445,0.005651264228,0.01857810964,0.00009892993666,0.000004602143747,0.00001512920431,6.788125828,0.05852355699,1.206587734,67.55940753,0.4389178667,1.52824052,37.47142027,0.2945975201,1.334538441,95.1249391,0.3741580282,0.5289931576
130,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,8256.447294,13293.25264,4160.788355,2225.634057,0.0689180165,0.1109611159,0.03473083158,0.01857775859,0.07058823854,0.1150326803,0.02614379115,0.01568627544,0.05416453056,0.0312406884,0.03055820557,0.01629886764,1,111645,1868.1,0.6211006077,0.3130000209,0.167425845,0.07395268301,0.03726802234,0.01993491922,0.000005563174417,0.00000280352923,0.000001499626898,43.7546823,4.086535995,13.70899902,40.2267233,2.831144586,1.603957014,22.81082141,1.942762985,1.432003392,5.34920617,0.2279292057,0.05243450692
130,2,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,1570.066711,1894.109848,315.605239,495.1791003,0.06992681206,0.08435887623,0.01405626148,0.02205402843,0.06666667014,0.08758170158,0.009150327183,0.01830065437,0.03650663243,0.02561767748,0.01661275323,0.01396483492,2,19585,649.672,0.8289206209,0.16662457,0.2614310362,0.08016679659,0.01611464075,0.0252835895,0.00004232425943,0.000008507764617,0.00001334853389,8.320500053,0.3099730291,3.050101512,53.68656871,1.507150856,2.504536526,24.72757452,0.840047998,1.816219345,40.6964033,0.6916881803,0.4667319542
131,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,1423.580431,843.8496942,88.58693091,616.6457694,0.1312539582,0.07780284844,0.008167705228,0.05685467171,0.1333333403,0.07712418586,0,0.05490196124,0.07608779821,0.03059628979,0.0171673346,0.0241666288,1,8465,562.768,1.687007107,0.1049795141,0.7307530874,0.1681725258,0.01046508339,0.07284651735,0.0001992920386,0.00001240159647,0.00008632641316,7.5442024,0.08700603132,3.798286705,109.2621183,0.9495596271,7.000690605,51.87308014,0.5455394563,5.232850898,191.6269602,1.008259876,3.018406055
134,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,9502.612017,9049.23031,32.22483768,1776.316394,0.1401007271,0.1334163432,0.0004751033906,0.02618892762,0.1372549087,0.1359477192,0,0.02352941222,0.07615360988,0.0495790349,0.003288888434,0.01393091726,1,62333,1247.058,1.050101687,0.003561058408,0.1962947492,0.1524491364,0.0005169787701,0.02849720684,0.00001684664122,0.00000005712958477,0.000003149130464,50.3586779,0.03164976151,10.94138528,68.01176732,0.03221044907,1.88052412,47.02317593,0.02694983945,2.047066076,16.19869348,0.004644681689,0.1101094568
135,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,3835.129522,6644.095616,33.49673323,797.8222479,0.07930211374,0.1373854059,0.0006926393836,0.01649722396,0.06666667014,0.1490196139,0,0.01568627544,0.0615671955,0.04907298417,0.002926589588,0.01021750722,1,43795,1024.352,0.5772237102,0.005041579045,0.1200798866,0.08757003134,0.0007648529108,0.0182171994,0.0000131801281,0.0000001151176857,0.00000274186292,20.32410162,0.03289895914,4.914259998,37.38495533,0.04560203919,1.150377806,27.01111392,0.0398713919,1.308612844,12.6732001,0.009359161439,0.09586933286
138,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,3567.388336,6598.154449,7.639215963,1274.46017,0.06240838907,0.1154290341,0.0001336415094,0.02229558395,0.06274510175,0.1215686277,0,0.0209150333,0.03294557038,0.03882790885,0.001229101078,0.01048315181,1,51855,1210.574,0.5406645697,0.001157780713,0.1931540372,0.06879545533,0.0001473187921,0.02457738251,0.00001042646938,0.00000002232727245,0.000003724887421,18.90521888,0.007502888479,7.850155407,35.01713534,0.01047234626,1.850435772,21.22006642,0.007679653447,1.765489728,10.02545133,0.001815225403,0.1302408189
141,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,4187.235416,8291.542729,1400.75821,1276.533373,0.06202300983,0.1228176553,0.02074859224,0.01890852414,0.05490196124,0.1281045824,0.005228758324,0.01568627544,0.04933289661,0.04325730386,0.03133819287,0.01250142611,1,61398,1417.56,0.5050007644,0.1689381887,0.1539560749,0.06819823799,0.02281439478,0.02079112306,0.000008225036067,0.000002751525925,0.000002507509608,22.19007145,1.37576064,7.862925495,32.7073034,1.528077976,1.474915215,21.03585379,1.189302756,1.49350787,7.908688526,0.2237012947,0.08767516112
142,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,1934.086329,1568.915075,0.8640523235,598.671913,0.1050163615,0.08518841694,4.69E-05,0.03250648385,0.1019607857,0.08104575425,0,0.02875817008,0.05439224674,0.03195934761,0.000520078612,0.01972094036,1,15337,747.334,1.232753997,0.0005507323738,0.3815833773,0.1261059092,0.00005633776642,0.03903448608,0.00008037777902,0.00000003590874186,0.00002487992289,10.24960614,0.0008486326679,3.687575073,79.84158011,0.004981478833,3.655608455,38.89756607,0.002936859011,2.804000149,77.28632599,0.002919409907,0.8699273737
144,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,908.623556,1303.154283,296.8143881,322.4104674,0.05116987982,0.07338820088,0.01671534539,0.01815680956,0.03921568766,0.071895428,0.01045751665,0.01045751665,0.05330295839,0.02632706089,0.02002968464,0.02034940961,1,14472,789.99,0.6972494108,0.2277661149,0.2474077487,0.06278493339,0.02050956247,0.02227822467,0.00004817920196,0.00001573839931,0.00001709561558,4.815210902,0.2915175149,1.985917123,45.1586406,2.060187732,2.370191973,19.36611147,1.069153025,1.600332208,46.32615573,1.27954466,0.5977487967
158,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,915.7451239,1725.50854,102.8209187,224.3973931,0.04923625592,0.09277426423,0.005528303604,0.01206502463,0.03137255087,0.09803921729,0.002614379162,0.01045751665,0.04675832883,0.03447868514,0.008117271879,0.01078391733,1,16082,539.73,0.5307102819,0.05958876258,0.1300471066,0.05694224126,0.006393540526,0.01395332627,0.00003300026626,0.000003705307958,0.000008086500848,4.852951341,0.1009860031,1.382196518,34.37242759,0.5389916656,1.245864812,17.56392389,0.3332920047,1.002322123,31.73102525,0.3012445494,0.2827447849
159,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,893.4980671,2829.997453,16.71634047,372.0967446,0.02631108299,0.08333571227,0.0004922506692,0.01095723504,0.02352941222,0.08366013318,0,0.01045751665,0.02011048964,0.02490362233,0.002876646671,0.007987660366,1,30104,890.2,0.3157239828,0.005906839406,0.131483067,0.02968037693,0.0005552863564,0.01236037552,0.00001048777514,0.0000001962144368,0.000004367627789,4.735054034,0.01641802496,2.291964347,20.44844448,0.05342848335,1.259621461,9.154958954,0.02894679437,0.8878942259,10.08439917,0.01595239324,0.1527142584
162,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,2556.59615,1718.253641,0.1385620967,563.4431545,0.1076189657,0.07232924906,5.83E-06,0.0237179304,0.1058823541,0.06797385961,0,0.0209150333,0.05019072958,0.02387193855,0.0001438107196,0.01423368757,1,19867,999.454,1.487903817,0.00008064123565,0.3279161709,0.1286855665,0.000006974485164,0.02836075676,0.00007489323083,0.000000004059054495,0.00001650557059,13.54856978,0.0001360893532,3.470580274,96.36682752,0.0007294152796,3.141471034,39.69326543,0.0003635763522,2.037264332,72.01272195,0.0003300044305,0.5771178528
162,2,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,3558.604011,5485.764851,808.5359726,476.5621074,0.08610011883,0.13272761,0.01956245851,0.01153037931,0.05882352963,0.1464052349,0.01830065437,0.01045751665,0.08197140898,0.05418035554,0.01550873324,0.009033462965,2,36946,988.212,0.6486978768,0.1473880114,0.08687250007,0.09631906056,0.02188426278,0.01289888235,0.00001755800024,0.000003989281964,0.000002351337088,18.85866674,0.7941070475,2.93542842,42.01411119,1.333152533,0.8322475888,29.70976575,1.14081545,0.9265772826,16.88269254,0.324331867,0.08221458351
163,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,406.7333453,397.8143897,0,72.45490443,0.07039344848,0.06884984245,0,0.01253978962,0.04705882445,0.06797385961,0,0.01045751665,0.07597008987,0.02256476014,0,0.009214491869,1,4350,306.368,1.022419892,0,0.1821324374,0.09350191847,0,0.01665629987,0.0002350390556,0,0.00004186952584,2.155465623,0,0.4462926917,66.21890492,0,1.7448477,28.84081384,0,1.196487312,225.999092,0,1.463969435
163,2,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,3067.556954,6487.491704,1926.640578,867.610485,0.0586261936,0.123986922,0.03682135499,0.01658150151,0.04705882445,0.1320261508,0.03267974034,0.01568627544,0.05135140313,0.04178303699,0.02502856358,0.01224249144,2,47627,1064.078,0.4728417536,0.2969777329,0.1337358912,0.06440793991,0.04045269654,0.01821677798,0.000009928018847,0.000006235491063,0.000002807984783,16.25638428,1.892258246,5.344127106,30.62446591,2.686219951,1.281203752,19.86673039,2.108778426,1.308582572,9.546171969,0.5069504929,0.09818128611
165,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,109.2039252,356.1176575,98.92287889,50.33464231,0.01840929285,0.06003332054,0.01667614277,0.008485273484,0.01176470611,0.06143790856,0.009150327183,0.007843137719,0.01948122624,0.01467525824,0.02157247031,0.006090075315,1,4355,353.062,0.306651251,0.277781449,0.1413427311,0.02507552817,0.02271478275,0.0115578972,0.00007041360529,0.00006378448886,0.00003245527695,0.5787214382,0.09715752664,0.3100408893,19.86083232,2.51258592,1.354078069,7.73458611,1.184110033,0.8302490626,67.7053897,5.185730802,1.134799893
166,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,523.4549187,2860.725556,175.4091566,244.1699433,0.01522025235,0.08317997081,0.005100289505,0.00709961454,0.007843137719,0.08496732265,0.002614379162,0.005228758324,0.01819727465,0.02459981647,0.006934300071,0.006587275438,1,30749,820.372,0.182979775,0.06131631755,0.08535245289,0.01702347779,0.005704548331,0.007940744195,0.000005950755309,0.000001994091436,0.000002775779794,2.774026509,0.1722788499,1.503987371,11.8510217,0.5546177281,0.8176853787,5.250918505,0.2973751932,0.5704147831,5.721880105,0.1621212549,0.09705523755
167,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,914.427479,2490.508558,181.7437967,432.9307332,0.02964396794,0.08073746418,0.005891781915,0.01403477593,0.02352941222,0.08366013318,0,0.01307189558,0.02792688482,0.02263170854,0.01096831818,0.0112151675,1,27260,791.882,0.3671649616,0.07297457228,0.1738322608,0.03354466174,0.006667050504,0.01588153827,0.00001346900079,0.000002676983576,0.000006376825416,4.845968539,0.1785004437,2.666676932,23.7801141,0.6600688545,1.665331144,10.34690368,0.3475499403,1.140833149,12.9509623,0.2176409411,0.2229659236
169,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,611.3804132,2082.126858,54.9045769,431.9058967,0.01857170149,0.06324808195,0.001667818253,0.0131198632,0.01568627544,0.06405229121,0,0.01307189558,0.01311852247,0.01170380227,0.00812395682,0.008569016238,1,28408,1264.956,0.2936326434,0.02636946769,0.2074349577,0.02152141697,0.001932715323,0.01520367138,0.00001033626596,0.0000009282409071,0.000007301990908,3.239983832,0.05392476394,2.660364356,19.01765825,0.2385168393,1.987248476,6.638314918,0.1007514634,1.092139314,9.93871727,0.07546674042,0.2553143674
169,2,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,179.16079,378.492821,0,65.06928336,0.02907982308,0.06143366677,0,0.01056148082,0.02745098062,0.06143790856,0,0.01045751665,0.01927913593,0.01378255441,0,0.005922125307,2,4457,431.45,0.4733532053,0,0.1719168231,0.04019761947,0,0.0145993456,0.0001062044436,0,0.00003857231841,0.9494547918,0,0.400800275,30.65759101,0,1.646981052,12.39901896,0,1.048728224,102.1196573,0,1.348682462
169,3,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,367.9921676,483.6418437,0.5620915239,125.9895466,0.04713618133,0.06194976863,7.20E-05,0.01613802314,0.04705882445,0.06143790856,0,0.01568627544,0.02042592373,0.01164299108,0.0008019471545,0.007085246315,3,5922,549.144,0.7608774395,0.001162206147,0.26050175,0.06213984594,0.00009491582639,0.02127483057,0.000128483188,0.0000001962523045,0.0000439888129,1.950158441,0.0005520605831,0.7760442767,49.27962691,0.01051237515,2.495633867,19.16713323,0.00494791359,1.528254477,123.5415269,0.01595547191,1.538070381
169,4,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,314.0196175,577.5555711,0.5424836836,114.2300693,0.03294027247,0.06058487057,5.69E-05,0.01198259408,0.03137255087,0.0601307191,0,0.01045751665,0.01837639133,0.01112496138,0.0005492338628,0.006359237023,4,7366,573.15,0.5437045943,0.0009392753021,0.1977819539,0.0426309554,0.00007364698392,0.01550774767,0.00007381273341,0.0000001275149745,0.00002685065896,1.664133266,0.0005328026592,0.7036106875,35.21402813,0.008495923352,1.894771695,13.14958526,0.003839179686,1.113982305,70.97378212,0.0103670711,0.9388342293
175,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,570.3490368,1561.22357,112.030069,220.6823603,0.02799121696,0.07662070915,0.005498138447,0.01083050453,0.01568627544,0.07843137532,0.001307189581,0.007843137719,0.03272730764,0.02544484621,0.01151503679,0.009658259655,1,17447,727.844,0.3653218206,0.07175786426,0.1413521834,0.03269037868,0.006421165186,0.01264872817,0.0000209389477,0.000004112905615,0.000008101804516,3.022539843,0.1100308092,1.359313429,23.66073968,0.6490634996,1.354168623,10.08339873,0.3347320641,0.9086077269,20.13360356,0.3343825703,0.2832798782
176,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,1879.862799,3461.469375,41.68627605,409.8379221,0.05424350181,0.09988081069,0.001202858843,0.01182588649,0.04313725606,0.1045751646,0,0.01045751665,0.04882238241,0.03340535033,0.003354820209,0.009950592868,1,31120,781.06,0.5430823141,0.01204294233,0.118399985,0.06040690227,0.001339533292,0.01316959904,0.00001745123117,0.0000003869840079,0.000003804626767,9.962250905,0.04094235349,2.524434624,35.17372501,0.1089306987,1.134284174,18.63260403,0.06982918689,0.9460239234,16.78002997,0.03146211446,0.1330289079
177,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,963.6627743,3607.158257,157.700659,211.9032756,0.02665512611,0.09977479759,0.00436203521,0.005861291611,0.01960784383,0.1045751646,0,0.005228758324,0.02647920863,0.0308660497,0.008426264437,0.005500585688,1,32511,812.334,0.2671528959,0.04371880791,0.05874521174,0.0296411299,0.004850686197,0.006517894731,0.000008217307861,0.000001344738947,0.000001806933399,5.106888839,0.1548863736,1.305237844,17.3026487,0.395444914,0.5627852403,9.142853147,0.2528637959,0.4682059285,7.901257558,0.1093283697,0.06317948948
177,2,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,3053.988325,5039.709926,84.46144059,585.8013275,0.05104187196,0.08422960449,0.001411619685,0.009790605978,0.05098039284,0.08496732265,0,0.007843137719,0.03347542326,0.02488790337,0.006856527577,0.007995295484,2,53114,1641.05,0.6059849417,0.0167591869,0.1162371121,0.05749874469,0.001590191674,0.0110291322,0.00001140913774,0.0000003155323814,0.000002188445835,16.18447792,0.08295416344,3.60829751,39.24772938,0.1515900259,1.113563627,17.73557825,0.08289588043,0.7922657996,10.97032475,0.02565303914,0.07651908514
181,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,2416.047126,3297.474609,685.0980592,547.2915204,0.08071786469,0.1101655288,0.02288848253,0.01828449554,0.06274510175,0.1189542487,0.01045751665,0.01830065437,0.06601617789,0.03622533478,0.02906499129,0.009380160558,1,26795,673.602,0.7326962031,0.2077644684,0.1659729294,0.09016783452,0.02556813059,0.02042513605,0.00002734451215,0.000007753852151,0.000006194175382,12.80373636,0.6728719754,3.371092788,47.4544173,1.879269044,1.590037931,27.8124104,1.332853599,1.467217588,26.29280015,0.6303944839,0.2165795588
183,1,DAY4,Male,WT,BF35,-,Tg/WT,UV,nan,Z3,5405.3178,5781.22107,20.03660202,1031.362126,0.07529556193,0.08053185866,0.0002791079571,0.01436677614,0.07450980693,0.08104575425,0,0.01307189558,0.04918785799,0.02135739502,0.001806493704,0.008820535972,1,65310,1573.248,0.9349785686,0.003465807964,0.1783986658,0.0827640147,0.0003067922527,0.01579179491,0.00001431600932,0.00000005306703359,0.000002731567383,28.64524591,0.01967903398,6.352770496,60.55560677,0.03134889073,1.709077779,25.52869053,0.01599292356,1.134386532,13.76539357,0.004314392975,0.09550934907
